url	ns	type	id	code	name	description	subject	predicate	object	sourceUrl	sourceNs
https://processes.org.ai/OilProducers.develop.ServiceSolutionArchitecture	processes.org.ai	Statement	OilProducers.develop.ServiceSolutionArchitecture		Develop and manage service/solution architecture	Develop and manage service/solution architecture	OilProducers	develop	ServiceSolutionArchitecture	https://apqc.org.ai/OilProducers.develop.ServiceSolutionArchitecture	apqc.org.ai
https://processes.org.ai/OilProducers.manage.ServiceSolutionArchitecture	processes.org.ai	Statement	OilProducers.manage.ServiceSolutionArchitecture		Develop and manage service/solution architecture	Develop and manage service/solution architecture	OilProducers	manage	ServiceSolutionArchitecture	https://apqc.org.ai/OilProducers.manage.ServiceSolutionArchitecture	apqc.org.ai
https://processes.org.ai/OilProducers.assess.ItApplicationArchitectureConstraints	processes.org.ai	Statement	OilProducers.assess.ItApplicationArchitectureConstraints		Assess IT application and infrastructure architecture constraints	Assess IT application and infrastructure architecture constraints	OilProducers	assess	ItApplicationArchitectureConstraints	https://apqc.org.ai/OilProducers.assess.ItApplicationArchitectureConstraints	apqc.org.ai
https://processes.org.ai/OilProducers.assess.InfrastructureArchitectureConstraints	processes.org.ai	Statement	OilProducers.assess.InfrastructureArchitectureConstraints		Assess IT application and infrastructure architecture constraints	Assess IT application and infrastructure architecture constraints	OilProducers	assess	InfrastructureArchitectureConstraints	https://apqc.org.ai/OilProducers.assess.InfrastructureArchitectureConstraints	apqc.org.ai
https://processes.org.ai/OilProducers.assess.BusinessConstraints.on.ItServiceSolution	processes.org.ai	Statement	OilProducers.assess.BusinessConstraints.on.ItServiceSolution		Assess business constraints on IT service/solution	Assess business constraints on IT service/solution	OilProducers	assess	BusinessConstraints	https://apqc.org.ai/OilProducers.assess.BusinessConstraints.on.ItServiceSolution	apqc.org.ai
https://processes.org.ai/OilProducers.determine.ItComponentIntegrationRequirements	processes.org.ai	Statement	OilProducers.determine.ItComponentIntegrationRequirements		Determine IT component integration requirements	Determine IT component integration requirements	OilProducers	determine	ItComponentIntegrationRequirements	https://apqc.org.ai/OilProducers.determine.ItComponentIntegrationRequirements	apqc.org.ai
https://processes.org.ai/OilProducers.identify.Opportunities.for.ItComponentReuse	processes.org.ai	Statement	OilProducers.identify.Opportunities.for.ItComponentReuse		Identify opportunities for IT component reuse	Identify opportunities for IT component reuse	OilProducers	identify	Opportunities	https://apqc.org.ai/OilProducers.identify.Opportunities.for.ItComponentReuse	apqc.org.ai
https://processes.org.ai/OilProducers.promote.Adoption.of.ExistingServiceSolutionArchitecture	processes.org.ai	Statement	OilProducers.promote.Adoption.of.ExistingServiceSolutionArchitecture		Promote adoption of existing service/solution architecture	Promote adoption of existing service/solution architecture	OilProducers	promote	Adoption	https://apqc.org.ai/OilProducers.promote.Adoption.of.ExistingServiceSolutionArchitecture	apqc.org.ai
https://processes.org.ai/OilProducers.develop.ServiceSolutionArchitectures	processes.org.ai	Statement	OilProducers.develop.ServiceSolutionArchitectures		Develop and maintain service/solution architectures	Develop and maintain service/solution architectures	OilProducers	develop	ServiceSolutionArchitectures	https://apqc.org.ai/OilProducers.develop.ServiceSolutionArchitectures	apqc.org.ai
https://processes.org.ai/OilProducers.maintain.ServiceSolutionArchitectures	processes.org.ai	Statement	OilProducers.maintain.ServiceSolutionArchitectures		Develop and maintain service/solution architectures	Develop and maintain service/solution architectures	OilProducers	maintain	ServiceSolutionArchitectures	https://apqc.org.ai/OilProducers.maintain.ServiceSolutionArchitectures	apqc.org.ai
https://processes.org.ai/OilProducers.assess.ItServiceSolutionArchitectureConformance	processes.org.ai	Statement	OilProducers.assess.ItServiceSolutionArchitectureConformance		Assess IT service/solution architecture conformance	Assess IT service/solution architecture conformance	OilProducers	assess	ItServiceSolutionArchitectureConformance	https://apqc.org.ai/OilProducers.assess.ItServiceSolutionArchitectureConformance	apqc.org.ai
https://processes.org.ai/OilProducers.manage.ArchitecturalExceptions	processes.org.ai	Statement	OilProducers.manage.ArchitecturalExceptions		Manage architectural exceptions	Manage architectural exceptions	OilProducers	manage	ArchitecturalExceptions	https://apqc.org.ai/OilProducers.manage.ArchitecturalExceptions	apqc.org.ai
https://processes.org.ai/OilProducers.execute.ItServiceSolutionCreation	processes.org.ai	Statement	OilProducers.execute.ItServiceSolutionCreation		Execute IT service/solution creation and testing	Execute IT service/solution creation and testing	OilProducers	execute	ItServiceSolutionCreation	https://apqc.org.ai/OilProducers.execute.ItServiceSolutionCreation	apqc.org.ai
https://processes.org.ai/OilProducers.execute.Testing	processes.org.ai	Statement	OilProducers.execute.Testing		Execute IT service/solution creation and testing	Execute IT service/solution creation and testing	OilProducers	execute	Testing	https://apqc.org.ai/OilProducers.execute.Testing	apqc.org.ai
https://processes.org.ai/OilProducers.execute.ItServiceSolutionDevelopmentLifecycle	processes.org.ai	Statement	OilProducers.execute.ItServiceSolutionDevelopmentLifecycle		Execute IT service/solution development lifecycle	Execute IT service/solution development lifecycle	OilProducers	execute	ItServiceSolutionDevelopmentLifecycle	https://apqc.org.ai/OilProducers.execute.ItServiceSolutionDevelopmentLifecycle	apqc.org.ai
https://processes.org.ai/OilProducers.assess.ItServiceSolutionRequirements	processes.org.ai	Statement	OilProducers.assess.ItServiceSolutionRequirements		Assess and validate IT service/solution requirements	Assess and validate IT service/solution requirements	OilProducers	assess	ItServiceSolutionRequirements	https://apqc.org.ai/OilProducers.assess.ItServiceSolutionRequirements	apqc.org.ai
https://processes.org.ai/OilProducers.validate.ItServiceSolutionRequirements	processes.org.ai	Statement	OilProducers.validate.ItServiceSolutionRequirements		Assess and validate IT service/solution requirements	Assess and validate IT service/solution requirements	OilProducers	validate	ItServiceSolutionRequirements	https://apqc.org.ai/OilProducers.validate.ItServiceSolutionRequirements	apqc.org.ai
https://processes.org.ai/OilProducers.create.ServiceSolutionDesign	processes.org.ai	Statement	OilProducers.create.ServiceSolutionDesign		Create service/solution design	Create service/solution design	OilProducers	create	ServiceSolutionDesign	https://apqc.org.ai/OilProducers.create.ServiceSolutionDesign	apqc.org.ai
https://processes.org.ai/OilProducers.build.ItServiceSolutionComponents	processes.org.ai	Statement	OilProducers.build.ItServiceSolutionComponents		Build and test IT service/solution components	Build and test IT service/solution components	OilProducers	build	ItServiceSolutionComponents	https://apqc.org.ai/OilProducers.build.ItServiceSolutionComponents	apqc.org.ai
https://processes.org.ai/OilProducers.test.ItServiceSolutionComponents	processes.org.ai	Statement	OilProducers.test.ItServiceSolutionComponents		Build and test IT service/solution components	Build and test IT service/solution components	OilProducers	test	ItServiceSolutionComponents	https://apqc.org.ai/OilProducers.test.ItServiceSolutionComponents	apqc.org.ai
https://processes.org.ai/OilProducers.integrate.ItComponents	processes.org.ai	Statement	OilProducers.integrate.ItComponents		Integrate IT components and services	Integrate IT components and services	OilProducers	integrate	ItComponents	https://apqc.org.ai/OilProducers.integrate.ItComponents	apqc.org.ai
https://processes.org.ai/OilProducers.integrate.Services	processes.org.ai	Statement	OilProducers.integrate.Services		Integrate IT components and services	Integrate IT components and services	OilProducers	integrate	Services	https://apqc.org.ai/OilProducers.integrate.Services	apqc.org.ai
https://processes.org.ai/OilProducers.execute.ItServiceSolutionValidation	processes.org.ai	Statement	OilProducers.execute.ItServiceSolutionValidation		Execute IT service/solution validation	Execute IT service/solution validation	OilProducers	execute	ItServiceSolutionValidation	https://apqc.org.ai/OilProducers.execute.ItServiceSolutionValidation	apqc.org.ai
https://processes.org.ai/OilProducers.bundle.ServiceSolutionDeploymentPackaging	processes.org.ai	Statement	OilProducers.bundle.ServiceSolutionDeploymentPackaging		Bundle service/solution deployment packaging	Bundle service/solution deployment packaging	OilProducers	bundle	ServiceSolutionDeploymentPackaging	https://apqc.org.ai/OilProducers.bundle.ServiceSolutionDeploymentPackaging	apqc.org.ai
https://processes.org.ai/OilProducers.manage.ServiceSolutionProcessExceptions	processes.org.ai	Statement	OilProducers.manage.ServiceSolutionProcessExceptions		Manage service/solution process exceptions	Manage service/solution process exceptions	OilProducers	manage	ServiceSolutionProcessExceptions	https://apqc.org.ai/OilProducers.manage.ServiceSolutionProcessExceptions	apqc.org.ai
https://processes.org.ai/OilProducers.perform.ServiceSolutionMaintenance	processes.org.ai	Statement	OilProducers.perform.ServiceSolutionMaintenance		Perform service/solution maintenance and testing	Perform service/solution maintenance and testing	OilProducers	perform	ServiceSolutionMaintenance	https://apqc.org.ai/OilProducers.perform.ServiceSolutionMaintenance	apqc.org.ai
https://processes.org.ai/OilProducers.perform.Testing	processes.org.ai	Statement	OilProducers.perform.Testing		Perform service/solution maintenance and testing	Perform service/solution maintenance and testing	OilProducers	perform	Testing	https://apqc.org.ai/OilProducers.perform.Testing	apqc.org.ai
https://processes.org.ai/OilProducers.execute.ItServiceSolutionMaintenanceLifecycle	processes.org.ai	Statement	OilProducers.execute.ItServiceSolutionMaintenanceLifecycle		Execute IT service/solution maintenance lifecycle	Execute IT service/solution maintenance lifecycle	OilProducers	execute	ItServiceSolutionMaintenanceLifecycle	https://apqc.org.ai/OilProducers.execute.ItServiceSolutionMaintenanceLifecycle	apqc.org.ai
https://processes.org.ai/OilProducers.assess.ItRemediation	processes.org.ai	Statement	OilProducers.assess.ItRemediation		Assess IT remediation	Assess IT remediation	OilProducers	assess	ItRemediation	https://apqc.org.ai/OilProducers.assess.ItRemediation	apqc.org.ai
https://processes.org.ai/OilProducers.modify.ServiceSolutionDesign	processes.org.ai	Statement	OilProducers.modify.ServiceSolutionDesign		Modify service/solution design	Modify service/solution design	OilProducers	modify	ServiceSolutionDesign	https://apqc.org.ai/OilProducers.modify.ServiceSolutionDesign	apqc.org.ai
https://processes.org.ai/OilProducers.perform.ItServiceSolutionRemediation	processes.org.ai	Statement	OilProducers.perform.ItServiceSolutionRemediation		Perform IT service/solution remediation	Perform IT service/solution remediation	OilProducers	perform	ItServiceSolutionRemediation	https://apqc.org.ai/OilProducers.perform.ItServiceSolutionRemediation	apqc.org.ai
https://processes.org.ai/OilProducers.manage.ServiceSolutionOperations	processes.org.ai	Statement	OilProducers.manage.ServiceSolutionOperations		Manage service/solution operations	Manage service/solution operations	OilProducers	manage	ServiceSolutionOperations	https://apqc.org.ai/OilProducers.manage.ServiceSolutionOperations	apqc.org.ai
https://processes.org.ai/OilProducers.prepare.FixedEnhancedServiceSolutionPackaging	processes.org.ai	Statement	OilProducers.prepare.FixedEnhancedServiceSolutionPackaging		Prepare fixed/enhanced service/solution packaging	Prepare fixed/enhanced service/solution packaging	OilProducers	prepare	FixedEnhancedServiceSolutionPackaging	https://apqc.org.ai/OilProducers.prepare.FixedEnhancedServiceSolutionPackaging	apqc.org.ai
https://processes.org.ai/OilProducers.deploy.ServicesSolutions	processes.org.ai	Statement	OilProducers.deploy.ServicesSolutions		Deploy services/solutions	Deploy services/solutions	OilProducers	deploy	ServicesSolutions	https://apqc.org.ai/OilProducers.deploy.ServicesSolutions	apqc.org.ai
https://processes.org.ai/OilProducers.develop.ServiceSolutionDeploymentStrategy	processes.org.ai	Statement	OilProducers.develop.ServiceSolutionDeploymentStrategy		Develop and manage service/solution deployment strategy	Develop and manage service/solution deployment strategy	OilProducers	develop	ServiceSolutionDeploymentStrategy	https://apqc.org.ai/OilProducers.develop.ServiceSolutionDeploymentStrategy	apqc.org.ai
https://processes.org.ai/OilProducers.manage.ServiceSolutionDeploymentStrategy	processes.org.ai	Statement	OilProducers.manage.ServiceSolutionDeploymentStrategy		Develop and manage service/solution deployment strategy	Develop and manage service/solution deployment strategy	OilProducers	manage	ServiceSolutionDeploymentStrategy	https://apqc.org.ai/OilProducers.manage.ServiceSolutionDeploymentStrategy	apqc.org.ai
https://processes.org.ai/OilProducers.assess.ItDeploymentBusinessImpact	processes.org.ai	Statement	OilProducers.assess.ItDeploymentBusinessImpact		Assess IT deployment business impact	Assess IT deployment business impact	OilProducers	assess	ItDeploymentBusinessImpact	https://apqc.org.ai/OilProducers.assess.ItDeploymentBusinessImpact	apqc.org.ai
https://processes.org.ai/OilProducers.establish.ItDeploymentPolicies	processes.org.ai	Statement	OilProducers.establish.ItDeploymentPolicies		Establish IT deployment policies	Establish IT deployment policies	OilProducers	establish	ItDeploymentPolicies	https://apqc.org.ai/OilProducers.establish.ItDeploymentPolicies	apqc.org.ai
https://processes.org.ai/OilProducers.define.DeploymentProcedureWorkflow	processes.org.ai	Statement	OilProducers.define.DeploymentProcedureWorkflow		Define and create deployment procedure workflow	Define and create deployment procedure workflow	OilProducers	define	DeploymentProcedureWorkflow	https://apqc.org.ai/OilProducers.define.DeploymentProcedureWorkflow	apqc.org.ai
https://processes.org.ai/OilProducers.create.DeploymentProcedureWorkflow	processes.org.ai	Statement	OilProducers.create.DeploymentProcedureWorkflow		Define and create deployment procedure workflow	Define and create deployment procedure workflow	OilProducers	create	DeploymentProcedureWorkflow	https://apqc.org.ai/OilProducers.create.DeploymentProcedureWorkflow	apqc.org.ai
https://processes.org.ai/OilProducers.define.ItChangeReleaseStandards	processes.org.ai	Statement	OilProducers.define.ItChangeReleaseStandards		Define IT change/release standards	Define IT change/release standards	OilProducers	define	ItChangeReleaseStandards	https://apqc.org.ai/OilProducers.define.ItChangeReleaseStandards	apqc.org.ai
https://processes.org.ai/OilProducers.assign.DeploymentApprovalResponsibilities	processes.org.ai	Statement	OilProducers.assign.DeploymentApprovalResponsibilities		Assign deployment approval responsibilities	Assign deployment approval responsibilities	OilProducers	assign	DeploymentApprovalResponsibilities	https://apqc.org.ai/OilProducers.assign.DeploymentApprovalResponsibilities	apqc.org.ai
https://processes.org.ai/OilProducers.analyze.DeploymentsOutcomes	processes.org.ai	Statement	OilProducers.analyze.DeploymentsOutcomes		Analyze deployments outcomes	Analyze deployments outcomes	OilProducers	analyze	DeploymentsOutcomes	https://apqc.org.ai/OilProducers.analyze.DeploymentsOutcomes	apqc.org.ai
https://processes.org.ai/OilProducers.plan.ServiceImplementation	processes.org.ai	Statement	OilProducers.plan.ServiceImplementation		Plan service and solution implementation	Plan service and solution implementation	OilProducers	plan	ServiceImplementation	https://apqc.org.ai/OilProducers.plan.ServiceImplementation	apqc.org.ai
https://processes.org.ai/OilProducers.plan.SolutionImplementation	processes.org.ai	Statement	OilProducers.plan.SolutionImplementation		Plan service and solution implementation	Plan service and solution implementation	OilProducers	plan	SolutionImplementation	https://apqc.org.ai/OilProducers.plan.SolutionImplementation	apqc.org.ai
https://processes.org.ai/OilProducers.assess.ItDeploymentRisk	processes.org.ai	Statement	OilProducers.assess.ItDeploymentRisk		Assess IT deployment risk	Assess IT deployment risk	OilProducers	assess	ItDeploymentRisk	https://apqc.org.ai/OilProducers.assess.ItDeploymentRisk	apqc.org.ai
https://processes.org.ai/OilProducers.define.ImplementationScheduleSequence	processes.org.ai	Statement	OilProducers.define.ImplementationScheduleSequence		Define implementation schedule and roll-out sequence	Define implementation schedule and roll-out sequence	OilProducers	define	ImplementationScheduleSequence	https://apqc.org.ai/OilProducers.define.ImplementationScheduleSequence	apqc.org.ai
https://processes.org.ai/OilProducers.define.Roll.out.Sequence	processes.org.ai	Statement	OilProducers.define.Roll.out.Sequence		Define implementation schedule and roll-out sequence	Define implementation schedule and roll-out sequence	OilProducers	define	Roll.out.Sequence	https://apqc.org.ai/OilProducers.define.Roll.out.Sequence	apqc.org.ai
https://processes.org.ai/OilProducers.determine.ImplementationRequirements	processes.org.ai	Statement	OilProducers.determine.ImplementationRequirements		Determine implementation requirements	Determine implementation requirements	OilProducers	determine	ImplementationRequirements	https://apqc.org.ai/OilProducers.determine.ImplementationRequirements	apqc.org.ai
https://processes.org.ai/OilProducers.plan.UserTestingResources	processes.org.ai	Statement	OilProducers.plan.UserTestingResources		Plan and align user testing and resources	Plan and align user testing and resources	OilProducers	plan	UserTestingResources	https://apqc.org.ai/OilProducers.plan.UserTestingResources	apqc.org.ai
https://processes.org.ai/OilProducers.align.UserTestingResources	processes.org.ai	Statement	OilProducers.align.UserTestingResources		Plan and align user testing and resources	Plan and align user testing and resources	OilProducers	align	UserTestingResources	https://apqc.org.ai/OilProducers.align.UserTestingResources	apqc.org.ai
https://processes.org.ai/OilProducers.develop.ItTraining	processes.org.ai	Statement	OilProducers.develop.ItTraining		Develop IT training	Develop IT training	OilProducers	develop	ItTraining	https://apqc.org.ai/OilProducers.develop.ItTraining	apqc.org.ai
https://processes.org.ai/OilProducers.create.ImplementationCommunications	processes.org.ai	Statement	OilProducers.create.ImplementationCommunications		Create implementation communications	Create implementation communications	OilProducers	create	ImplementationCommunications	https://apqc.org.ai/OilProducers.create.ImplementationCommunications	apqc.org.ai
https://processes.org.ai/OilProducers.manage.ItRollBackProcedures	processes.org.ai	Statement	OilProducers.manage.ItRollBackProcedures		Manage IT roll-back procedures	Manage IT roll-back procedures	OilProducers	manage	ItRollBackProcedures	https://apqc.org.ai/OilProducers.manage.ItRollBackProcedures	apqc.org.ai
https://processes.org.ai/OilProducers.manage.ChangeDeploymentControl	processes.org.ai	Statement	OilProducers.manage.ChangeDeploymentControl		Manage change deployment control	Manage change deployment control	OilProducers	manage	ChangeDeploymentControl	https://apqc.org.ai/OilProducers.manage.ChangeDeploymentControl	apqc.org.ai
https://processes.org.ai/OilProducers.asses.ItChangeReleaseImpact	processes.org.ai	Statement	OilProducers.asses.ItChangeReleaseImpact		Asses IT change/release impact	Asses IT change/release impact	OilProducers	asses	ItChangeReleaseImpact	https://apqc.org.ai/OilProducers.asses.ItChangeReleaseImpact	apqc.org.ai
https://processes.org.ai/OilProducers.confirm.ChangeReleaseCompliance	processes.org.ai	Statement	OilProducers.confirm.ChangeReleaseCompliance		Confirm change/release compliance	Confirm change/release compliance	OilProducers	confirm	ChangeReleaseCompliance	https://apqc.org.ai/OilProducers.confirm.ChangeReleaseCompliance	apqc.org.ai
https://processes.org.ai/OilProducers.assess.ItChangeReleaseRisk	processes.org.ai	Statement	OilProducers.assess.ItChangeReleaseRisk		Assess IT change/release risk	Assess IT change/release risk	OilProducers	assess	ItChangeReleaseRisk	https://apqc.org.ai/OilProducers.assess.ItChangeReleaseRisk	apqc.org.ai
https://processes.org.ai/OilProducers.consolidate.ItChange	processes.org.ai	Statement	OilProducers.consolidate.ItChange		Consolidate IT change	Consolidate IT change	OilProducers	consolidate	ItChange	https://apqc.org.ai/OilProducers.consolidate.ItChange	apqc.org.ai
https://processes.org.ai/OilProducers.create.DeploymentSchedule	processes.org.ai	Statement	OilProducers.create.DeploymentSchedule		Create and communicate deployment schedule	Create and communicate deployment schedule	OilProducers	create	DeploymentSchedule	https://apqc.org.ai/OilProducers.create.DeploymentSchedule	apqc.org.ai
https://processes.org.ai/OilProducers.communicate.DeploymentSchedule	processes.org.ai	Statement	OilProducers.communicate.DeploymentSchedule		Create and communicate deployment schedule	Create and communicate deployment schedule	OilProducers	communicate	DeploymentSchedule	https://apqc.org.ai/OilProducers.communicate.DeploymentSchedule	apqc.org.ai
https://processes.org.ai/OilProducers.approve.ChangeReleaseDeployment	processes.org.ai	Statement	OilProducers.approve.ChangeReleaseDeployment		Approve change/release deployment	Approve change/release deployment	OilProducers	approve	ChangeReleaseDeployment	https://apqc.org.ai/OilProducers.approve.ChangeReleaseDeployment	apqc.org.ai
https://processes.org.ai/OilProducers.document.ItChangeReleaseOutcome	processes.org.ai	Statement	OilProducers.document.ItChangeReleaseOutcome		Document IT change/release outcome	Document IT change/release outcome	OilProducers	document	ItChangeReleaseOutcome	https://apqc.org.ai/OilProducers.document.ItChangeReleaseOutcome	apqc.org.ai
https://processes.org.ai/OilProducers.implement.TechnologySolutions	processes.org.ai	Statement	OilProducers.implement.TechnologySolutions		Implement technology solutions	Implement technology solutions	OilProducers	implement	TechnologySolutions	https://apqc.org.ai/OilProducers.implement.TechnologySolutions	apqc.org.ai
https://processes.org.ai/OilProducers.confirm.HardwareSoftwareOperationalStatus	processes.org.ai	Statement	OilProducers.confirm.HardwareSoftwareOperationalStatus		Confirm hardware/software operational status	Confirm hardware/software operational status	OilProducers	confirm	HardwareSoftwareOperationalStatus	https://apqc.org.ai/OilProducers.confirm.HardwareSoftwareOperationalStatus	apqc.org.ai
https://processes.org.ai/OilProducers.confirm.OperationalAvailability	processes.org.ai	Statement	OilProducers.confirm.OperationalAvailability		Confirm operational availability	Confirm operational availability	OilProducers	confirm	OperationalAvailability	https://apqc.org.ai/OilProducers.confirm.OperationalAvailability	apqc.org.ai
https://processes.org.ai/OilProducers.execute.InternalItImplementationPlan	processes.org.ai	Statement	OilProducers.execute.InternalItImplementationPlan		Execute internal IT implementation plan	Execute internal IT implementation plan	OilProducers	execute	InternalItImplementationPlan	https://apqc.org.ai/OilProducers.execute.InternalItImplementationPlan	apqc.org.ai
https://processes.org.ai/OilProducers.confirm.ImplementationCompletion	processes.org.ai	Statement	OilProducers.confirm.ImplementationCompletion		Confirm implementation completion	Confirm implementation completion	OilProducers	confirm	ImplementationCompletion	https://apqc.org.ai/OilProducers.confirm.ImplementationCompletion	apqc.org.ai
https://processes.org.ai/OilProducers.implement.SoftwareChangeRelease	processes.org.ai	Statement	OilProducers.implement.SoftwareChangeRelease		Implement software change/release	Implement software change/release	OilProducers	implement	SoftwareChangeRelease	https://apqc.org.ai/OilProducers.implement.SoftwareChangeRelease	apqc.org.ai
https://processes.org.ai/OilProducers.perform.PostInstallationTesting	processes.org.ai	Statement	OilProducers.perform.PostInstallationTesting		Perform post-installation testing	Perform post-installation testing	OilProducers	perform	PostInstallationTesting	https://apqc.org.ai/OilProducers.perform.PostInstallationTesting	apqc.org.ai
https://processes.org.ai/OilProducers.distribute.SoftwareComponentsNetworkWide	processes.org.ai	Statement	OilProducers.distribute.SoftwareComponentsNetworkWide		Distribute software components network-wide	Distribute software components network-wide	OilProducers	distribute	SoftwareComponentsNetworkWide	https://apqc.org.ai/OilProducers.distribute.SoftwareComponentsNetworkWide	apqc.org.ai
https://processes.org.ai/OilProducers.verify.ChangeReleaseImplementationSuccess	processes.org.ai	Statement	OilProducers.verify.ChangeReleaseImplementationSuccess		Verify change/release implementation success	Verify change/release implementation success	OilProducers	verify	ChangeReleaseImplementationSuccess	https://apqc.org.ai/OilProducers.verify.ChangeReleaseImplementationSuccess	apqc.org.ai
https://processes.org.ai/OilProducers.execute.RollBackPlan	processes.org.ai	Statement	OilProducers.execute.RollBackPlan		Execute roll-back plan	Execute roll-back plan	OilProducers	execute	RollBackPlan	https://apqc.org.ai/OilProducers.execute.RollBackPlan	apqc.org.ai
https://processes.org.ai/OilProducers.perform.ServiceRollout	processes.org.ai	Statement	OilProducers.perform.ServiceRollout		Perform service and solution rollout	Perform service and solution rollout	OilProducers	perform	ServiceRollout	https://apqc.org.ai/OilProducers.perform.ServiceRollout	apqc.org.ai
https://processes.org.ai/OilProducers.perform.SolutionRollout	processes.org.ai	Statement	OilProducers.perform.SolutionRollout		Perform service and solution rollout	Perform service and solution rollout	OilProducers	perform	SolutionRollout	https://apqc.org.ai/OilProducers.perform.SolutionRollout	apqc.org.ai
https://processes.org.ai/OilProducers.conduct.ItTraining	processes.org.ai	Statement	OilProducers.conduct.ItTraining		Conduct IT training	Conduct IT training	OilProducers	conduct	ItTraining	https://apqc.org.ai/OilProducers.conduct.ItTraining	apqc.org.ai
https://processes.org.ai/OilProducers.prepare.ServiceSolutionCommunications	processes.org.ai	Statement	OilProducers.prepare.ServiceSolutionCommunications		Prepare and distribute service/solution communications	Prepare and distribute service/solution communications	OilProducers	prepare	ServiceSolutionCommunications	https://apqc.org.ai/OilProducers.prepare.ServiceSolutionCommunications	apqc.org.ai
https://processes.org.ai/OilProducers.distribute.ServiceSolutionCommunications	processes.org.ai	Statement	OilProducers.distribute.ServiceSolutionCommunications		Prepare and distribute service/solution communications	Prepare and distribute service/solution communications	OilProducers	distribute	ServiceSolutionCommunications	https://apqc.org.ai/OilProducers.distribute.ServiceSolutionCommunications	apqc.org.ai
https://processes.org.ai/OilProducers.support.OrganizationalChanges	processes.org.ai	Statement	OilProducers.support.OrganizationalChanges		Support organizational changes	Support organizational changes	OilProducers	support	OrganizationalChanges	https://apqc.org.ai/OilProducers.support.OrganizationalChanges	apqc.org.ai
https://processes.org.ai/OilProducers.execute.RolloutPlans	processes.org.ai	Statement	OilProducers.execute.RolloutPlans		Execute rollout plans	Execute rollout plans	OilProducers	execute	RolloutPlans	https://apqc.org.ai/OilProducers.execute.RolloutPlans	apqc.org.ai
https://processes.org.ai/OilProducers.provide.RolloutSupport	processes.org.ai	Statement	OilProducers.provide.RolloutSupport		Provide rollout support	Provide rollout support	OilProducers	provide	RolloutSupport	https://apqc.org.ai/OilProducers.provide.RolloutSupport	apqc.org.ai
https://processes.org.ai/OilProducers.manage.RolloutSupportCapabilities	processes.org.ai	Statement	OilProducers.manage.RolloutSupportCapabilities		Manage rollout support capabilities	Manage rollout support capabilities	OilProducers	manage	RolloutSupportCapabilities	https://apqc.org.ai/OilProducers.manage.RolloutSupportCapabilities	apqc.org.ai
https://processes.org.ai/OilProducers.monitor.RolloutIssues	processes.org.ai	Statement	OilProducers.monitor.RolloutIssues		Monitor and record rollout issues	Monitor and record rollout issues	OilProducers	monitor	RolloutIssues	https://apqc.org.ai/OilProducers.monitor.RolloutIssues	apqc.org.ai
https://processes.org.ai/OilProducers.record.RolloutIssues	processes.org.ai	Statement	OilProducers.record.RolloutIssues		Monitor and record rollout issues	Monitor and record rollout issues	OilProducers	record	RolloutIssues	https://apqc.org.ai/OilProducers.record.RolloutIssues	apqc.org.ai
https://processes.org.ai/OilProducers.create.SupportServicesSolutions	processes.org.ai	Statement	OilProducers.create.SupportServicesSolutions		Create and manage support services/solutions	Create and manage support services/solutions	OilProducers	create	SupportServicesSolutions	https://apqc.org.ai/OilProducers.create.SupportServicesSolutions	apqc.org.ai
https://processes.org.ai/OilProducers.manage.SupportServicesSolutions	processes.org.ai	Statement	OilProducers.manage.SupportServicesSolutions		Create and manage support services/solutions	Create and manage support services/solutions	OilProducers	manage	SupportServicesSolutions	https://apqc.org.ai/OilProducers.manage.SupportServicesSolutions	apqc.org.ai
https://processes.org.ai/OilProducers.define.ServiceDeliveryStrategy	processes.org.ai	Statement	OilProducers.define.ServiceDeliveryStrategy		Define and establish service delivery strategy	Define and establish service delivery strategy	OilProducers	define	ServiceDeliveryStrategy	https://apqc.org.ai/OilProducers.define.ServiceDeliveryStrategy	apqc.org.ai
https://processes.org.ai/OilProducers.establish.ServiceDeliveryStrategy	processes.org.ai	Statement	OilProducers.establish.ServiceDeliveryStrategy		Define and establish service delivery strategy	Define and establish service delivery strategy	OilProducers	establish	ServiceDeliveryStrategy	https://apqc.org.ai/OilProducers.establish.ServiceDeliveryStrategy	apqc.org.ai
https://processes.org.ai/OilProducers.assess.BusinessObjectivesServiceDelivery	processes.org.ai	Statement	OilProducers.assess.BusinessObjectivesServiceDelivery		Assess business objectives and IT service delivery	Assess business objectives and IT service delivery	OilProducers	assess	BusinessObjectivesServiceDelivery	https://apqc.org.ai/OilProducers.assess.BusinessObjectivesServiceDelivery	apqc.org.ai
https://processes.org.ai/OilProducers.assess.ItServiceDelivery	processes.org.ai	Statement	OilProducers.assess.ItServiceDelivery		Assess business objectives and IT service delivery	Assess business objectives and IT service delivery	OilProducers	assess	ItServiceDelivery	https://apqc.org.ai/OilProducers.assess.ItServiceDelivery	apqc.org.ai
https://processes.org.ai/OilProducers.define.ItServiceDeliveryPortfolio	processes.org.ai	Statement	OilProducers.define.ItServiceDeliveryPortfolio		Define IT service delivery portfolio	Define IT service delivery portfolio	OilProducers	define	ItServiceDeliveryPortfolio	https://apqc.org.ai/OilProducers.define.ItServiceDeliveryPortfolio	apqc.org.ai
