url	ns	type	id	code	name	description	commodityCode	commodityTitle	hotTechnology	inDemand	digital
https://onet.org.ai/Technology/InsuranceSystemsWebwriterBackoffice	onet.org.ai	Technology	InsuranceSystemsWebwriterBackoffice	insurance-systems-webwriter-backoffice	Insurance Systems WebWriter BackOffice		43232303	Customer relationship management CRM software	N	N	1.00
https://onet.org.ai/Technology/InsuranceTechnologiesCorporationInsurancepro	onet.org.ai	Technology	InsuranceTechnologiesCorporationInsurancepro	insurance-technologies-corporation-insurancepro	Insurance Technologies Corporation InsurancePro		43231602	Enterprise resource planning ERP software	N	N	1.00
https://onet.org.ai/Technology/InsuranceTechnologiesForesightEnterprise	onet.org.ai	Technology	InsuranceTechnologiesForesightEnterprise	insurance-technologies-foresight-enterprise	Insurance Technologies ForeSight Enterprise		43232303	Customer relationship management CRM software	N	N	1.00
https://onet.org.ai/Technology/InsuranceTechnologyConsultantsWow	onet.org.ai	Technology	InsuranceTechnologyConsultantsWow	insurance-technology-consultants-wow	Insurance Technology Consultants WOW		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/InsurewareIcrfsElrf	onet.org.ai	Technology	InsurewareIcrfsElrf	insureware-icrfs-elrf	Insureware ICRFS-ELRF		43231604	Financial analysis software	N	N	1.00
https://onet.org.ai/Technology/InsystemsCalligoDocumentManagementSystem	onet.org.ai	Technology	InsystemsCalligoDocumentManagementSystem	insystems-calligo-document-management-system	InSystems Calligo Document Management System		43232202	Document management software	N	N	1.00
https://onet.org.ai/Technology/InsystemsCalligoEnterprise	onet.org.ai	Technology	InsystemsCalligoEnterprise	insystems-calligo-enterprise	InSystems Calligo Enterprise		43232202	Document management software	N	N	1.00
https://onet.org.ai/Technology/IntacInternationalWintac	onet.org.ai	Technology	IntacInternationalWintac	intac-international-wintac	Intac International Wintac		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/IntacctErp	onet.org.ai	Technology	IntacctErp	intacct-erp	Intacct ERP		43231602	Enterprise resource planning ERP software	N	N	1.00
https://onet.org.ai/Technology/IntegraDestinyLoanOrigination	onet.org.ai	Technology	IntegraDestinyLoanOrigination	integra-destiny-loan-origination	Integra Destiny Loan Origination		43231604	Financial analysis software	N	N	1.00
https://onet.org.ai/Technology/IntegraRadionicsNeurosightArc	onet.org.ai	Technology	IntegraRadionicsNeurosightArc	integra-radionics-neurosight-arc	Integra Radionics NeuroSight Arc		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/IntegrantDebtlogic	onet.org.ai	Technology	IntegrantDebtlogic	integrant-debtlogic	Integrant DebtLogic		43231604	Financial analysis software	N	N	1.00
https://onet.org.ai/Technology/IntegratedAutomatedFingerprintIdentificationSystemIafis	onet.org.ai	Technology	IntegratedAutomatedFingerprintIdentificationSystemIafis	integrated-automated-fingerprint-identification-system-iafis	Integrated Automated Fingerprint Identification System IAFIS		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/IntegratedCircuitSimulationSoftware	onet.org.ai	Technology	IntegratedCircuitSimulationSoftware	integrated-circuit-simulation-software	Integrated circuit simulation software		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/IntegratedConstructionManagementSoftware	onet.org.ai	Technology	IntegratedConstructionManagementSoftware	integrated-construction-management-software	Integrated construction management software		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/IntegratedDecisionSupportCorporationExpertFuel	onet.org.ai	Technology	IntegratedDecisionSupportCorporationExpertFuel	integrated-decision-support-corporation-expert-fuel	Integrated Decision Support Corporation Expert Fuel		43231506	Materials requirements planning logistics and supply chain software	N	N	1.00
https://onet.org.ai/Technology/IntegratedDecisionSupportCorporationNetwiseSupplyChain	onet.org.ai	Technology	IntegratedDecisionSupportCorporationNetwiseSupplyChain	integrated-decision-support-corporation-netwise-supply-chain	Integrated Decision Support Corporation Netwise Supply Chain		43231506	Materials requirements planning logistics and supply chain software	N	N	1.00
https://onet.org.ai/Technology/IntegratedDecisionSupportCorporationRouteAdvice	onet.org.ai	Technology	IntegratedDecisionSupportCorporationRouteAdvice	integrated-decision-support-corporation-route-advice	Integrated Decision Support Corporation Route Advice		43232504	Route navigation software	N	N	1.00
https://onet.org.ai/Technology/IntegratedDecisionSupportCorporationSwapAdvice	onet.org.ai	Technology	IntegratedDecisionSupportCorporationSwapAdvice	integrated-decision-support-corporation-swap-advice	Integrated Decision Support Corporation Swap Advice		43231506	Materials requirements planning logistics and supply chain software	N	N	1.00
https://onet.org.ai/Technology/IntegratedDecisionSupportMatchAdvice	onet.org.ai	Technology	IntegratedDecisionSupportMatchAdvice	integrated-decision-support-match-advice	Integrated Decision Support Match Advice		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/IntegratedDecisionSupportNetwiseEnterprise	onet.org.ai	Technology	IntegratedDecisionSupportNetwiseEnterprise	integrated-decision-support-netwise-enterprise	Integrated Decision Support Netwise Enterprise		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/IntegratedDecisionSupportNetwiseFrontline	onet.org.ai	Technology	IntegratedDecisionSupportNetwiseFrontline	integrated-decision-support-netwise-frontline	Integrated Decision Support Netwise Frontline		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/IntegratedDevelopmentEnvironmentIdeSoftware	onet.org.ai	Technology	IntegratedDevelopmentEnvironmentIdeSoftware	integrated-development-environment-ide-software	Integrated development environment IDE software		43232402	Development environment software	N	N	1.00
https://onet.org.ai/Technology/IntegratedEnvironmentalServices3dMaster	onet.org.ai	Technology	IntegratedEnvironmentalServices3dMaster	integrated-environmental-services-3d-master	Integrated Environmental Services 3D Master		43232604	Computer aided design CAD software	N	N	1.00
https://onet.org.ai/Technology/IntegratedManagementSystemsFoodConnexCloud	onet.org.ai	Technology	IntegratedManagementSystemsFoodConnexCloud	integrated-management-systems-food-connex-cloud	Integrated Management Systems Food Connex Cloud		43231602	Enterprise resource planning ERP software	N	N	1.00
https://onet.org.ai/Technology/IntegratedMaterialsManagementSystems	onet.org.ai	Technology	IntegratedMaterialsManagementSystems	integrated-materials-management-systems	Integrated materials management systems		43231506	Materials requirements planning logistics and supply chain software	N	N	1.00
https://onet.org.ai/Technology/IntegratedParkingSolutionsMapp	onet.org.ai	Technology	IntegratedParkingSolutionsMapp	integrated-parking-solutions-mapp	Integrated Parking Solutions MApp		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/IntegratedSystemsManagementOmnimd	onet.org.ai	Technology	IntegratedSystemsManagementOmnimd	integrated-systems-management-omnimd	Integrated Systems Management OmniMD		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/IntegrationTestingSoftware	onet.org.ai	Technology	IntegrationTestingSoftware	integration-testing-software	Integration testing software		43232406	Program testing software	N	N	1.00
https://onet.org.ai/Technology/IntegrityVerificationSoftware	onet.org.ai	Technology	IntegrityVerificationSoftware	integrity-verification-software	Integrity verification software		43232801	Network monitoring software	N	N	1.00
https://onet.org.ai/Technology/IntelDataMigrationSoftware	onet.org.ai	Technology	IntelDataMigrationSoftware	intel-data-migration-software	Intel Data Migration Software		43233414	Storage media loading software	N	N	1.00
https://onet.org.ai/Technology/IntelIntegratedPerformancePrimitives	onet.org.ai	Technology	IntelIntegratedPerformancePrimitives	intel-integrated-performance-primitives	Intel Integrated Performance Primitives		43232402	Development environment software	N	N	1.00
https://onet.org.ai/Technology/IntelMathKernelLibrary	onet.org.ai	Technology	IntelMathKernelLibrary	intel-math-kernel-library	Intel Math Kernel Library		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/IntelextPastMasters	onet.org.ai	Technology	IntelextPastMasters	intelext-past-masters	InteLext Past Masters		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/IntelitekSpectracamMilling	onet.org.ai	Technology	IntelitekSpectracamMilling	intelitek-spectracam-milling	Intelitek spectraCAM Milling		43232612	Computer aided manufacturing CAM software	N	N	1.00
https://onet.org.ai/Technology/IntelitekSpectracamTurning	onet.org.ai	Technology	IntelitekSpectracamTurning	intelitek-spectracam-turning	Intelitek spectraCAM Turning		43232612	Computer aided manufacturing CAM software	N	N	1.00
https://onet.org.ai/Technology/Intelius	onet.org.ai	Technology	Intelius	intelius	Intelius		43231505	Human resources software	N	N	1.00
https://onet.org.ai/Technology/IntelladonEnterpriseKnowledgePlatformEkp	onet.org.ai	Technology	IntelladonEnterpriseKnowledgePlatformEkp	intelladon-enterprise-knowledge-platform-ekp	Intelladon Enterprise Knowledge Platform EKP		43232502	Computer based training software	N	N	1.00
https://onet.org.ai/Technology/Intellicad	onet.org.ai	Technology	Intellicad	intellicad	IntelliCAD		43232604	Computer aided design CAD software	N	N	1.00
https://onet.org.ai/Technology/IntelligenSuperproDesigner	onet.org.ai	Technology	IntelligenSuperproDesigner	intelligen-superpro-designer	Intelligen SuperPro Designer		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/IntelligentAlgorithmsInfogistPlatinumRecruiter	onet.org.ai	Technology	IntelligentAlgorithmsInfogistPlatinumRecruiter	intelligent-algorithms-infogist-platinum-recruiter	Intelligent Algorithms InfoGIST Platinum Recruiter		43231505	Human resources software	N	N	1.00
https://onet.org.ai/Technology/IntelligentEditingPerfectit	onet.org.ai	Technology	IntelligentEditingPerfectit	intelligent-editing-perfectit	Intelligent Editing PerfectIt		43232104	Word processing software	N	N	1.00
https://onet.org.ai/Technology/IntelligentImagingInnovationsSlidebook	onet.org.ai	Technology	IntelligentImagingInnovationsSlidebook	intelligent-imaging-innovations-slidebook	Intelligent Imaging Innovations SlideBook		43232102	Graphics or photo imaging software	N	N	1.00
https://onet.org.ai/Technology/IntelligentInformationConversionTechnologiesMeritscholar	onet.org.ai	Technology	IntelligentInformationConversionTechnologiesMeritscholar	intelligent-information-conversion-technologies-meritscholar	Intelligent Information Conversion Technologies MeritScholar		43232502	Computer based training software	N	N	1.00
https://onet.org.ai/Technology/IntelligenzSolutionsIntellispa	onet.org.ai	Technology	IntelligenzSolutionsIntellispa	intelligenz-solutions-intellispa	intelligenz Solutions intelliSpa		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/IntelligratedIncontrolware	onet.org.ai	Technology	IntelligratedIncontrolware	intelligrated-incontrolware	Intelligrated InControlWare		43231506	Materials requirements planning logistics and supply chain software	N	N	1.00
https://onet.org.ai/Technology/Intellimed	onet.org.ai	Technology	Intellimed	intellimed	Intellimed		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/IntellipdfCurves	onet.org.ai	Technology	IntellipdfCurves	intellipdf-curves	IntelliPDF CURVES		43232202	Document management software	N	N	1.00
https://onet.org.ai/Technology/IntellisenseIntellisuite	onet.org.ai	Technology	IntellisenseIntellisuite	intellisense-intellisuite	Intellisense Intellisuite		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/IntellisysProjectDesktop	onet.org.ai	Technology	IntellisysProjectDesktop	intellisys-project-desktop	Intellisys Project Desktop		43231507	Project management software	N	N	1.00
https://onet.org.ai/Technology/IntellitaxFinancialSolutionsSoftware	onet.org.ai	Technology	IntellitaxFinancialSolutionsSoftware	intellitax-financial-solutions-software	Intellitax financial solutions software		43231603	Tax preparation software	N	N	1.00
https://onet.org.ai/Technology/Intellitrack3pl	onet.org.ai	Technology	Intellitrack3pl	intellitrack-3pl	IntelliTrack 3PL		43231506	Materials requirements planning logistics and supply chain software	N	N	1.00
https://onet.org.ai/Technology/IntellitrackDmsCheckInOut	onet.org.ai	Technology	IntellitrackDmsCheckInOut	intellitrack-dms-check-in-out	IntelliTrack DMS Check In-Out		43231508	Inventory management software	N	N	1.00
https://onet.org.ai/Technology/Intellitrackwarehousemanagementsystemwms	onet.org.ai	Technology	Intellitrackwarehousemanagementsystemwms	intellitrack-warehouse-management-system-wms	IntelliTrack Warehouse Management System (WMS)		43231506	Materials requirements planning logistics and supply chain software	N	N	1.00
https://onet.org.ai/Technology/IntellumRollbook	onet.org.ai	Technology	IntellumRollbook	intellum-rollbook	Intellum Rollbook		43232502	Computer based training software	N	N	1.00
https://onet.org.ai/Technology/InteprocMaterialRequirementsPlanning	onet.org.ai	Technology	InteprocMaterialRequirementsPlanning	inteproc-material-requirements-planning	InteProc Material Requirements Planning		43231506	Materials requirements planning logistics and supply chain software	N	N	1.00
https://onet.org.ai/Technology/InteraSystemsHawkI	onet.org.ai	Technology	InteraSystemsHawkI	intera-systems-hawk-i	Intera Systems Hawk-i		43232612	Computer aided manufacturing CAM software	N	N	1.00
https://onet.org.ai/Technology/Interactelseviernetters3dinteractiveanatomy	onet.org.ai	Technology	Interactelseviernetters3dinteractiveanatomy	interactelsevier-netter-s-3d-interactive-anatomy	InteractElsevier Netter's 3D Interactive Anatomy		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/InteractiveLearningSoftware	onet.org.ai	Technology	InteractiveLearningSoftware	interactive-learning-software	Interactive learning software		43232505	Multi-media educational software	N	N	1.00
https://onet.org.ai/Technology/InteractiveMathematicalProofSystemImps	onet.org.ai	Technology	InteractiveMathematicalProofSystemImps	interactive-mathematical-proof-system-imps	Interactive Mathematical Proof System IMPS		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/InteractivePersonnelElectronicRecordsManagementSystemIperms	onet.org.ai	Technology	InteractivePersonnelElectronicRecordsManagementSystemIperms	interactive-personnel-electronic-records-management-system-iperms	interactive Personnel Electronic Records Management System iPERMS		43231505	Human resources software	N	N	1.00
https://onet.org.ai/Technology/InteractivePsychologicalEvaluationSoftware	onet.org.ai	Technology	InteractivePsychologicalEvaluationSoftware	interactive-psychological-evaluation-software	Interactive psychological evaluation software		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/InteractiveRadarAnalysisSoftwareIras	onet.org.ai	Technology	InteractiveRadarAnalysisSoftwareIras	interactive-radar-analysis-software-iras	Interactive radar analysis software IRAS		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/InteractiveVoiceResponseSoftware	onet.org.ai	Technology	InteractiveVoiceResponseSoftware	interactive-voice-response-software	Interactive voice response software		43232703	Interactive voice response software	N	N	1.00
https://onet.org.ai/Technology/InterconsultBrannGJet	onet.org.ai	Technology	InterconsultBrannGJet	interconsult-brann-g-jet	Interconsult Brann G-JET		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/InterenergySoftwareBuildingEnergyAnalyzerPro	onet.org.ai	Technology	InterenergySoftwareBuildingEnergyAnalyzerPro	interenergy-software-building-energy-analyzer-pro	InterEnergy Software Building Energy Analyzer PRO		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/InterfaceComputersDataLoader	onet.org.ai	Technology	InterfaceComputersDataLoader	interface-computers-data-loader	Interface Computers Data Loader		43232310	Metadata management software	N	N	1.00
https://onet.org.ai/Technology/InterfaceDefinitionLanguageIdl	onet.org.ai	Technology	InterfaceDefinitionLanguageIdl	interface-definition-language-idl	Interface definition language IDL		43232402	Development environment software	N	N	1.00
https://onet.org.ai/Technology/IntergraphGeomediaTransportationManager	onet.org.ai	Technology	IntergraphGeomediaTransportationManager	intergraph-geomedia-transportation-manager	Intergraph GeoMedia Transportation Manager		43232504	Route navigation software	N	N	1.00
https://onet.org.ai/Technology/IntergraphImageAnalyst	onet.org.ai	Technology	IntergraphImageAnalyst	intergraph-image-analyst	Intergraph Image Analyst		43232102	Graphics or photo imaging software	N	N	1.00
https://onet.org.ai/Technology/IntergraphImagestationStereoSoftcopyKitSsk	onet.org.ai	Technology	IntergraphImagestationStereoSoftcopyKitSsk	intergraph-imagestation-stereo-softcopy-kit-ssk	Intergraph ImageStation Stereo Softcopy Kit SSK		43233506	Map creation software	N	N	1.00
https://onet.org.ai/Technology/IntergraphIntools	onet.org.ai	Technology	IntergraphIntools	intergraph-intools	Intergraph INtools		43232604	Computer aided design CAD software	N	N	1.00
https://onet.org.ai/Technology/IntergraphMge	onet.org.ai	Technology	IntergraphMge	intergraph-mge	Intergraph MGE		43233506	Map creation software	N	N	1.00
https://onet.org.ai/Technology/IntergraphPlantDesignSystemPds	onet.org.ai	Technology	IntergraphPlantDesignSystemPds	intergraph-plant-design-system-pds	Intergraph Plant Design System PDS		43232604	Computer aided design CAD software	N	N	1.00
https://onet.org.ai/Technology/IntergraphSmartmarine3d	onet.org.ai	Technology	IntergraphSmartmarine3d	intergraph-smartmarine-3d	Intergraph SmartMarine 3D		43232604	Computer aided design CAD software	N	N	1.00
https://onet.org.ai/Technology/Interlinkone	onet.org.ai	Technology	Interlinkone	interlinkone	interlinkONE		43232303	Customer relationship management CRM software	N	N	1.00
https://onet.org.ai/Technology/InterlockShutdownSystems	onet.org.ai	Technology	InterlockShutdownSystems	interlock-shutdown-systems	Interlock shutdown systems		43232608	Industrial control software	N	N	1.00
https://onet.org.ai/Technology/IntermediateSystemToIntermediateSystemIsIs	onet.org.ai	Technology	IntermediateSystemToIntermediateSystemIsIs	intermediate-system-to-intermediate-system-is-is	Intermediate System to Intermediate System IS-IS		43232908	Switch or router software	N	N	1.00
https://onet.org.ai/Technology/Intermine	onet.org.ai	Technology	Intermine	intermine	InterMine		43232304	Data base management system software	N	N	1.00
https://onet.org.ai/Technology/InternalAuditSoftware	onet.org.ai	Technology	InternalAuditSoftware	internal-audit-software	Internal audit software		43231604	Financial analysis software	N	N	1.00
https://onet.org.ai/Technology/InternationalCentreForDiffractionDataIcddDdview	onet.org.ai	Technology	InternationalCentreForDiffractionDataIcddDdview	international-centre-for-diffraction-data-icdd-ddview	International Centre for Diffraction Data ICDD DDView		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/InternationalMaterialDataSystemImds	onet.org.ai	Technology	InternationalMaterialDataSystemImds	international-material-data-system-imds	International Material Data System IMDS		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/InternationalResponseTechnologiesCowchipRanchHouse	onet.org.ai	Technology	InternationalResponseTechnologiesCowchipRanchHouse	international-response-technologies-cowchip-ranch-house	International Response Technologies CowChip - Ranch House		43231602	Enterprise resource planning ERP software	N	N	1.00
https://onet.org.ai/Technology/InternationalTechnegroupIgesworks	onet.org.ai	Technology	InternationalTechnegroupIgesworks	international-technegroup-igesworks	International TechneGroup IGESworks		43232604	Computer aided design CAD software	N	N	1.00
https://onet.org.ai/Technology/InternetBasedMlsDatabaseSoftware	onet.org.ai	Technology	InternetBasedMlsDatabaseSoftware	internet-based-mls-database-software	Internet based MLS database software		43232305	Data base reporting software	N	N	1.00
https://onet.org.ai/Technology/InternetBrowserSoftware	onet.org.ai	Technology	InternetBrowserSoftware	internet-browser-software	Internet browser software		43232705	Internet browser software	N	N	1.00
https://onet.org.ai/Technology/InternetGrievanceSystemIgs	onet.org.ai	Technology	InternetGrievanceSystemIgs	internet-grievance-system-igs	Internet Grievance System IGS		43231505	Human resources software	N	N	1.00
https://onet.org.ai/Technology/InternetOrIntranetImageDistributionSoftware	onet.org.ai	Technology	InternetOrIntranetImageDistributionSoftware	internet-or-intranet-image-distribution-software	Internet or intranet image distribution software		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/InternetProtocolSecurityIpsec	onet.org.ai	Technology	InternetProtocolSecurityIpsec	internet-protocol-security-ipsec	Internet Protocol Security IPSEC		43233203	Network security or virtual private network VPN management software	N	N	1.00
https://onet.org.ai/Technology/InternetProtocolTelevisionSystems	onet.org.ai	Technology	InternetProtocolTelevisionSystems	internet-protocol-television-systems	Internet Protocol Television Systems		43232805	Internet protocol IP multimedia subsystem software	N	N	1.00
https://onet.org.ai/Technology/InternetSearchEngineSoftware	onet.org.ai	Technology	InternetSearchEngineSoftware	internet-search-engine-software	Internet search engine software		43232309	Information retrieval or search software	N	N	1.00
https://onet.org.ai/Technology/InteroperabilityTestingSoftware	onet.org.ai	Technology	InteroperabilityTestingSoftware	interoperability-testing-software	Interoperability testing software		43232406	Program testing software	N	N	1.00
https://onet.org.ai/Technology/InterpexIxid	onet.org.ai	Technology	InterpexIxid	interpex-ixid	Interpex IXID		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/InterpreterSoftware	onet.org.ai	Technology	InterpreterSoftware	interpreter-software	Interpreter software		43232409	Compiler and decompiler software	N	N	1.00
https://onet.org.ai/Technology/InterstateConnectionIcon	onet.org.ai	Technology	InterstateConnectionIcon	interstate-connection-icon	Interstate connection ICON		43232402	Development environment software	N	N	1.00
https://onet.org.ai/Technology/InterstudioGeoTecB	onet.org.ai	Technology	InterstudioGeoTecB	interstudio-geo-tec-b	Interstudio Geo-Tec B		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/Interuniversityconsortiumforpoliticalandsocialresearchicpsrdatabase	onet.org.ai	Technology	Interuniversityconsortiumforpoliticalandsocialresearchicpsrdatabase	interuniversity-consortium-for-political-and-social-research-icpsr-database	Interuniversity Consortium for Political and Social Research (ICPSR) database		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/InterviewerSoftware	onet.org.ai	Technology	InterviewerSoftware	interviewer-software	Interviewer software		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/InterwaveTechnologyRsBizwareScheduler	onet.org.ai	Technology	InterwaveTechnologyRsBizwareScheduler	interwave-technology-rs-bizware-scheduler	Interwave Technology RS Bizware Scheduler		43231506	Materials requirements planning logistics and supply chain software	N	N	1.00
https://onet.org.ai/Technology/InterwovenRecordsmanager	onet.org.ai	Technology	InterwovenRecordsmanager	interwoven-recordsmanager	Interwoven RecordsManager		43232202	Document management software	N	N	1.00
https://onet.org.ai/Technology/InterwovenSoftware	onet.org.ai	Technology	InterwovenSoftware	interwoven-software	Interwoven software		43232202	Document management software	N	N	1.00
https://onet.org.ai/Technology/IntlandSoftwareCodebeamer	onet.org.ai	Technology	IntlandSoftwareCodebeamer	intland-software-codebeamer	Intland Software codeBeamer		43231507	Project management software	N	N	1.00
https://onet.org.ai/Technology/IntradoSchoolmessenger	onet.org.ai	Technology	IntradoSchoolmessenger	intrado-schoolmessenger	Intrado SchoolMessenger		43233509	Mobile messaging service software	N	N	1.00
https://onet.org.ai/Technology/Intravet	onet.org.ai	Technology	Intravet	intravet	IntraVet		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/IntraxProcedurenet	onet.org.ai	Technology	IntraxProcedurenet	intrax-procedurenet	Intrax ProcedureNet		43232606	Compliance software	N	N	1.00
https://onet.org.ai/Technology/IntrusionDetectionSystemIds	onet.org.ai	Technology	IntrusionDetectionSystemIds	intrusion-detection-system-ids	Intrusion detection system IDS		43233203	Network security or virtual private network VPN management software	N	N	1.00
https://onet.org.ai/Technology/IntrusionPreventionSystemIps	onet.org.ai	Technology	IntrusionPreventionSystemIps	intrusion-prevention-system-ips	Intrusion prevention system IPS		43233203	Network security or virtual private network VPN management software	N	N	1.00
https://onet.org.ai/Technology/IntuitLacerte	onet.org.ai	Technology	IntuitLacerte	intuit-lacerte	Intuit Lacerte		43231603	Tax preparation software	N	N	1.00
https://onet.org.ai/Technology/IntuitMriResidential	onet.org.ai	Technology	IntuitMriResidential	intuit-mri-residential	Intuit MRI Residential		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/IntuitProseries	onet.org.ai	Technology	IntuitProseries	intuit-proseries	Intuit ProSeries		43231603	Tax preparation software	N	N	1.00
https://onet.org.ai/Technology/IntuitQuickbooks	onet.org.ai	Technology	IntuitQuickbooks	intuit-quickbooks	Intuit QuickBooks		43231601	Accounting software	Y	Y	1.00
https://onet.org.ai/Technology/IntuitQuickbooksPointOfSale	onet.org.ai	Technology	IntuitQuickbooksPointOfSale	intuit-quickbooks-point-of-sale	Intuit QuickBooks Point of Sale		43232611	Point of sale POS software	N	N	1.00
https://onet.org.ai/Technology/IntuitQuickboooksPayments	onet.org.ai	Technology	IntuitQuickboooksPayments	intuit-quickboooks-payments	Intuit QuickBoooks Payments		43232611	Point of sale POS software	N	N	1.00
https://onet.org.ai/Technology/IntuitTurbotax	onet.org.ai	Technology	IntuitTurbotax	intuit-turbotax	Intuit TurboTax		43231603	Tax preparation software	N	Y	1.00
https://onet.org.ai/Technology/IntusoftIcap	onet.org.ai	Technology	IntusoftIcap	intusoft-icap	Intusoft ICAP		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/InventoryControlSoftware	onet.org.ai	Technology	InventoryControlSoftware	inventory-control-software	Inventory control software		43231508	Inventory management software	N	N	1.00
https://onet.org.ai/Technology/InventoryControlSystemSoftware	onet.org.ai	Technology	InventoryControlSystemSoftware	inventory-control-system-software	Inventory control system software		43231508	Inventory management software	N	Y	1.00
https://onet.org.ai/Technology/InventoryControlSystems	onet.org.ai	Technology	InventoryControlSystems	inventory-control-systems	Inventory control systems		43231508	Inventory management software	N	N	1.00
https://onet.org.ai/Technology/InventoryManagementSoftware	onet.org.ai	Technology	InventoryManagementSoftware	inventory-management-software	Inventory management software		43231508	Inventory management software	N	N	1.00
https://onet.org.ai/Technology/InventoryManagementSystems	onet.org.ai	Technology	InventoryManagementSystems	inventory-management-systems	Inventory management systems		43231508	Inventory management software	N	Y	1.00
https://onet.org.ai/Technology/InventorySoftware	onet.org.ai	Technology	InventorySoftware	inventory-software	Inventory software		43231508	Inventory management software	N	N	1.00
https://onet.org.ai/Technology/InventoryTrackingSoftware	onet.org.ai	Technology	InventoryTrackingSoftware	inventory-tracking-software	Inventory tracking software		43231508	Inventory management software	N	N	1.00
https://onet.org.ai/Technology/InventrixLabtrac	onet.org.ai	Technology	InventrixLabtrac	inventrix-labtrac	Inventrix Labtrac		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/InvestigationManagementSoftware	onet.org.ai	Technology	InvestigationManagementSoftware	investigation-management-software	Investigation management software		43231507	Project management software	N	N	1.00
https://onet.org.ai/Technology/Investigo	onet.org.ai	Technology	Investigo	investigo	Investigo		43232303	Customer relationship management CRM software	N	N	1.00
https://onet.org.ai/Technology/InvestmentAndBusinessValuationTemplateSoftware	onet.org.ai	Technology	InvestmentAndBusinessValuationTemplateSoftware	investment-and-business-valuation-template-software	Investment and business valuation template software		43231604	Financial analysis software	N	N	1.00
https://onet.org.ai/Technology/InvestmentTrackingSoftware	onet.org.ai	Technology	InvestmentTrackingSoftware	investment-tracking-software	Investment tracking software		43231604	Financial analysis software	N	N	1.00
https://onet.org.ai/Technology/InvictiAcunetix	onet.org.ai	Technology	InvictiAcunetix	invicti-acunetix	Invicti Acunetix		43233205	Transaction security and virus protection software	N	N	1.00
https://onet.org.ai/Technology/InvisionSoftware	onet.org.ai	Technology	InvisionSoftware	invision-software	InVision software		43231518	Process mapping and design software	N	Y	1.00
https://onet.org.ai/Technology/InvivoDataEpxEproManagementSystem	onet.org.ai	Technology	InvivoDataEpxEproManagementSystem	invivo-data-epx-epro-management-system	Invivo Data EPX ePRO Management System		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/InvoiceSoftware	onet.org.ai	Technology	InvoiceSoftware	invoice-software	Invoice software		43231601	Accounting software	N	N	1.00
https://onet.org.ai/Technology/IonaOrbix	onet.org.ai	Technology	IonaOrbix	iona-orbix	IONA Orbix		43232402	Development environment software	N	N	1.00
https://onet.org.ai/Technology/IosHealthSystemsMediosEhr	onet.org.ai	Technology	IosHealthSystemsMediosEhr	ios-health-systems-medios-ehr	IOS Health Systems Medios EHR		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/IparadigmsTurnitin	onet.org.ai	Technology	IparadigmsTurnitin	iparadigms-turnitin	iParadigms Turnitin		43232309	Information retrieval or search software	N	N	1.00
https://onet.org.ai/Technology/Ipconfig	onet.org.ai	Technology	Ipconfig	ipconfig	ipconfig		43232804	Administration software	N	N	1.00
