url	ns	type	id	code	name	description	cip_code	career_clusters	subclusters	soc_count
https://education.org.ai/PhilosophyandreligiousstudiesGeneral	education.org.ai	Education	PhilosophyandreligiousstudiesGeneral	philosophy-and-religious-studies-general	Philosophy and Religious Studies, General.	Philosophy and Religious Studies, General.	38.0001	education	education/teaching-training-facilitation	1
https://education.org.ai/Philosophy	education.org.ai	Education	Philosophy	philosophy	Philosophy.	Philosophy.	38.0101	education	education/teaching-training-facilitation	1
https://education.org.ai/Logic	education.org.ai	Education	Logic	logic	Logic.	Logic.	38.0102	education,management-entrepreneurship	education/teaching-training-facilitation,management-entrepreneurship/business-information-management,management-entrepreneurship/leadership-operations	3
https://education.org.ai/Ethics	education.org.ai	Education	Ethics	ethics	Ethics.	Ethics.	38.0103	education	education/teaching-training-facilitation	1
https://education.org.ai/AppliedAndProfessionalEthics	education.org.ai	Education	AppliedAndProfessionalEthics	applied-and-professional-ethics	Applied and Professional Ethics.	Applied and Professional Ethics.	38.0104	education	education/teaching-training-facilitation	1
https://education.org.ai/PhilosophyOther	education.org.ai	Education	PhilosophyOther	philosophy-other	Philosophy, Other.	Philosophy, Other.	38.0199	education	education/teaching-training-facilitation	1
https://education.org.ai/ReligionReligiousStudies	education.org.ai	Education	ReligionReligiousStudies	religionreligious-studies	Religion/Religious Studies.	Religion/Religious Studies.	38.0201	education	education/teaching-training-facilitation	1
https://education.org.ai/BuddhistStudies	education.org.ai	Education	BuddhistStudies	buddhist-studies	Buddhist Studies.	Buddhist Studies.	38.0202	education	education/teaching-training-facilitation	1
https://education.org.ai/ChristianStudies	education.org.ai	Education	ChristianStudies	christian-studies	Christian Studies.	Christian Studies.	38.0203	education	education/teaching-training-facilitation	1
https://education.org.ai/HinduStudies	education.org.ai	Education	HinduStudies	hindu-studies	Hindu Studies.	Hindu Studies.	38.0204	education	education/teaching-training-facilitation	1
https://education.org.ai/IslamicStudies	education.org.ai	Education	IslamicStudies	islamic-studies	Islamic Studies.	Islamic Studies.	38.0205	education	education/teaching-training-facilitation	1
https://education.org.ai/JewishJudaicStudies	education.org.ai	Education	JewishJudaicStudies	jewishjudaic-studies	Jewish/Judaic Studies.	Jewish/Judaic Studies.	38.0206	education	education/teaching-training-facilitation	1
https://education.org.ai/TalmudicStudies	education.org.ai	Education	TalmudicStudies	talmudic-studies	Talmudic Studies.	Talmudic Studies.	38.0207	education	education/teaching-training-facilitation	1
https://education.org.ai/CatholicStudies	education.org.ai	Education	CatholicStudies	catholic-studies	Catholic Studies.	Catholic Studies.	38.0208	education	education/teaching-training-facilitation	1
https://education.org.ai/MormonStudies	education.org.ai	Education	MormonStudies	mormon-studies	Mormon Studies.	Mormon Studies.	38.0209	education	education/teaching-training-facilitation	1
https://education.org.ai/PhilosophyandreligiousstudiesOther	education.org.ai	Education	PhilosophyandreligiousstudiesOther	philosophy-and-religious-studies-other	Philosophy and Religious Studies, Other.	Philosophy and Religious Studies, Other.	38.9999	education	education/teaching-training-facilitation	1
https://education.org.ai/BibleBiblicalStudies	education.org.ai	Education	BibleBiblicalStudies	biblebiblical-studies	Bible/Biblical Studies.	Bible/Biblical Studies.	39.0201	education,healthcare-human-services	education/teaching-training-facilitation,healthcare-human-services/community-social-services	2
https://education.org.ai/MissionsMissionaryStudies	education.org.ai	Education	MissionsMissionaryStudies	missionsmissionary-studies	Missions/Missionary Studies.	Missions/Missionary Studies.	39.0301	education,healthcare-human-services	education/teaching-training-facilitation,healthcare-human-services/community-social-services	2
https://education.org.ai/ChurchPlanting	education.org.ai	Education	ChurchPlanting	church-planting	Church Planting.	Church Planting.	39.0302	healthcare-human-services	healthcare-human-services/community-social-services	1
https://education.org.ai/MissionsmissionarystudiesandmissiologyOther	education.org.ai	Education	MissionsmissionarystudiesandmissiologyOther	missionsmissionary-studies-and-missiology-other	Missions/Missionary Studies and Missiology, Other.	Missions/Missionary Studies and Missiology, Other.	39.0399	healthcare-human-services	healthcare-human-services/community-social-services	1
https://education.org.ai/ReligiousEducation	education.org.ai	Education	ReligiousEducation	religious-education	Religious Education.	Religious Education.	39.0401	education,healthcare-human-services	education/teaching-training-facilitation,healthcare-human-services/community-social-services	2
https://education.org.ai/ReligiousSacredMusic	education.org.ai	Education	ReligiousSacredMusic	religioussacred-music	Religious/Sacred Music.	Religious/Sacred Music.	39.0501	arts-entertainment-design,education	arts-entertainment-design/media-production-broadcasting,education/teaching-training-facilitation	2
https://education.org.ai/WorshipMinistry	education.org.ai	Education	WorshipMinistry	worship-ministry	Worship Ministry.	Worship Ministry.	39.0502	arts-entertainment-design,education,healthcare-human-services	arts-entertainment-design/media-production-broadcasting,education/teaching-training-facilitation,healthcare-human-services/community-social-services	3
https://education.org.ai/ReligiousmusicandworshipOther	education.org.ai	Education	ReligiousmusicandworshipOther	religious-music-and-worship-other	Religious Music and Worship, Other.	Religious Music and Worship, Other.	39.0599	healthcare-human-services	healthcare-human-services/community-social-services	2
https://education.org.ai/TheologyTheologicalStudies	education.org.ai	Education	TheologyTheologicalStudies	theologytheological-studies	Theology/Theological Studies.	Theology/Theological Studies.	39.0601	education,healthcare-human-services	education/teaching-training-facilitation,healthcare-human-services/community-social-services	2
https://education.org.ai/DivinityMinistry	education.org.ai	Education	DivinityMinistry	divinityministry	Divinity/Ministry.	Divinity/Ministry.	39.0602	education,healthcare-human-services	education/teaching-training-facilitation,healthcare-human-services/community-social-services	2
https://education.org.ai/PreTheologyPreMinisterialStudies	education.org.ai	Education	PreTheologyPreMinisterialStudies	pre-theologypre-ministerial-studies	Pre-Theology/Pre-Ministerial Studies.	Pre-Theology/Pre-Ministerial Studies.	39.0604	education,healthcare-human-services	education/teaching-training-facilitation,healthcare-human-services/community-social-services	2
https://education.org.ai/RabbinicalStudies	education.org.ai	Education	RabbinicalStudies	rabbinical-studies	Rabbinical Studies.	Rabbinical Studies.	39.0605	education,healthcare-human-services	education/teaching-training-facilitation,healthcare-human-services/community-social-services	2
https://education.org.ai/TheologicalandministerialstudiesOther	education.org.ai	Education	TheologicalandministerialstudiesOther	theological-and-ministerial-studies-other	Theological and Ministerial Studies, Other.	Theological and Ministerial Studies, Other.	39.0699	education,healthcare-human-services	education/teaching-training-facilitation,healthcare-human-services/community-social-services	3
https://education.org.ai/PastoralStudiesCounseling	education.org.ai	Education	PastoralStudiesCounseling	pastoral-studiescounseling	Pastoral Studies/Counseling.	Pastoral Studies/Counseling.	39.0701	education,healthcare-human-services	education/teaching-training-facilitation,healthcare-human-services/behavioral-mental-health,healthcare-human-services/community-social-services	6
https://education.org.ai/YouthMinistry	education.org.ai	Education	YouthMinistry	youth-ministry	Youth Ministry.	Youth Ministry.	39.0702	healthcare-human-services	healthcare-human-services/community-social-services	2
https://education.org.ai/UrbanMinistry	education.org.ai	Education	UrbanMinistry	urban-ministry	Urban Ministry.	Urban Ministry.	39.0703	education,healthcare-human-services	education/teaching-training-facilitation,healthcare-human-services/community-social-services	3
https://education.org.ai/Womensministry	education.org.ai	Education	Womensministry	womens-ministry	Women's Ministry.	Women's Ministry.	39.0704	healthcare-human-services	healthcare-human-services/community-social-services	2
https://education.org.ai/LayMinistry	education.org.ai	Education	LayMinistry	lay-ministry	Lay Ministry.	Lay Ministry.	39.0705	healthcare-human-services	healthcare-human-services/community-social-services	2
https://education.org.ai/ChaplainChaplaincyStudies	education.org.ai	Education	ChaplainChaplaincyStudies	chaplainchaplaincy-studies	Chaplain/Chaplaincy Studies.	Chaplain/Chaplaincy Studies.	39.0706	education,healthcare-human-services	education/teaching-training-facilitation,healthcare-human-services/community-social-services	4
https://education.org.ai/PastoralcounselingandspecializedministriesOther	education.org.ai	Education	PastoralcounselingandspecializedministriesOther	pastoral-counseling-and-specialized-ministries-other	Pastoral Counseling and Specialized Ministries, Other.	Pastoral Counseling and Specialized Ministries, Other.	39.0799	healthcare-human-services	healthcare-human-services/behavioral-mental-health,healthcare-human-services/community-social-services	4
https://education.org.ai/ReligiousInstitutionAdministrationAndManagement	education.org.ai	Education	ReligiousInstitutionAdministrationAndManagement	religious-institution-administration-and-management	Religious Institution Administration and Management.	Religious Institution Administration and Management.	39.0801	financial-services,management-entrepreneurship	financial-services/financial-strategy-investments,management-entrepreneurship/leadership-operations	2
https://education.org.ai/ReligiousCanonLaw	education.org.ai	Education	ReligiousCanonLaw	religiouscanon-law	Religious/Canon Law.	Religious/Canon Law.	39.0802	education,healthcare-human-services	education/teaching-training-facilitation,healthcare-human-services/community-social-services	3
https://education.org.ai/PhysicalsciencesGeneral	education.org.ai	Education	PhysicalsciencesGeneral	physical-sciences-general	Physical Sciences, General.	Physical Sciences, General.	40.0101	education,energy-natural-resources	education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development	2
https://education.org.ai/Astronomy	education.org.ai	Education	Astronomy	astronomy	Astronomy.	Astronomy.	40.0201	education,energy-natural-resources,public-service-safety,supply-chain-transportation	education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security,supply-chain-transportation/air-space-transportation	3
https://education.org.ai/Astrophysics	education.org.ai	Education	Astrophysics	astrophysics	Astrophysics.	Astrophysics.	40.0202	education,energy-natural-resources,public-service-safety,supply-chain-transportation	education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security,supply-chain-transportation/air-space-transportation	4
https://education.org.ai/PlanetaryAstronomyAndScience	education.org.ai	Education	PlanetaryAstronomyAndScience	planetary-astronomy-and-science	Planetary Astronomy and Science.	Planetary Astronomy and Science.	40.0203	education,energy-natural-resources,public-service-safety,supply-chain-transportation	education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security,supply-chain-transportation/air-space-transportation	3
https://education.org.ai/AstronomyandastrophysicsOther	education.org.ai	Education	AstronomyandastrophysicsOther	astronomy-and-astrophysics-other	Astronomy and Astrophysics, Other.	Astronomy and Astrophysics, Other.	40.0299	education,energy-natural-resources,public-service-safety,supply-chain-transportation	education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security,supply-chain-transportation/air-space-transportation	4
https://education.org.ai/AtmosphericsciencesandmeteorologyGeneral	education.org.ai	Education	AtmosphericsciencesandmeteorologyGeneral	atmospheric-sciences-and-meteorology-general	Atmospheric Sciences and Meteorology, General.	Atmospheric Sciences and Meteorology, General.	40.0401	education,energy-natural-resources,public-service-safety,supply-chain-transportation	education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security,supply-chain-transportation/air-space-transportation	4
https://education.org.ai/AtmosphericChemistryAndClimatology	education.org.ai	Education	AtmosphericChemistryAndClimatology	atmospheric-chemistry-and-climatology	Atmospheric Chemistry and Climatology.	Atmospheric Chemistry and Climatology.	40.0402	education,energy-natural-resources,public-service-safety,supply-chain-transportation	education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security,supply-chain-transportation/air-space-transportation	3
https://education.org.ai/AtmosphericPhysicsAndDynamics	education.org.ai	Education	AtmosphericPhysicsAndDynamics	atmospheric-physics-and-dynamics	Atmospheric Physics and Dynamics.	Atmospheric Physics and Dynamics.	40.0403	education,energy-natural-resources,public-service-safety,supply-chain-transportation	education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security,supply-chain-transportation/air-space-transportation	3
https://education.org.ai/Meteorology	education.org.ai	Education	Meteorology	meteorology	Meteorology.	Meteorology.	40.0404	education,energy-natural-resources,public-service-safety,supply-chain-transportation	education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security,supply-chain-transportation/air-space-transportation	3
https://education.org.ai/AtmosphericsciencesandmeteorologyOther	education.org.ai	Education	AtmosphericsciencesandmeteorologyOther	atmospheric-sciences-and-meteorology-other	Atmospheric Sciences and Meteorology, Other.	Atmospheric Sciences and Meteorology, Other.	40.0499	education,energy-natural-resources,public-service-safety,supply-chain-transportation	education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security,supply-chain-transportation/air-space-transportation	3
https://education.org.ai/ChemistryGeneral	education.org.ai	Education	ChemistryGeneral	chemistry-general	Chemistry, General.	Chemistry, General.	40.0501	advanced-manufacturing,agriculture,education,energy-natural-resources,public-service-safety	advanced-manufacturing/engineering,advanced-manufacturing/production-automation,agriculture/food-science-processing,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/judicial-systems	7
https://education.org.ai/AnalyticalChemistry	education.org.ai	Education	AnalyticalChemistry	analytical-chemistry	Analytical Chemistry.	Analytical Chemistry.	40.0502	advanced-manufacturing,education,energy-natural-resources	advanced-manufacturing/engineering,advanced-manufacturing/production-automation,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development	4
https://education.org.ai/InorganicChemistry	education.org.ai	Education	InorganicChemistry	inorganic-chemistry	Inorganic Chemistry.	Inorganic Chemistry.	40.0503	advanced-manufacturing,education,energy-natural-resources	advanced-manufacturing/engineering,advanced-manufacturing/production-automation,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development	4
https://education.org.ai/OrganicChemistry	education.org.ai	Education	OrganicChemistry	organic-chemistry	Organic Chemistry.	Organic Chemistry.	40.0504	advanced-manufacturing,education,energy-natural-resources	advanced-manufacturing/engineering,advanced-manufacturing/production-automation,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development	4
https://education.org.ai/PhysicalChemistry	education.org.ai	Education	PhysicalChemistry	physical-chemistry	Physical Chemistry.	Physical Chemistry.	40.0506	advanced-manufacturing,education,energy-natural-resources	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development	3
https://education.org.ai/PolymerChemistry	education.org.ai	Education	PolymerChemistry	polymer-chemistry	Polymer Chemistry.	Polymer Chemistry.	40.0507	advanced-manufacturing,education,energy-natural-resources	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development	3
https://education.org.ai/ChemicalPhysics	education.org.ai	Education	ChemicalPhysics	chemical-physics	Chemical Physics.	Chemical Physics.	40.0508	advanced-manufacturing,education,energy-natural-resources	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development	4
https://education.org.ai/EnvironmentalChemistry	education.org.ai	Education	EnvironmentalChemistry	environmental-chemistry	Environmental Chemistry.	Environmental Chemistry.	40.0509	advanced-manufacturing,education,energy-natural-resources,healthcare-human-services,public-service-safety	advanced-manufacturing/engineering,advanced-manufacturing/production-automation,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,healthcare-human-services/biotechnology-research-development,public-service-safety/local-state-federal-services	7
https://education.org.ai/ForensicChemistry	education.org.ai	Education	ForensicChemistry	forensic-chemistry	Forensic Chemistry.	Forensic Chemistry.	40.0510	advanced-manufacturing,education,public-service-safety	advanced-manufacturing/engineering,education/teaching-training-facilitation,public-service-safety/judicial-systems	3
https://education.org.ai/TheoreticalChemistry	education.org.ai	Education	TheoreticalChemistry	theoretical-chemistry	Theoretical Chemistry.	Theoretical Chemistry.	40.0511	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	2
https://education.org.ai/CheminformaticsChemistryInformatics	education.org.ai	Education	CheminformaticsChemistryInformatics	cheminformaticschemistry-informatics	Cheminformatics/Chemistry Informatics.	Cheminformatics/Chemistry Informatics.	40.0512	advanced-manufacturing,digital-technology,education,energy-natural-resources	advanced-manufacturing/engineering,digital-technology/data-science-ai,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development	6
https://education.org.ai/ChemistryOther	education.org.ai	Education	ChemistryOther	chemistry-other	Chemistry, Other.	Chemistry, Other.	40.0599	advanced-manufacturing,education,energy-natural-resources	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development	3
https://education.org.ai/GeologyearthscienceGeneral	education.org.ai	Education	GeologyearthscienceGeneral	geologyearth-science-general	Geology/Earth Science, General.	Geology/Earth Science, General.	40.0601	agriculture,education,energy-natural-resources,public-service-safety	agriculture/water-systems,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,energy-natural-resources/resource-extraction,public-service-safety/local-state-federal-services	5
https://education.org.ai/Geochemistry	education.org.ai	Education	Geochemistry	geochemistry	Geochemistry.	Geochemistry.	40.0602	education,energy-natural-resources	education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,energy-natural-resources/resource-extraction	4
https://education.org.ai/GeophysicsAndSeismology	education.org.ai	Education	GeophysicsAndSeismology	geophysics-and-seismology	Geophysics and Seismology.	Geophysics and Seismology.	40.0603	education,energy-natural-resources	education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,energy-natural-resources/resource-extraction	3
https://education.org.ai/Paleontology	education.org.ai	Education	Paleontology	paleontology	Paleontology.	Paleontology.	40.0604	education,energy-natural-resources	education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,energy-natural-resources/resource-extraction	3
https://education.org.ai/HydrologyAndWaterResourcesScience	education.org.ai	Education	HydrologyAndWaterResourcesScience	hydrology-and-water-resources-science	Hydrology and Water Resources Science.	Hydrology and Water Resources Science.	40.0605	agriculture,education,energy-natural-resources	agriculture/water-systems,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,energy-natural-resources/environmental-protection,energy-natural-resources/resource-extraction	4
https://education.org.ai/GeochemistryAndPetrology	education.org.ai	Education	GeochemistryAndPetrology	geochemistry-and-petrology	Geochemistry and Petrology.	Geochemistry and Petrology.	40.0606	education,energy-natural-resources	education/teaching-training-facilitation,energy-natural-resources/resource-extraction	2
https://education.org.ai/OceanographyChemicalandphysical	education.org.ai	Education	OceanographyChemicalandphysical	oceanography-chemical-and-physical	Oceanography, Chemical and Physical.	Oceanography, Chemical and Physical.	40.0607	agriculture,education,energy-natural-resources	agriculture/water-systems,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,energy-natural-resources/resource-extraction	4
https://education.org.ai/GeologicalandearthsciencesgeosciencesOther	education.org.ai	Education	GeologicalandearthsciencesgeosciencesOther	geological-and-earth-sciencesgeosciences-other	Geological and Earth Sciences/Geosciences, Other.	Geological and Earth Sciences/Geosciences, Other.	40.0699	education,energy-natural-resources	education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,energy-natural-resources/resource-extraction	3
https://education.org.ai/PhysicsGeneral	education.org.ai	Education	PhysicsGeneral	physics-general	Physics, General.	Physics, General.	40.0801	education,energy-natural-resources,public-service-safety	education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security	4
https://education.org.ai/AtomicMolecularPhysics	education.org.ai	Education	AtomicMolecularPhysics	atomicmolecular-physics	Atomic/Molecular Physics.	Atomic/Molecular Physics.	40.0802	advanced-manufacturing,education,energy-natural-resources,public-service-safety	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security	3
https://education.org.ai/ElementaryParticlePhysics	education.org.ai	Education	ElementaryParticlePhysics	elementary-particle-physics	Elementary Particle Physics.	Elementary Particle Physics.	40.0804	advanced-manufacturing,education,energy-natural-resources,public-service-safety	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security	3
https://education.org.ai/PlasmaAndHighTemperaturePhysics	education.org.ai	Education	PlasmaAndHighTemperaturePhysics	plasma-and-high-temperature-physics	Plasma and High-Temperature Physics.	Plasma and High-Temperature Physics.	40.0805	advanced-manufacturing,education,energy-natural-resources,public-service-safety	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security	3
https://education.org.ai/NuclearPhysics	education.org.ai	Education	NuclearPhysics	nuclear-physics	Nuclear Physics.	Nuclear Physics.	40.0806	advanced-manufacturing,education,energy-natural-resources	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/clean-alternative-energy,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development	3
https://education.org.ai/OpticsOpticalSciences	education.org.ai	Education	OpticsOpticalSciences	opticsoptical-sciences	Optics/Optical Sciences.	Optics/Optical Sciences.	40.0807	advanced-manufacturing,education,energy-natural-resources,public-service-safety	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security	3
https://education.org.ai/CondensedMatterAndMaterialsPhysics	education.org.ai	Education	CondensedMatterAndMaterialsPhysics	condensed-matter-and-materials-physics	Condensed Matter and Materials Physics.	Condensed Matter and Materials Physics.	40.0808	advanced-manufacturing,education,energy-natural-resources,public-service-safety	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security	3
https://education.org.ai/Acoustics	education.org.ai	Education	Acoustics	acoustics	Acoustics.	Acoustics.	40.0809	advanced-manufacturing,education,energy-natural-resources,public-service-safety	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security	3
https://education.org.ai/TheoreticalAndMathematicalPhysics	education.org.ai	Education	TheoreticalAndMathematicalPhysics	theoretical-and-mathematical-physics	Theoretical and Mathematical Physics.	Theoretical and Mathematical Physics.	40.0810	advanced-manufacturing,education,energy-natural-resources,public-service-safety	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security	3
https://education.org.ai/PhysicsOther	education.org.ai	Education	PhysicsOther	physics-other	Physics, Other.	Physics, Other.	40.0899	advanced-manufacturing,education,energy-natural-resources,public-service-safety	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security	3
https://education.org.ai/MaterialsScience	education.org.ai	Education	MaterialsScience	materials-science	Materials Science.	Materials Science.	40.1001	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	4
https://education.org.ai/MaterialsChemistry	education.org.ai	Education	MaterialsChemistry	materials-chemistry	Materials Chemistry.	Materials Chemistry.	40.1002	advanced-manufacturing,education,energy-natural-resources	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development	5
https://education.org.ai/MaterialssciencesOther	education.org.ai	Education	MaterialssciencesOther	materials-sciences-other	Materials Sciences, Other.	Materials Sciences, Other.	40.1099	advanced-manufacturing,education,energy-natural-resources	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development	3
https://education.org.ai/PhysicsAndAstronomy	education.org.ai	Education	PhysicsAndAstronomy	physics-and-astronomy	Physics and Astronomy.	Physics and Astronomy.	40.1101	advanced-manufacturing,education,energy-natural-resources,public-service-safety	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,public-service-safety/local-state-federal-services,public-service-safety/military-national-security	5
https://education.org.ai/PhysicalsciencesOther	education.org.ai	Education	PhysicalsciencesOther	physical-sciences-other	Physical Sciences, Other.	Physical Sciences, Other.	40.9999	advanced-manufacturing,education,energy-natural-resources	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development	3
https://education.org.ai/SciencetechnologiestechniciansGeneral	education.org.ai	Education	SciencetechnologiestechniciansGeneral	science-technologiestechnicians-general	Science Technologies/Technicians, General.	Science Technologies/Technicians, General.	41.0000	agriculture,education,energy-natural-resources,public-service-safety	agriculture/water-systems,education/teaching-training-facilitation,energy-natural-resources/ecological-research-development,energy-natural-resources/environmental-protection,public-service-safety/local-state-federal-services	3
https://education.org.ai/BiologyBiotechnologyTechnologyTechnician	education.org.ai	Education	BiologyBiotechnologyTechnologyTechnician	biologybiotechnology-technologytechnician	Biology/Biotechnology Technology/Technician.	Biology/Biotechnology Technology/Technician.	41.0101	healthcare-human-services	healthcare-human-services/biotechnology-research-development	1
https://education.org.ai/IndustrialRadiologicTechnologyTechnician	education.org.ai	Education	IndustrialRadiologicTechnologyTechnician	industrial-radiologic-technologytechnician	Industrial Radiologic Technology/Technician.	Industrial Radiologic Technology/Technician.	41.0204	advanced-manufacturing,energy-natural-resources,public-service-safety	advanced-manufacturing/engineering,energy-natural-resources/clean-alternative-energy,public-service-safety/military-national-security	1
https://education.org.ai/NuclearNuclearPowerTechnologyTechnician	education.org.ai	Education	NuclearNuclearPowerTechnologyTechnician	nuclearnuclear-power-technologytechnician	Nuclear/Nuclear Power Technology/Technician.	Nuclear/Nuclear Power Technology/Technician.	41.0205	advanced-manufacturing,energy-natural-resources	advanced-manufacturing/engineering,energy-natural-resources/clean-alternative-energy	2
https://education.org.ai/NuclearandindustrialradiologictechnologiestechniciansOther	education.org.ai	Education	NuclearandindustrialradiologictechnologiestechniciansOther	nuclear-and-industrial-radiologic-technologiestechnicians-other	Nuclear and Industrial Radiologic Technologies/Technicians, Other.	Nuclear and Industrial Radiologic Technologies/Technicians, Other.	41.0299	advanced-manufacturing,energy-natural-resources	advanced-manufacturing/engineering,energy-natural-resources/clean-alternative-energy	1
https://education.org.ai/ChemicalTechnologyTechnician	education.org.ai	Education	ChemicalTechnologyTechnician	chemical-technologytechnician	Chemical Technology/Technician.	Chemical Technology/Technician.	41.0301	advanced-manufacturing	advanced-manufacturing/engineering,advanced-manufacturing/production-automation	3
https://education.org.ai/ChemicalProcessTechnology	education.org.ai	Education	ChemicalProcessTechnology	chemical-process-technology	Chemical Process Technology.	Chemical Process Technology.	41.0303	advanced-manufacturing,education	advanced-manufacturing/engineering,advanced-manufacturing/production-automation,education/teaching-training-facilitation	4
https://education.org.ai/PhysicalsciencetechnologiestechniciansOther	education.org.ai	Education	PhysicalsciencetechnologiestechniciansOther	physical-science-technologiestechnicians-other	Physical Science Technologies/Technicians, Other.	Physical Science Technologies/Technicians, Other.	41.0399	agriculture,education,energy-natural-resources,public-service-safety	agriculture/water-systems,education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,energy-natural-resources/environmental-protection,public-service-safety/local-state-federal-services	4
