ns	type	id	name	description	code
naics.org.ai	Industry	424350	Clothing and Clothing Accessories Merchant Wholesalers	Clothing and Clothing Accessories Merchant Wholesalers	424350
naics.org.ai	Industry	4244	Grocery and Related Product Merchant Wholesalers	Grocery and Related Product Merchant Wholesalers	4244
naics.org.ai	Industry	42441	General Line Grocery Merchant Wholesalers	General Line Grocery Merchant Wholesalers	42441
naics.org.ai	Industry	424410	General Line Grocery Merchant Wholesalers	General Line Grocery Merchant Wholesalers	424410
naics.org.ai	Industry	42442	Packaged Frozen Food Merchant Wholesalers	Packaged Frozen Food Merchant Wholesalers	42442
naics.org.ai	Industry	424420	Packaged Frozen Food Merchant Wholesalers	Packaged Frozen Food Merchant Wholesalers	424420
naics.org.ai	Industry	42443	Dairy Product (except Dried or Canned) Merchant Wholesalers	Dairy Product (except Dried or Canned) Merchant Wholesalers	42443
naics.org.ai	Industry	424430	Dairy Product (except Dried or Canned) Merchant Wholesalers	Dairy Product (except Dried or Canned) Merchant Wholesalers	424430
naics.org.ai	Industry	42444	Poultry and Poultry Product Merchant Wholesalers	Poultry and Poultry Product Merchant Wholesalers	42444
naics.org.ai	Industry	424440	Poultry and Poultry Product Merchant Wholesalers	Poultry and Poultry Product Merchant Wholesalers	424440
naics.org.ai	Industry	42445	Confectionery Merchant Wholesalers	Confectionery Merchant Wholesalers	42445
naics.org.ai	Industry	424450	Confectionery Merchant Wholesalers	Confectionery Merchant Wholesalers	424450
naics.org.ai	Industry	42446	Fish and Seafood Merchant Wholesalers	Fish and Seafood Merchant Wholesalers	42446
naics.org.ai	Industry	424460	Fish and Seafood Merchant Wholesalers	Fish and Seafood Merchant Wholesalers	424460
naics.org.ai	Industry	42447	Meat and Meat Product Merchant Wholesalers	Meat and Meat Product Merchant Wholesalers	42447
naics.org.ai	Industry	424470	Meat and Meat Product Merchant Wholesalers	Meat and Meat Product Merchant Wholesalers	424470
naics.org.ai	Industry	42448	Fresh Fruit and Vegetable Merchant Wholesalers	Fresh Fruit and Vegetable Merchant Wholesalers	42448
naics.org.ai	Industry	424480	Fresh Fruit and Vegetable Merchant Wholesalers	Fresh Fruit and Vegetable Merchant Wholesalers	424480
naics.org.ai	Industry	42449	Other Grocery and Related Products Merchant Wholesalers	Other Grocery and Related Products Merchant Wholesalers	42449
naics.org.ai	Industry	424490	Other Grocery and Related Products Merchant Wholesalers	Other Grocery and Related Products Merchant Wholesalers	424490
naics.org.ai	Industry	4245	Farm Product Raw Material Merchant Wholesalers	Farm Product Raw Material Merchant Wholesalers	4245
naics.org.ai	Industry	42451	Grain and Field Bean Merchant Wholesalers	Grain and Field Bean Merchant Wholesalers	42451
naics.org.ai	Industry	424510	Grain and Field Bean Merchant Wholesalers	Grain and Field Bean Merchant Wholesalers	424510
naics.org.ai	Industry	42452	Livestock Merchant Wholesalers	Livestock Merchant Wholesalers	42452
naics.org.ai	Industry	424520	Livestock Merchant Wholesalers	Livestock Merchant Wholesalers	424520
naics.org.ai	Industry	42459	Other Farm Product Raw Material Merchant Wholesalers	Other Farm Product Raw Material Merchant Wholesalers	42459
naics.org.ai	Industry	424590	Other Farm Product Raw Material Merchant Wholesalers	Other Farm Product Raw Material Merchant Wholesalers	424590
naics.org.ai	Industry	4246	Chemical and Allied Products Merchant Wholesalers	Chemical and Allied Products Merchant Wholesalers	4246
naics.org.ai	Industry	42461	Plastics Materials and Basic Forms and Shapes Merchant Wholesalers	Plastics Materials and Basic Forms and Shapes Merchant Wholesalers	42461
naics.org.ai	Industry	424610	Plastics Materials and Basic Forms and Shapes Merchant Wholesalers	Plastics Materials and Basic Forms and Shapes Merchant Wholesalers	424610
naics.org.ai	Industry	42469	Other Chemical and Allied Products Merchant Wholesalers	Other Chemical and Allied Products Merchant Wholesalers	42469
naics.org.ai	Industry	424690	Other Chemical and Allied Products Merchant Wholesalers	Other Chemical and Allied Products Merchant Wholesalers	424690
naics.org.ai	Industry	4247	Petroleum and Petroleum Products Merchant Wholesalers	Petroleum and Petroleum Products Merchant Wholesalers	4247
naics.org.ai	Industry	42471	Petroleum Bulk Stations and Terminals	Petroleum Bulk Stations and Terminals	42471
naics.org.ai	Industry	424710	Petroleum Bulk Stations and Terminals	Petroleum Bulk Stations and Terminals	424710
naics.org.ai	Industry	42472	Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)	Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)	42472
naics.org.ai	Industry	424720	Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)	Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)	424720
naics.org.ai	Industry	4248	Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers	Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers	4248
naics.org.ai	Industry	42481	Beer and Ale Merchant Wholesalers	Beer and Ale Merchant Wholesalers	42481
naics.org.ai	Industry	424810	Beer and Ale Merchant Wholesalers	Beer and Ale Merchant Wholesalers	424810
naics.org.ai	Industry	42482	Wine and Distilled Alcoholic Beverage Merchant Wholesalers	Wine and Distilled Alcoholic Beverage Merchant Wholesalers	42482
naics.org.ai	Industry	424820	Wine and Distilled Alcoholic Beverage Merchant Wholesalers	Wine and Distilled Alcoholic Beverage Merchant Wholesalers	424820
naics.org.ai	Industry	4249	Miscellaneous Nondurable Goods Merchant Wholesalers	Miscellaneous Nondurable Goods Merchant Wholesalers	4249
naics.org.ai	Industry	42491	Farm Supplies Merchant Wholesalers	Farm Supplies Merchant Wholesalers	42491
naics.org.ai	Industry	424910	Farm Supplies Merchant Wholesalers	Farm Supplies Merchant Wholesalers	424910
naics.org.ai	Industry	42492	Book, Periodical, and Newspaper Merchant Wholesalers	Book, Periodical, and Newspaper Merchant Wholesalers	42492
naics.org.ai	Industry	424920	Book, Periodical, and Newspaper Merchant Wholesalers	Book, Periodical, and Newspaper Merchant Wholesalers	424920
naics.org.ai	Industry	42493	Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers	Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers	42493
naics.org.ai	Industry	424930	Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers	Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers	424930
naics.org.ai	Industry	42494	Tobacco Product and Electronic Cigarette Merchant Wholesalers	Tobacco Product and Electronic Cigarette Merchant Wholesalers	42494
naics.org.ai	Industry	424940	Tobacco Product and Electronic Cigarette Merchant Wholesalers	Tobacco Product and Electronic Cigarette Merchant Wholesalers	424940
naics.org.ai	Industry	42495	Paint, Varnish, and Supplies Merchant Wholesalers	Paint, Varnish, and Supplies Merchant Wholesalers	42495
naics.org.ai	Industry	424950	Paint, Varnish, and Supplies Merchant Wholesalers	Paint, Varnish, and Supplies Merchant Wholesalers	424950
naics.org.ai	Industry	42499	Other Miscellaneous Nondurable Goods Merchant Wholesalers	Other Miscellaneous Nondurable Goods Merchant Wholesalers	42499
naics.org.ai	Industry	424990	Other Miscellaneous Nondurable Goods Merchant Wholesalers	Other Miscellaneous Nondurable Goods Merchant Wholesalers	424990
naics.org.ai	Industry	425	Wholesale Trade Agents and Brokers	Wholesale Trade Agents and Brokers	425
naics.org.ai	Industry	4251	Wholesale Trade Agents and Brokers	Wholesale Trade Agents and Brokers	4251
naics.org.ai	Industry	42512	Wholesale Trade Agents and Brokers	Wholesale Trade Agents and Brokers	42512
naics.org.ai	Industry	425120	Wholesale Trade Agents and Brokers	Wholesale Trade Agents and Brokers	425120
naics.org.ai	Industry	44-45	Retail TradeT	Retail TradeT	44-45
naics.org.ai	Industry	441	Motor Vehicle and Parts Dealers	Motor Vehicle and Parts Dealers	441
naics.org.ai	Industry	4411	Automobile Dealers	Automobile Dealers	4411
naics.org.ai	Industry	44111	New Car Dealers	New Car Dealers	44111
naics.org.ai	Industry	441110	New Car Dealers	New Car Dealers	441110
naics.org.ai	Industry	44112	Used Car Dealers	Used Car Dealers	44112
naics.org.ai	Industry	441120	Used Car Dealers	Used Car Dealers	441120
naics.org.ai	Industry	4412	Other Motor Vehicle Dealers	Other Motor Vehicle Dealers	4412
naics.org.ai	Industry	44121	Recreational Vehicle Dealers	Recreational Vehicle Dealers	44121
naics.org.ai	Industry	441210	Recreational Vehicle Dealers	Recreational Vehicle Dealers	441210
naics.org.ai	Industry	44122	Motorcycle, Boat, and Other Motor Vehicle Dealers	Motorcycle, Boat, and Other Motor Vehicle Dealers	44122
naics.org.ai	Industry	441222	Boat Dealers	Boat Dealers	441222
naics.org.ai	Industry	441227	Motorcycle, ATV, and All Other Motor Vehicle Dealers	Motorcycle, ATV, and All Other Motor Vehicle Dealers	441227
naics.org.ai	Industry	4413	Automotive Parts, Accessories, and Tire Retailers	Automotive Parts, Accessories, and Tire Retailers	4413
naics.org.ai	Industry	44133	Automotive Parts and Accessories Retailers	Automotive Parts and Accessories Retailers	44133
naics.org.ai	Industry	441330	Automotive Parts and Accessories Retailers	Automotive Parts and Accessories Retailers	441330
naics.org.ai	Industry	44134	Tire Dealers	Tire Dealers	44134
naics.org.ai	Industry	441340	Tire Dealers	Tire Dealers	441340
naics.org.ai	Industry	444	Building Material and Garden Equipment and Supplies Dealers	Building Material and Garden Equipment and Supplies Dealers	444
naics.org.ai	Industry	4441	Building Material and Supplies Dealers	Building Material and Supplies Dealers	4441
naics.org.ai	Industry	44411	Home Centers	Home Centers	44411
naics.org.ai	Industry	444110	Home Centers	Home Centers	444110
naics.org.ai	Industry	44412	Paint and Wallpaper Retailers	Paint and Wallpaper Retailers	44412
naics.org.ai	Industry	444120	Paint and Wallpaper Retailers	Paint and Wallpaper Retailers	444120
naics.org.ai	Industry	44414	Hardware Retailers	Hardware Retailers	44414
naics.org.ai	Industry	444140	Hardware Retailers	Hardware Retailers	444140
naics.org.ai	Industry	44418	Other Building Material Dealers	Other Building Material Dealers	44418
naics.org.ai	Industry	444180	Other Building Material Dealers	Other Building Material Dealers	444180
naics.org.ai	Industry	4442	Lawn and Garden Equipment and Supplies Retailers	Lawn and Garden Equipment and Supplies Retailers	4442
naics.org.ai	Industry	44423	Outdoor Power Equipment Retailers	Outdoor Power Equipment Retailers	44423
naics.org.ai	Industry	444230	Outdoor Power Equipment Retailers	Outdoor Power Equipment Retailers	444230
naics.org.ai	Industry	44424	Nursery, Garden Center, and Farm Supply Retailers	Nursery, Garden Center, and Farm Supply Retailers	44424
naics.org.ai	Industry	444240	Nursery, Garden Center, and Farm Supply Retailers	Nursery, Garden Center, and Farm Supply Retailers	444240
naics.org.ai	Industry	445	Food and Beverage Retailers	Food and Beverage Retailers	445
naics.org.ai	Industry	4451	Grocery and Convenience Retailers	Grocery and Convenience Retailers	4451
naics.org.ai	Industry	44511	Supermarkets and Other Grocery Retailers (except Convenience Retailers)	Supermarkets and Other Grocery Retailers (except Convenience Retailers)	44511
naics.org.ai	Industry	445110	Supermarkets and Other Grocery Retailers (except Convenience Retailers)	Supermarkets and Other Grocery Retailers (except Convenience Retailers)	445110
naics.org.ai	Industry	44513	Convenience Retailers and Vending Machine Operators	Convenience Retailers and Vending Machine Operators	44513
naics.org.ai	Industry	445131	Convenience Retailers	Convenience Retailers	445131
naics.org.ai	Industry	445132	Vending Machine Operators	Vending Machine Operators	445132
naics.org.ai	Industry	4452	Specialty Food Retailers	Specialty Food Retailers	4452
naics.org.ai	Industry	44523	Fruit and Vegetable Retailers	Fruit and Vegetable Retailers	44523
naics.org.ai	Industry	445230	Fruit and Vegetable Retailers	Fruit and Vegetable Retailers	445230
naics.org.ai	Industry	44524	Meat Retailers	Meat Retailers	44524
naics.org.ai	Industry	445240	Meat Retailers	Meat Retailers	445240
naics.org.ai	Industry	44525	Fish and Seafood Retailers	Fish and Seafood Retailers	44525
naics.org.ai	Industry	445250	Fish and Seafood Retailers	Fish and Seafood Retailers	445250
naics.org.ai	Industry	44529	Other Specialty Food Retailers	Other Specialty Food Retailers	44529
naics.org.ai	Industry	445291	Baked Goods Retailers	Baked Goods Retailers	445291
naics.org.ai	Industry	445292	Confectionery and Nut Retailers	Confectionery and Nut Retailers	445292
naics.org.ai	Industry	445298	All Other Specialty Food Retailers	All Other Specialty Food Retailers	445298
naics.org.ai	Industry	4453	Beer, Wine, and Liquor Retailers	Beer, Wine, and Liquor Retailers	4453
naics.org.ai	Industry	44532	Beer, Wine, and Liquor Retailers	Beer, Wine, and Liquor Retailers	44532
naics.org.ai	Industry	445320	Beer, Wine, and Liquor Retailers	Beer, Wine, and Liquor Retailers	445320
naics.org.ai	Industry	449	Furniture, Home Furnishings, Electronics, and Appliance Retailers	Furniture, Home Furnishings, Electronics, and Appliance Retailers	449
naics.org.ai	Industry	4491	Furniture and Home Furnishings Retailers	Furniture and Home Furnishings Retailers	4491
naics.org.ai	Industry	44911	Furniture Retailers	Furniture Retailers	44911
naics.org.ai	Industry	449110	Furniture Retailers	Furniture Retailers	449110
naics.org.ai	Industry	44912	Home Furnishings Retailers	Home Furnishings Retailers	44912
naics.org.ai	Industry	449121	Floor Covering Retailers	Floor Covering Retailers	449121
naics.org.ai	Industry	449122	Window Treatment Retailers	Window Treatment Retailers	449122
naics.org.ai	Industry	449129	All Other Home Furnishings Retailers	All Other Home Furnishings Retailers	449129
naics.org.ai	Industry	4492	Electronics and Appliance Retailers	Electronics and Appliance Retailers	4492
naics.org.ai	Industry	44921	Electronics and Appliance Retailers	Electronics and Appliance Retailers	44921
naics.org.ai	Industry	449210	Electronics and Appliance Retailers	Electronics and Appliance Retailers	449210
naics.org.ai	Industry	455	General Merchandise Retailers	General Merchandise Retailers	455
naics.org.ai	Industry	4551	Department Stores	Department Stores	4551
naics.org.ai	Industry	45511	Department Stores	Department Stores	45511
naics.org.ai	Industry	455110	Department Stores	Department Stores	455110
naics.org.ai	Industry	4552	Warehouse Clubs, Supercenters, and Other General Merchandise Retailers	Warehouse Clubs, Supercenters, and Other General Merchandise Retailers	4552
naics.org.ai	Industry	45521	Warehouse Clubs, Supercenters, and Other General Merchandise Retailers	Warehouse Clubs, Supercenters, and Other General Merchandise Retailers	45521
naics.org.ai	Industry	455211	Warehouse Clubs and Supercenters	Warehouse Clubs and Supercenters	455211
naics.org.ai	Industry	455219	All Other General Merchandise Retailers	All Other General Merchandise Retailers	455219
naics.org.ai	Industry	456	Health and Personal Care Retailers	Health and Personal Care Retailers	456
naics.org.ai	Industry	4561	Health and Personal Care Retailers	Health and Personal Care Retailers	4561
naics.org.ai	Industry	45611	Pharmacies and Drug Retailers	Pharmacies and Drug Retailers	45611
naics.org.ai	Industry	456110	Pharmacies and Drug Retailers	Pharmacies and Drug Retailers	456110
naics.org.ai	Industry	45612	Cosmetics, Beauty Supplies, and Perfume Retailers	Cosmetics, Beauty Supplies, and Perfume Retailers	45612
naics.org.ai	Industry	456120	Cosmetics, Beauty Supplies, and Perfume Retailers	Cosmetics, Beauty Supplies, and Perfume Retailers	456120
naics.org.ai	Industry	45613	Optical Goods Retailers	Optical Goods Retailers	45613
naics.org.ai	Industry	456130	Optical Goods Retailers	Optical Goods Retailers	456130
naics.org.ai	Industry	45619	Other Health and Personal Care Retailers	Other Health and Personal Care Retailers	45619
naics.org.ai	Industry	456191	Food (Health) Supplement Retailers	Food (Health) Supplement Retailers	456191
naics.org.ai	Industry	456199	All Other Health and Personal Care Retailers	All Other Health and Personal Care Retailers	456199
naics.org.ai	Industry	457	Gasoline Stations and Fuel Dealers	Gasoline Stations and Fuel Dealers	457
naics.org.ai	Industry	4571	Gasoline Stations	Gasoline Stations	4571
naics.org.ai	Industry	45711	Gasoline Stations with Convenience Stores	Gasoline Stations with Convenience Stores	45711
naics.org.ai	Industry	457110	Gasoline Stations with Convenience Stores	Gasoline Stations with Convenience Stores	457110
naics.org.ai	Industry	45712	Other Gasoline Stations	Other Gasoline Stations	45712
naics.org.ai	Industry	457120	Other Gasoline Stations	Other Gasoline Stations	457120
naics.org.ai	Industry	4572	Fuel Dealers	Fuel Dealers	4572
naics.org.ai	Industry	45721	Fuel Dealers	Fuel Dealers	45721
naics.org.ai	Industry	457210	Fuel Dealers	Fuel Dealers	457210
naics.org.ai	Industry	458	Clothing, Clothing Accessories, Shoe, and Jewelry Retailers	Clothing, Clothing Accessories, Shoe, and Jewelry Retailers	458
naics.org.ai	Industry	4581	Clothing and Clothing Accessories Retailers	Clothing and Clothing Accessories Retailers	4581
naics.org.ai	Industry	45811	Clothing and Clothing Accessories Retailers	Clothing and Clothing Accessories Retailers	45811
naics.org.ai	Industry	458110	Clothing and Clothing Accessories Retailers	Clothing and Clothing Accessories Retailers	458110
naics.org.ai	Industry	4582	Shoe Retailers	Shoe Retailers	4582
naics.org.ai	Industry	45821	Shoe Retailers	Shoe Retailers	45821
naics.org.ai	Industry	458210	Shoe Retailers	Shoe Retailers	458210
naics.org.ai	Industry	4583	Jewelry, Luggage, and Leather Goods Retailers	Jewelry, Luggage, and Leather Goods Retailers	4583
naics.org.ai	Industry	45831	Jewelry Retailers	Jewelry Retailers	45831
naics.org.ai	Industry	458310	Jewelry Retailers	Jewelry Retailers	458310
naics.org.ai	Industry	45832	Luggage and Leather Goods Retailers	Luggage and Leather Goods Retailers	45832
naics.org.ai	Industry	458320	Luggage and Leather Goods Retailers	Luggage and Leather Goods Retailers	458320
naics.org.ai	Industry	459	Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers	Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers	459
naics.org.ai	Industry	4591	Sporting Goods, Hobby, and Musical Instrument Retailers	Sporting Goods, Hobby, and Musical Instrument Retailers	4591
naics.org.ai	Industry	45911	Sporting Goods Retailers	Sporting Goods Retailers	45911
naics.org.ai	Industry	459110	Sporting Goods Retailers	Sporting Goods Retailers	459110
naics.org.ai	Industry	45912	Hobby, Toy, and Game Retailers	Hobby, Toy, and Game Retailers	45912
naics.org.ai	Industry	459120	Hobby, Toy, and Game Retailers	Hobby, Toy, and Game Retailers	459120
naics.org.ai	Industry	45913	Sewing, Needlework, and Piece Goods Retailers	Sewing, Needlework, and Piece Goods Retailers	45913
naics.org.ai	Industry	459130	Sewing, Needlework, and Piece Goods Retailers	Sewing, Needlework, and Piece Goods Retailers	459130
naics.org.ai	Industry	45914	Musical Instrument and Supplies Retailers	Musical Instrument and Supplies Retailers	45914
naics.org.ai	Industry	459140	Musical Instrument and Supplies Retailers	Musical Instrument and Supplies Retailers	459140
naics.org.ai	Industry	4592	Book Retailers and News Dealers	Book Retailers and News Dealers	4592
naics.org.ai	Industry	45921	Book Retailers and News Dealers	Book Retailers and News Dealers	45921
naics.org.ai	Industry	459210	Book Retailers and News Dealers	Book Retailers and News Dealers	459210
naics.org.ai	Industry	4593	Florists	Florists	4593
naics.org.ai	Industry	45931	Florists	Florists	45931
naics.org.ai	Industry	459310	Florists	Florists	459310
naics.org.ai	Industry	4594	Office Supplies, Stationery, and Gift Retailers	Office Supplies, Stationery, and Gift Retailers	4594
naics.org.ai	Industry	45941	Office Supplies and Stationery Retailers	Office Supplies and Stationery Retailers	45941
naics.org.ai	Industry	459410	Office Supplies and Stationery Retailers	Office Supplies and Stationery Retailers	459410
naics.org.ai	Industry	45942	Gift, Novelty, and Souvenir Retailers	Gift, Novelty, and Souvenir Retailers	45942
naics.org.ai	Industry	459420	Gift, Novelty, and Souvenir Retailers	Gift, Novelty, and Souvenir Retailers	459420
naics.org.ai	Industry	4595	Used Merchandise Retailers	Used Merchandise Retailers	4595
naics.org.ai	Industry	45951	Used Merchandise Retailers	Used Merchandise Retailers	45951
naics.org.ai	Industry	459510	Used Merchandise Retailers	Used Merchandise Retailers	459510
naics.org.ai	Industry	4599	Other Miscellaneous Retailers	Other Miscellaneous Retailers	4599
naics.org.ai	Industry	45991	Pet and Pet Supplies Retailers	Pet and Pet Supplies Retailers	45991
naics.org.ai	Industry	459910	Pet and Pet Supplies Retailers	Pet and Pet Supplies Retailers	459910
naics.org.ai	Industry	45992	Art Dealers	Art Dealers	45992
naics.org.ai	Industry	459920	Art Dealers	Art Dealers	459920
naics.org.ai	Industry	45993	Manufactured (Mobile) Home Dealers	Manufactured (Mobile) Home Dealers	45993
naics.org.ai	Industry	459930	Manufactured (Mobile) Home Dealers	Manufactured (Mobile) Home Dealers	459930
naics.org.ai	Industry	45999	All Other Miscellaneous Retailers	All Other Miscellaneous Retailers	45999
naics.org.ai	Industry	459991	Tobacco, Electronic Cigarette, and Other Smoking Supplies Retailers	Tobacco, Electronic Cigarette, and Other Smoking Supplies Retailers	459991
naics.org.ai	Industry	459999	All Other Miscellaneous Retailers	All Other Miscellaneous Retailers	459999
naics.org.ai	Industry	48-49	Transportation and WarehousingT	Transportation and WarehousingT	48-49
naics.org.ai	Industry	481	Air TransportationT	Air TransportationT	481
naics.org.ai	Industry	4811	Scheduled Air TransportationT	Scheduled Air TransportationT	4811
naics.org.ai	Industry	48111	Scheduled Air TransportationT	Scheduled Air TransportationT	48111
naics.org.ai	Industry	481111	Scheduled Passenger Air Transportation	Scheduled Passenger Air Transportation	481111
naics.org.ai	Industry	481112	Scheduled Freight Air Transportation	Scheduled Freight Air Transportation	481112
naics.org.ai	Industry	4812	Nonscheduled Air TransportationT	Nonscheduled Air TransportationT	4812
naics.org.ai	Industry	48121	Nonscheduled Air TransportationT	Nonscheduled Air TransportationT	48121
naics.org.ai	Industry	481211	Nonscheduled Chartered Passenger Air Transportation	Nonscheduled Chartered Passenger Air Transportation	481211
naics.org.ai	Industry	481212	Nonscheduled Chartered Freight Air Transportation	Nonscheduled Chartered Freight Air Transportation	481212
naics.org.ai	Industry	481219	Other Nonscheduled Air Transportation	Other Nonscheduled Air Transportation	481219
naics.org.ai	Industry	482	Rail TransportationT	Rail TransportationT	482
naics.org.ai	Industry	4821	Rail TransportationT	Rail TransportationT	4821
naics.org.ai	Industry	48211	Rail TransportationT	Rail TransportationT	48211
naics.org.ai	Industry	482111	Line-Haul Railroads	Line-Haul Railroads	482111
naics.org.ai	Industry	482112	Short Line Railroads	Short Line Railroads	482112
naics.org.ai	Industry	483	Water TransportationT	Water TransportationT	483
naics.org.ai	Industry	4831	Deep Sea, Coastal, and Great Lakes Water TransportationT	Deep Sea, Coastal, and Great Lakes Water TransportationT	4831
naics.org.ai	Industry	48311	Deep Sea, Coastal, and Great Lakes Water TransportationT	Deep Sea, Coastal, and Great Lakes Water TransportationT	48311
naics.org.ai	Industry	483111	Deep Sea Freight Transportation	Deep Sea Freight Transportation	483111
naics.org.ai	Industry	483112	Deep Sea Passenger Transportation	Deep Sea Passenger Transportation	483112
naics.org.ai	Industry	483113	Coastal and Great Lakes Freight Transportation	Coastal and Great Lakes Freight Transportation	483113
naics.org.ai	Industry	483114	Coastal and Great Lakes Passenger Transportation	Coastal and Great Lakes Passenger Transportation	483114
naics.org.ai	Industry	4832	Inland Water TransportationT	Inland Water TransportationT	4832
naics.org.ai	Industry	48321	Inland Water TransportationT	Inland Water TransportationT	48321
naics.org.ai	Industry	483211	Inland Water Freight Transportation	Inland Water Freight Transportation	483211
naics.org.ai	Industry	483212	Inland Water Passenger Transportation	Inland Water Passenger Transportation	483212
naics.org.ai	Industry	484	Truck TransportationT	Truck TransportationT	484
naics.org.ai	Industry	4841	General Freight TruckingT	General Freight TruckingT	4841
naics.org.ai	Industry	48411	General Freight Trucking, LocalT	General Freight Trucking, LocalT	48411
naics.org.ai	Industry	484110	General Freight Trucking, Local	General Freight Trucking, Local	484110
naics.org.ai	Industry	48412	General Freight Trucking, Long-DistanceT	General Freight Trucking, Long-DistanceT	48412
naics.org.ai	Industry	484121	General Freight Trucking, Long-Distance, Truckload	General Freight Trucking, Long-Distance, Truckload	484121
naics.org.ai	Industry	484122	General Freight Trucking, Long-Distance, Less Than Truckload	General Freight Trucking, Long-Distance, Less Than Truckload	484122
naics.org.ai	Industry	4842	Specialized Freight TruckingT	Specialized Freight TruckingT	4842
naics.org.ai	Industry	48421	Used Household and Office Goods MovingT	Used Household and Office Goods MovingT	48421
naics.org.ai	Industry	484210	Used Household and Office Goods Moving	Used Household and Office Goods Moving	484210
naics.org.ai	Industry	48422	Specialized Freight (except Used Goods) Trucking, LocalT	Specialized Freight (except Used Goods) Trucking, LocalT	48422
naics.org.ai	Industry	484220	Specialized Freight (except Used Goods) Trucking, Local	Specialized Freight (except Used Goods) Trucking, Local	484220
naics.org.ai	Industry	48423	Specialized Freight (except Used Goods) Trucking, Long-DistanceT	Specialized Freight (except Used Goods) Trucking, Long-DistanceT	48423
naics.org.ai	Industry	484230	Specialized Freight (except Used Goods) Trucking, Long-Distance	Specialized Freight (except Used Goods) Trucking, Long-Distance	484230
naics.org.ai	Industry	485	Transit and Ground Passenger TransportationT	Transit and Ground Passenger TransportationT	485
naics.org.ai	Industry	4851	Urban Transit SystemsT	Urban Transit SystemsT	4851
naics.org.ai	Industry	48511	Urban Transit SystemsT	Urban Transit SystemsT	48511
naics.org.ai	Industry	485111	Mixed Mode Transit Systems	Mixed Mode Transit Systems	485111
naics.org.ai	Industry	485112	Commuter Rail Systems	Commuter Rail Systems	485112
naics.org.ai	Industry	485113	Bus and Other Motor Vehicle Transit Systems	Bus and Other Motor Vehicle Transit Systems	485113
naics.org.ai	Industry	485119	Other Urban Transit Systems	Other Urban Transit Systems	485119
naics.org.ai	Industry	4852	Interurban and Rural Bus TransportationT	Interurban and Rural Bus TransportationT	4852
naics.org.ai	Industry	48521	Interurban and Rural Bus TransportationT	Interurban and Rural Bus TransportationT	48521
naics.org.ai	Industry	485210	Interurban and Rural Bus Transportation	Interurban and Rural Bus Transportation	485210
naics.org.ai	Industry	4853	Taxi and Limousine ServiceT	Taxi and Limousine ServiceT	4853
naics.org.ai	Industry	48531	Taxi and Ridesharing ServicesT	Taxi and Ridesharing ServicesT	48531
naics.org.ai	Industry	485310	Taxi and Ridesharing Services	Taxi and Ridesharing Services	485310
naics.org.ai	Industry	48532	Limousine ServiceT	Limousine ServiceT	48532
naics.org.ai	Industry	485320	Limousine Service	Limousine Service	485320
naics.org.ai	Industry	4854	School and Employee Bus TransportationT	School and Employee Bus TransportationT	4854
naics.org.ai	Industry	48541	School and Employee Bus TransportationT	School and Employee Bus TransportationT	48541
naics.org.ai	Industry	485410	School and Employee Bus Transportation	School and Employee Bus Transportation	485410
naics.org.ai	Industry	4855	Charter Bus IndustryT	Charter Bus IndustryT	4855
naics.org.ai	Industry	48551	Charter Bus IndustryT	Charter Bus IndustryT	48551
naics.org.ai	Industry	485510	Charter Bus Industry	Charter Bus Industry	485510
naics.org.ai	Industry	4859	Other Transit and Ground Passenger TransportationT	Other Transit and Ground Passenger TransportationT	4859
naics.org.ai	Industry	48599	Other Transit and Ground Passenger TransportationT	Other Transit and Ground Passenger TransportationT	48599
naics.org.ai	Industry	485991	Special Needs Transportation	Special Needs Transportation	485991
naics.org.ai	Industry	485999	All Other Transit and Ground Passenger Transportation	All Other Transit and Ground Passenger Transportation	485999
naics.org.ai	Industry	486	Pipeline TransportationT	Pipeline TransportationT	486
naics.org.ai	Industry	4861	Pipeline Transportation of Crude OilT	Pipeline Transportation of Crude OilT	4861
naics.org.ai	Industry	48611	Pipeline Transportation of Crude OilT	Pipeline Transportation of Crude OilT	48611
naics.org.ai	Industry	486110	Pipeline Transportation of Crude Oil	Pipeline Transportation of Crude Oil	486110
naics.org.ai	Industry	4862	Pipeline Transportation of Natural GasT	Pipeline Transportation of Natural GasT	4862
naics.org.ai	Industry	48621	Pipeline Transportation of Natural GasT	Pipeline Transportation of Natural GasT	48621
naics.org.ai	Industry	486210	Pipeline Transportation of Natural Gas	Pipeline Transportation of Natural Gas	486210
naics.org.ai	Industry	4869	Other Pipeline TransportationT	Other Pipeline TransportationT	4869
