toolId	toolType	productId	commodityCode
Sliding_T-handles	Tool	Accessories	27112832
Small_slotted_bits	Tool	ScrewdriverBits	27112814
Snap-ring_pliers	Tool	RetainingRingPliers	27112110
Socket_adapters	Tool	Accessories	27112832
Socket_drivers	Tool	Sockets	27111704
Socket_extensions	Tool	Accessories	27112832
Spoke_wrenches	Tool	SpecialtyWrenches	27111714
Sportbike_lifting_arms	Tool	VehicleLift	24101661
Spray_washers	Tool	VehiclePartsWashingMachine	25191742
Spring_hook_tool_sets	Tool	Pullers	27111712
Steering_race_presses	Tool	SpecialtyWrenches	27111714
Swingarm_stands	Tool	VehicleStands	25191704
Timing_cover_plug_wrenches	Tool	SpecialtyWrenches	27111714
Timing_test_lights	Tool	TimingLight	25191730
Tire_balancers	Tool	WheelBalancingEquipment	25191701
Tire_changers	Tool	TireChangingMachines	25191703
Tire_spreaders	Tool	TireSpreader	25191738
Torx_bits	Tool	TorxKeys	27111716
Tread_depth_gauges	Tool	TireDepthGauge	41111649
Twisting_pliers	Tool	WireTwister	27112160
Ultrasonic_parts_cleaners	Tool	VehiclePartsWashingMachine	25191742
Valve_spring_compressors	Tool	ValveSpringCompressor	25191734
Valve_stem_inserters	Tool	SpecialtyWrenches	27111714
Wire_crimp_pliers	Tool	CrimpingPliers	27112147
Bearing_drivers	Tool	SpecialtyWrenches	27111714
Cam_bearing_plug_gauges	Tool	BearingFittingToolKits	27113202
Camshaft_bearing_drivers	Tool	Supplies	27112831
Camshaft_bearing_pullers	Tool	Pullers	27111712
Carburetor_pressure_gauges	Tool	CompressionPressureGauge	25191817
Charging_system_testers	Tool	CurrentMeters	41113637
Compression_testing_gauges	Tool	CompressionPressureGauge	25191817
Crankshaft_straighteners	Tool	CrankshaftGrinder	25191729
Cylinder_bore_telescoping_gauges	Tool	TelescopingGauge	41111646
Cylinder_hones	Tool	AutomotiveHoningMachine	25191726
Diagonal_cutters	Tool	DiagonalCutPliers	27112114
Dial_bore_gauges	Tool	HoleGauge	41111647
Engine_hour_meters	Tool	HourMeter	41111949
Fuel_line_removers	Tool	Pullers	27111712
Inline_spark_testers	Tool	SparkPlugTester	25191814
Magneto_bearing_pullers	Tool	Pullers	27111712
Main_bearing_plug_gauges	Tool	BearingFittingToolKits	27113202
Metric_flex_socket_wrenches	Tool	Sockets	27111704
Metric_socket_wrenches	Tool	Sockets	27111704
Piston_ring_expanders	Tool	PistonRingExpander	27112155
Power_drill_bits	Tool	DrillBitSet	27112845
Ridge_reamers	Tool	HandReamer	27112837
Small_jet_carburetor_screwdrivers	Tool	Screwdrivers	27111701
Spark_plug_gauges	Tool	SparkPlugGapGauge	25191813
Spark_plug_hole_taps	Tool	Taps	23241615
Spark_plug_socket_wrenches	Tool	Sockets	27111704
Spark_plug_wrenches	Tool	SparkPlugWrench	25191720
Standard_flex_socket_wrenches	Tool	Sockets	27111704
Starter_clutch_wrenches	Tool	SpecialtyWrenches	27111714
Valve_grinders	Tool	Grinders	27111905
Valve_guide_reamers	Tool	MachineReamer	27112835
Valve_refacing_tools	Tool	ValveRefacer	25191711
Valve_seat_cutting_tools	Tool	ValveSeatCutter	25191712
Wireless_tachometers	Tool	Tachometers	41112802
Z_benders	Tool	ManualWireStraighteners	27111608
Bench_mount_stands_Wall_mount_stands	Tool	VehicleStands	25191704
Bike_cable_cutters	Tool	CableCutter	23241616
Box_end_spanners	Tool	BoxEndWrenches	27111705
Cable_stretchers	Tool	BrakeRepairKits	25171718
Cassette_lock_ring_tools	Tool	SpecialtyWrenches	27111714
Chain_checkers	Tool	TensionTesters	41114621
Chain_cleaner_brushes	Tool	CleaningBrushes	47131605
Chainring_nut_wrenches	Tool	Spanner	27111743
Compact_scissors	Tool	Shears	27111506
Component_cleaning_brushes	Tool	CleaningBrushes	47131605
Cone_wrench_sets	Tool	SpecialtyWrenches	27111714
Crank_bolt_wrenches	Tool	SpecialtyWrenches	27111714
Crank_pullers	Tool	Pullers	27111712
Crown_race_setters	Tool	NutDrivers	27111702
Derailleur_hanger_alignment_gauges	Tool	WheelAlignmentEquipment	25191702
Floor_pumps	Tool	AirPumps	40151501
Folding_hex_wrench_sets	Tool	HexKeys	27111710
Frame_taps	Tool	Taps	23241615
Handlebar_holders	Tool	VehicleStands	25191704
Hex_tools	Tool	HexKeys	27111710
Linkage_clamps	Tool	HandClamps	27112103
Minipumps	Tool	AirPumps	40151501
Multipurpose_hammers	Tool	Hammers	27111602
Open_end_wrench_sets	Tool	OpenEndWrenches	27111706
P-handled_hex_wrenches	Tool	HexKeys	27111710
Pedal_wrenches	Tool	SpecialtyWrenches	27111714
Point_of_sale_terminals	Tool	ElectronicFundsTransferPointOfSaleEquipment	48111404
Portable_repair_stands	Tool	VehicleStands	25191704
Precision_spoke_wrenches	Tool	SpecialtyWrenches	27111714
Screw_type_chain_tools	Tool	Pullers	27111712
Shop_repair_stands	Tool	VehicleStands	25191704
Side_cutter_pliers	Tool	EndCutPliers	27112117
Spoke_gauges	Tool	WireGauge	41111643
Sprocket_removers	Tool	SpecialtyWrenches	27111714
Threadless_nut_setters	Tool	NutDrivers	27111702
Three-way_hex_wrenches	Tool	AllenWrench	27111763
Tire_levers	Tool	TireRepairKit	25172511
Wall_mount_stands	Tool	VehicleStands	25191704
Wheel_truing_stands	Tool	VehicleStands	25191704
Automotive_brake_spring_pliers	Tool	BrakeSpringPliers	25191716
Aviation_tin_snips	Tool	TinnersSnips	27111519
Battery_post_and_terminal_cleaners	Tool	WireBrushes	27111907
Battery_terminal_pullers	Tool	Pullers	27111712
Beam_type_torque_wrenches	Tool	TorqueWrenches	27111715
Brass_face_hammers	Tool	Mallet	27111612
Caulk_dispensers	Tool	CaulkingGuns	27112906
Curved_jaw_locking_pliers	Tool	LockingPliers	27112115
Drift_punches	Tool	Drifts	27111505
Drill_bit_index_sets	Tool	DrillBitSet	27112845
Electric_screw_guns	Tool	PowerScrewguns	27112710
Electrical_frequency_testers	Tool	ElectricalFrequencyMeters	41115305
Engine_test_lights	Tool	TimingLight	25191730
Faucet_wrenches	Tool	SpecialtyWrenches	27111714
Flat_screwdriver_tips	Tool	Supplies	27112830
Flat_tip_screwdrivers	Tool	Screwdrivers	27111701
Floor_jacks	Tool	Jacks	24101612
Generator_testers	Tool	GeneratorTestSet	41113655
Grease_dispensers	Tool	GreaseGuns	27112901
Handheld_power_sanders	Tool	PowerSanders	27112708
Hog_ring_pliers	Tool	RetainingRingPliers	27112110
Ignition_feeler_gauges	Tool	FeelerGauges	41111617
Ignitor_spark_testers	Tool	TimingLight	25191730
Impact_socket_sets	Tool	SocketSets	27111703
Jumper_cable_sets	Tool	ElectricalJumperCable	39121441
Machinists_scribes	Tool	Scribers	27112303
Manifold_gauges	Tool	ManifoldAmbientPressureSensor	41111958
Mechanics_mirrors	Tool	InspectionMirror	27111814
Milliamp_meters	Tool	Ammeters	41113601
Needle_nose_locking_pliers	Tool	LockingPliers	27112115
Pex_wrenches	Tool	SpecialtyWrenches	27111714
Phillips_screwdriver_tips	Tool	Supplies	27112830
Portable_digital_manometers	Tool	Manometers	41103311
Recreation_vehicle_RV_battery_chargers	Tool	BatteryChargers	26111704
Recreational_vehicle_RV_lifts	Tool	VehicleLift	24101661
Reversible_snap_ring_pliers	Tool	SnapPliers	27112144
Robertson_screwdriver_tips	Tool	Supplies	27112830
Self-compensating_hydrometers	Tool	Hydrometers	41113024
Spark_plug_ramp_gauges	Tool	SparkPlugGapGauge	25191813
Straight_slip_joint_pliers	Tool	SlipJointPliers	27112145
Thermistor_vacuum_gauges	Tool	VacuumGauges	41112406
Thermocouple_testers	Tool	ThermocoupleProbes	41112219
Thermoplastic_welders	Tool	PlasticWelder	23271411
Thermostat_wrenches	Tool	SpecialtyWrenches	27111714
Tire_balancing_machines	Tool	WheelBalancingEquipment	25191701
Tire_hammers	Tool	Hammers	27111602
Tire_irons	Tool	PryBars	27112502
Torx_screwdriver_tips	Tool	Supplies	27112830
Trailer_plug_testers	Tool	CircuitTester	41113642
Truck_tire_pressure_gauges	Tool	TirePressureGauge	25191835
Tube_benders	Tool	ConduitBenders	27112503
Tubing_flaring_tools	Tool	FlaringTool	27111522
Tubing_wrenches	Tool	TubeWrenches	27111723
Valve_spring_compression_tools	Tool	ValveSpringCompressor	25191734
Water_pressure_regulators	Tool	PressureRegulator	41112404
Water_system_leak_testers	Tool	LiquidLeakDetectors	41111932
4-way_tire_valve_tools	Tool	SpecialtyWrenches	27111714
Air_spray_guns	Tool	CompressedAirGun	27131502
Air_steam_bags	Tool	AirBagsForLoading	24101614
Airless_spray_guns	Tool	HandSprayers	27112903
Bail_cutting_knives	Tool	RazorKnives	27111502
Balancing_machines	Tool	WheelBalancingEquipment	25191701
Bead_breakers	Tool	Wedges	27112504
Bead_expanders	Tool	Expanders	43201605
Bead_seaters	Tool	PryBars	27112502
Computerized_tire_wheel_balancing_equipment	Tool	WheelBalancingEquipment	25191701
Curved-point_scalpel_knives	Tool	RazorKnives	27111502
Cutting_blades	Tool	KnifeBlades	27111501
Duck-billed_bead-breaking_wedges	Tool	Wedges	27112504
Electric_knife_heaters	Tool	HeaterElements	40101830
Eye_protection	Tool	SafetyGlasses	46181802
Fast-trim_vent_knives	Tool	RazorKnives	27111502
Hand_rollers_for_adhesives	Tool	AdhesiveRollers	44121634
Handheld_extruders	Tool	Extruders	23151503
Hawk_bill_knives	Tool	RazorKnives	27111502
Heavy_duty_awls	Tool	Awls	27112302
Heavy_duty_T-handle_reamers	Tool	HandReamer	27112837
Heavy_duty_T-handle_spiral_probe_cement_tools	Tool	InsertionTool	27112603
Holding_clamps	Tool	HoldDownClamps	27112132
Hot_vulcanizing_plates	Tool	VulcanizingMachines	23151509
Hub-cap_pullers	Tool	Pullers	27111712
Inner-liner_scrapers	Tool	Scrapers	27112009
Insertion_tools	Tool	InsertionTool	27112603
Insulated_heater_knives	Tool	RazorKnives	27111502
Mechanical_tire_changers	Tool	TireChangingMachines	25191703
Mill_knives	Tool	RazorKnives	27111502
Mold_presses	Tool	PlasticPresses	23151506
Notched-blade_trim_knives	Tool	RazorKnives	27111502
Power_tire_spreaders	Tool	Expanders	43201605
Pricking_awls	Tool	Awls	27112302
Regroovers	Tool	PowerRouters	27112707
Rim_clamp_tire_changers	Tool	TireChangingMachines	25191703
Rubber_patch_guns	Tool	HandSprayers	27112903
Square_point_knives	Tool	RazorKnives	27111502
Taper_point_knives	Tool	RazorKnives	27111502
Thermocutters	Tool	RazorKnives	27111502
Tire_knockers	Tool	Mallets	27111601
Tire_plug_guns	Tool	CompressedAirGun	27131502
Tire_probing_awls	Tool	Awls	27112302
Tire_reamers	Tool	HandReamer	27112837
Tire_stands	Tool	VehicleStands	25191704
Trimmer_shears	Tool	Shears	27111506
Truck_lock_ring_removers	Tool	RetainingRingPliers	27112110
Truck_tire_spoons	Tool	PryBars	27112502
Vulcanizing_machines	Tool	VulcanizingMachines	23151509
Cable_crimpers	Tool	CrimpingPliers	27112147
Convertible_hand_trucks	Tool	Accessories	24101504
Cordless_jigsaws	Tool	Jigsaw	27112734
Cordless_sanders	Tool	PowerSanders	27112708
Flat_hand_files	Tool	FlatHandFile	27111929
Gouges	Tool	WoodGouge	27111912
Handheld_power_routers	Tool	PowerRouters	27112707
Winding_bars	Tool	Pullers	27111712
Wood_planes	Tool	Planes	27111903
Burden_testers	Tool	CircuitTester	41113642
Flow_recorders	Tool	Flowmeters	41112501
Handheld_transmitters	Tool	Receivers	52161523
Hydraulic_wrenches	Tool	ImpactWrenches	27112713
Mobile_data_terminals	Tool	PortableDataInputTerminals	43211715
Paint_spray_booths	Tool	PaintApplicationSystem	23153501
Phasemeters	Tool	Phasemeters	41113602
Power_system_analyzers	Tool	Simulator	41113647
Quick_wrenches	Tool	PipeWrenches	27111708
Watt-hour_test_meters	Tool	Wattmeters	41113640
4-wire_resistance_sensors	Tool	CalibratedResistanceMeasuringEquipment	41113635
Air_flow_hoods	Tool	Flowmeters	41112501
Air_flow_sensors	Tool	AirTemperatureMonitors	41112509
Air_volume_test_equipment	Tool	FlowSensors	41111931
Alternating_current_AC_line_splitters	Tool	CurrentMeters	41113637
Autoranging_meters	Tool	Multimeters	41113630
Bead_type_thermocouples	Tool	Thermocouples	41112206
Belt_tension_indicators	Tool	TensionTesters	41114621
Bourdon_tubes	Tool	PressureSensors	41111927
Capacitor_analyzers	Tool	CapacitanceMeters	41113604
Carbon_monoxide_evaluators	Tool	SingleGasMonitors	41113117
Charging_cylinders	Tool	RefrigerantCompressors	40151607
Charging_manifolds	Tool	RefrigerantCompressors	40151607
Combustible_gas_leak_detectors	Tool	GasDetectors	46171613
Compound_gauges	Tool	VacuumGauges	41112406
Contaminant_content_tests	Tool	WaterSamplers	41104007
Current_simulators	Tool	Simulator	41113647
Differential_pressure_detectors	Tool	PressureIndicators	41112403
Duct_knives	Tool	Shears	27111506
Duct_slicers	Tool	MetalCutters	27111507
Duct_vacuums	Tool	VacuumCleaners	47121602
Duplex_pressure_gauges	Tool	PressureIndicators	41112403
Electrical_frequency_indicators	Tool	ElectricalFrequencyMeters	41115305
Fall_arrest_lines	Tool	LifelineEquipment	46182301
Fin_combs	Tool	ManualWireStraighteners	27111608
Flared_tip_screwdrivers	Tool	Screwdrivers	27111701
Gas_pressure_gauges	Tool	PressureIndicators	41112403
Groove_pliers	Tool	GrooveJointPliers	27112113
Heating_ventilation_and_air-conditioning_refrigeration_HVAC_R_clamp_meters	Tool	CurrentMeters	41113637
High-voltage_probes	Tool	ElectronicMeasuringProbes	41111905
Hold_down_clamps	Tool	HoldDownClamps	27112132
Hot_wire_anemometers	Tool	Anemometers	41114401
Humidity_simulators	Tool	TemperatureHumidityTesters	41112303
Hygrosticks	Tool	Hygrometers	41112301
Infrared_thermography_cameras_and_display_units	Tool	InfraredImagers	41115321
Insulation_knives	Tool	RazorKnives	27111502
Labeling_machines	Tool	LabelMakingMachines	44102405
Litmus_papers	Tool	Papers	41113035
Lug_crimping_tool_dies	Tool	LugCrimpingToolDies	27112820
Magnehelic_gauges	Tool	PressureIndicators	41112403
Material_alignment_jigs	Tool	AlignmentJig	23153017
Metal_snips	Tool	MetalCutters	27111507
Micron_gauges	Tool	MoistureMeters	41112304
Milliammeters	Tool	Ammeters	41113601
Milliamp_microamp_meters	Tool	Ammeters	41113601
Milliohm_meters	Tool	Ohmmeters	41113631
Non-contact_surface_temperature_heads	Tool	SurfaceThermometers	41112212
Pipe_clamp_thermocouples	Tool	Thermocouples	41112206
Pipe_dies	Tool	ThreadingDieHandTool	27112805
Pneumatic_air_gauges	Tool	PressureIndicators	41112403
Pressure_simulators	Tool	PressureIndicators	41112403
Reclaiming_equipment	Tool	RefrigerantCompressors	40151607
Recovery_and_recycle_units	Tool	VacuumPumps	40151502
Refrigerant_oil_pumps	Tool	OilPumps	40151524
Refrigerant_pressure_meters	Tool	PressureIndicators	41112403
Refrigerant_recovery_machines	Tool	RefrigerantCompressors	40151607
Refrigerant_vacuum_pumps	Tool	VacuumPumps	40151502
Resistance_temperature_detectors	Tool	ResistanceThermometers	41112211
Revolutions_per_minute_RPM_meters	Tool	SpeedSensors	41111921
Service_manifold_sets	Tool	SamplingManifolds	41104019
Smoke_detector_canisters	Tool	SmokeDetectors	46191501
Staging_winches	Tool	Winches	24101608
Telescoping_boom_trucks	Tool	TelescopingBoomLift	22101804
Temperature_simulators	Tool	Simulator	41113646
Tinners_hammers	Tool	Hammers	27111602
Turbine_flow_meters	Tool	Flowmeters	41112501
Valve_wrenches	Tool	SpecialtyWrenches	27111714
Venturi_meters	Tool	FlowSensors	41111931
Voltage_simulators	Tool	Simulator	41113647
Water_temperature_gauges	Tool	HandheldThermometer	41112213
Watt_transducers	Tool	Wattmeters	41113640
Wet_bulb_dew_point_meters	Tool	Psychrometers	41112302
Appliance_dollies	Tool	Dollies	24101503
Bearing_removers	Tool	BearingFittingToolKits	27113202
Charging_hoses	Tool	ChemicalHose	40142011
Condenser_brushes	Tool	TubeBrushes	27113002
Folding_hand_trucks	Tool	Accessories	24101504
Folding_utility_knives	Tool	UtilityKnives	27111503
Multipurpose_spanners	Tool	SpannerWrenches	27111726
Portable_point_of_sale_terminals	Tool	ElectronicFundsTransferPointOfSaleEquipment	48111404
Precision_needle_files	Tool	PrecisionFile	27111944
Refrigerant_recovery_units	Tool	RefrigerantCompressors	40151607
Sealed_burner_wrenches	Tool	SpecialtyWrenches	27111714
Spanner_nut_wrenches	Tool	SpecialtyWrenches	27111714
Telescoping_inspection_mirrors	Tool	InspectionMirror	27111814
Temperature_recorders	Tool	TemperatureGauge	41112222
Test_charging_manifolds	Tool	GasGauges	41112508
Airhammer_chisels	Tool	ColdChisels	27111901
Airpowered_descaling_drills	Tool	PneumaticDrill	27131505
Airpowered_descaling_turbines	Tool	PneumaticSandingMachines	27131507
Alignment_scopes	Tool	Magnifiers	41111713
Angled_feeler_gauges	Tool	FeelerGauges	41111617
Bearing_bridge_gauges	Tool	StrainGauges	41111605
Broaching_machines	Tool	MetalBroachingMachines	23241903
Burnishing_wheels	Tool	BurnishingMachine	23242602
Cutting_dies	Tool	CuttingDie	23251802
Cylindrical_procedures_squares	Tool	Squares	27111803
Electric_rotary_wire_brushes	Tool	WireBrushes	27111907
Emery_wheels	Tool	TungstenCarbideAbrasiveWheels	31191603
Equipment_rollers	Tool	Dollies	24101503
Flange_facing_machines	Tool	TubeCutter	23241610
Gauges	Tool	HeightGauges	41111614
Grinding_wheels	Tool	PowerGrinders	27112704
Hand_pumps	Tool	HandPumps	40151506
Hydraulic_pullers	Tool	Pullers	27111712
Hydraulic_squeezers	Tool	HydraulicPressBrake	23251501
Laser_measuring_equipment	Tool	LaserMeasuringSystems	41111615
Level_gauges	Tool	Levels	27111802
Optical_measuring_equipment	Tool	ProfileProjectors	41111707
Pinchbars	Tool	PryBars	27112502
Precision_grinders	Tool	PowerGrinders	27112704
Radial_drills	Tool	DrillRadialDrill	23241801
Reciprocating_machinery_combustion_analyzers	Tool	CatalyticCombustionAnalyzers	41113102
Rotating_brushes	Tool	WireBrushes	27111907
Scalers	Tool	PowerSanders	27112708
Shaping_machines	Tool	ShaperCutter	23241612
Space_gauges	Tool	ThicknessMeasuringDevices	41111623
Staging_platforms	Tool	PlatformLift	22101802
Stud_drivers	Tool	AnchorSettingTools	27112404
Threading_devices	Tool	ThreadingMachine	23241511
Turning_lathes	Tool	HorizontalTurningCenter	23242303
Vernier_instruments	Tool	Calipers	41111621
Welding_lenses	Tool	SafetyGlasses	46181802
Welding_tip_dressers	Tool	Accessories	23271716
Abrasive_wheels	Tool	AbrasiveDrums	31191519
Bench_saws	Tool	PowerSaws	27112709
Lapping_equipment	Tool	Grinders	27111905
Lockout_hasps	Tool	LockoutDevices	46171511
Metal_cutters	Tool	MetalCutters	27111507
Safety_blocks	Tool	MachineGuarding	23152204
Sheet_metal_folders	Tool	MetalFoldingMachine	23251503
Alignment_telescopes	Tool	Telescopes	41111715
Bearing_heaters	Tool	InductionHeaters	40101831
Bevel_protractors	Tool	Protractors	44111806
Bucket_pumps	Tool	HandPumps	40151506
Chain_cutters	Tool	MetalCutters	27111507
End_mills	Tool	MachineEndMill	23242511
Filler_pumps	Tool	GreaseGuns	27112901
Gage_blocks	Tool	GageBlockSet	41111618
Gear_lube_dispensers	Tool	GreaseGuns	27112901
Gear_shapers	Tool	GearCuttingTool	23241504
Honing_stones	Tool	Kits	27111908
Hydraulic_press_frames	Tool	HydraulicPressFrames	27121502
Keyway_broaches	Tool	MetalBroachingMachines	23241903
Layout_templates	Tool	Templates	44111809
Lubrication_guns	Tool	OilGun	27112908
Magnetic_drill_presses	Tool	DrillRadialDrill	23241801
Nut_splitters	Tool	NutSplitters	27111520
Optical_squares	Tool	Squares	27111803
Packing_pullers	Tool	Pullers	27111712
Parallel_blocks	Tool	GageBlockSet	41111618
Planing_machines	Tool	PlaningMachines	23101514
Pneumatic_needle_scalers	Tool	PowerChippers	27112715
Pneumatic_weld_flux_chippers	Tool	PowerChippers	27112715
Power_press_brakes	Tool	HydraulicPressBrake	23251501
Radius_gauges	Tool	RadiusGauge	41111631
Ratchet_jacks	Tool	Jacks	24101612
Retaining_ring_pliers	Tool	RetainingRingPliers	27112110
Shaft_key_wrenches	Tool	SpecialtyWrenches	27111714
Sharpening_equipment	Tool	Kits	27111908
Sheave_gauges	Tool	WireGauge	41111643
Shrink_rules	Tool	Rulers	41111604
Spot_welding_equipment	Tool	SpotWeldingMachine	23271406
Steel_hammers	Tool	Hammers	27111602
Tap_extractors	Tool	TapExtractors	27111718
Torque_multipliers	Tool	TorqueWrenches	27111715
Transfer_punches	Tool	Drifts	27111505
Transformer_welding_machines	Tool	AlternatingCurrentAcArcWelder	23271423
Ultrasonic_thickness_detectors	Tool	UltrasonicExaminationEquipment	41111804
Vertical_milling_machines	Tool	VerticalMachiningCenter	23242403
Vibration_indicators	Tool	VibrationTesters	41114624
Welding_electrode_holders	Tool	ElectrodeHolder	23242102
Welding_ground_clamps	Tool	CClamps	27112120
Acid_scrubbers	Tool	WetScrubbers	40161702
Brick_cutting_saws	Tool	PowerSaws	27112709
Burner_management_systems	Tool	FurnaceControlConsole	41104607
Cordless_power_grinders	Tool	PowerGrinders	27112704
Cordless_power_nibblers	Tool	PowerNibbler	27112724
Cordless_saws	Tool	PowerSaws	27112709
Electric_overhead_traveling_EOT_crane	Tool	OverheadCrane	24101653
Feed_fired_heaters	Tool	Furnaces	40101805
Foundry_transfer_ladles	Tool	FoundryLadles	23161605
Heavy_duty_shears	Tool	Shears	27111506
Horizontal_helical_blade_mixers	Tool	HelicalBladeMixer	23191002
Mixer_trucks	Tool	ConcreteTransportTruck	25101612
Puck_mills	Tool	Pulverizers	41101705
Return_idlers	Tool	ConveyorIdlers	24101717
Rotary_kilns	Tool	Furnaces	40101805
Rotary_tools	Tool	PowerGrinders	27112704
Skid_steer_tractors	Tool	SkidSteerLoaders	22101529
Trackhoes	Tool	Backhoes	22101509
Trough_finders	Tool	Rangefinders	41111603
Variable_speed_mortar_pumps	Tool	MortarPump	40151576
Arc_suppression_blankets	Tool	ElectricalInsulators	39121721
Arrow_boards	Tool	TrafficSignals	46161504
Bashlin_belts	Tool	Belts	46182306
Buck_saws	Tool	Saws	27111508
Cable_strippers	Tool	StrippingTools	27111510
Capstan_hoists	Tool	Hoists	24101602
Chain_jacks	Tool	Jacks	24101612
Charge-actuated_spiking_tools	Tool	ElectricalPowerSensors	41111930
Climbing_spikes	Tool	SafetyShoes	46181605
Compression_tools	Tool	LugCrimpingToolDies	27112820
Concrete_drills	Tool	PowerDrills	27112703
Conductive_clothing	Tool	HazardousMaterialProtectiveApparel	46181509
Current_leakage_meters	Tool	CurrentMeters	41113637
Digital_recording_amp_meters	Tool	CurrentMeters	41113637
Elbow_pullers	Tool	Pullers	27111712
Fire_retardant_clothing	Tool	FireRetardantApparel	46181508
Flares	Tool	Flares	12131604
Gas_drills	Tool	PowerDrills	27112703
Ground_rod_drivers	Tool	PneumaticHammer	27131504
Grounding_devices	Tool	GroundingHardware	46182103
Hand_benders	Tool	ConduitBenders	27112503
Hand_lines	Tool	Lifts	24101604
Hydraulic_benders	Tool	ConduitBenders	27112503
Hydraulic_cutters	Tool	HydraulicShears	27121804
Hydraulic_drills	Tool	PowerDrills	27112703
Hydraulic_tampers	Tool	Tampers	22101507
Infrared_guns	Tool	HeatTracingEquipment	41112202
Insulated_gloves	Tool	ProtectiveGloves	46181504
Insulated_skinning_knives	Tool	UtilityKnives	27111503
Insulator_testers	Tool	CurrentMeters	41113637
Jumper_clamps	Tool	Staple	39121705
Line_tracers	Tool	CircuitTracers	41113644
Load_break_tools	Tool	CircuitBreakers	39121601
Material_handling_aerial_devices	Tool	PlatformLift	22101802
Non-metallic_NM_cable_locators	Tool	DetectionApparatusForNonMetallicObjects	41111919
Pole_belts	Tool	Belts	46182306
Pole_jacks	Tool	Jacks	24101612
Potential_testing_meters	Tool	Potentiometers	41113633
Power_benders	Tool	ConduitBenders	27112503
Power_borers	Tool	BoringMachines	23101505
Power_reel_trailers	Tool	FlatbedTrailers	25181702
Radial_boom_derrick_trucks	Tool	TelescopingBoomLift	22101804
Ratchet_cutters	Tool	CableCutter	23241616
Reel_jacks	Tool	CableReels	26121635
Running_grounds	Tool	Assemblies	39121613
Static_discharge_sticks	Tool	Assemblies	39121613
Tension_machines	Tool	CableReels	26121635
Tree_trimmers	Tool	PowerTrimmers	27112712
Truck-mounted_cranes	Tool	ConventionalTruckCranes	24101625
Welding_tools	Tool	SpotWeldingMachine	23271406
Wire_tongs	Tool	Tongs	27112104
Wire_tuggers	Tool	Winches	24101608
Articulating_boom_lift	Tool	ArticulatingBoomLift	22101803
Borers	Tool	BoringMachines	23101505
Buffer_strippers	Tool	StrippingTools	27111510
Cable_sheaves	Tool	Pulleys	31171804
Cable_slitters	Tool	Shears	27111506
Cable_trees	Tool	CableReels	26121635
Can_wrenches	Tool	SpecialtyWrenches	27111714
Card_access_devices	Tool	CardKeyLock	46171524
Coaxial_security_cameras	Tool	SecurityCameras	46171610
Dikes	Tool	DiagonalCutPliers	27112114
Gopher_poles	Tool	ExtensionPole	27112813
Intelligent_field_devices	Tool	NonContactSensors	41111916
IP_security_cameras	Tool	SecurityCameras	46171610
Lamp_extractors	Tool	LightBulbChanger	27112119
Motorized_cable_reels	Tool	CableReels	26121635
Polishing_pucks	Tool	PowerBuffers	27112702
Power_dollies	Tool	Dollies	24101503
Probe_picks	Tool	ElectronicMeasuringProbes	41111905
Sheath_removal_tools	Tool	StrippingTools	27111510
Signal_leakage_detectors	Tool	LeakTestingEquipment	41111809
Signal_level_meters	Tool	LevelMeter	41113710
Strap_guns	Tool	StapleGuns	27112401
Tone_sets	Tool	SignalGenerators	41115320
Tone_tracers	Tool	SignalGenerators	41115320
Wire_lug_crimping_tools	Tool	WireLugCrimpingTool	27111518
Aperture_testers	Tool	LightMeter	41115309
Battery_cover_removal_tools	Tool	SpecialtyWrenches	27111714
Dial_vernier_calipers	Tool	Calipers	41111621
Eyepiece_tools	Tool	SpecialtyWrenches	27111714
Filter_ring_removers	Tool	SpecialtyWrenches	27111714
Flexi_clamp_wrenches	Tool	SpecialtyWrenches	27111714
Focus_testers	Tool	Autocollimator	41111743
Head_loupes	Tool	Loupes	41111714
Lens_filter_ring_vises	Tool	HandVise	27112156
Lens_spanners	Tool	SpecialtyWrenches	27111714
Metal_lens_wrenches	Tool	SpecialtyWrenches	27111714
Mini_pliers_sets	Tool	MiniPliers	27111560
Mini_screwdrivers	Tool	Screwdrivers	27111701
Mini_tweezers	Tool	Tweezers	27112105
Minispan_wrenches	Tool	SpecialtyWrenches	27111714
Precision_gauges	Tool	GageBlockSet	41111618
Precision_needle_file_sets	Tool	NeedleFile	27111925
Retaining_ring_removal_tools	Tool	RetainingRingPliers	27112110
Scratch_brushes	Tool	ScratchBrushes	27113001
Shutter_speed_testers	Tool	Dividers	41115304
Air_line_moisture_meters	Tool	MoistureMeters	41112304
Antistatic_alignment_tools	Tool	AlignmentJig	23153017
Antistatic_floor_mats	Tool	AntiStaticFloorMats	46182104
Audio_meters	Tool	AcousticSensors	41111939
Chemical_analyzers	Tool	ChemistryAnalyzers	41115807
Computed_tomography_CT_calibration_phantoms	Tool	Devices	42201510
Defibrillator_analyzers	Tool	CardiacResynchronizationTherapyPacemakersCrtP	42203501
Desoldering_tools	Tool	DesolderingGun	23271704
Digital_mAs_meters	Tool	CalibrationDevices	42201811
Digital_multifunction_analyzers	Tool	NetworkAnalyzers	41113711
Electrical_surgical_unit_analyzers	Tool	ElectrocauteryEquipment	42295104
Electricians_hammers	Tool	Hammers	27111602
Fetal_monitor_simulators	Tool	MaternalMonitoringUnits	42143120
