child	childCode	parent	parentCode	level
SandwichWaffleMakers	10001970	SmallCookingHeatingAppliances	72020100	Brick→Class
SlowCookersHotPotsCocottesPowered	10001975	SmallCookingHeatingAppliances	72020100	Brick→Class
SmallCookingAppliancesOther	10002034	SmallCookingHeatingAppliances	72020100	Brick→Class
SmallCookingAppliancesReplacementPartsAccessoriesPowered	10002035	SmallCookingHeatingAppliances	72020100	Brick→Class
TajinesPowered	10001987	SmallCookingHeatingAppliances	72020100	Brick→Class
ToasterOvens	10001968	SmallCookingHeatingAppliances	72020100	Brick→Class
Toasters	10001967	SmallCookingHeatingAppliances	72020100	Brick→Class
WarmingTraysPowered	10005359	SmallCookingHeatingAppliances	72020100	Brick→Class
WoksPowered	10001982	SmallCookingHeatingAppliances	72020100	Brick→Class
SmallDomesticAppliancesOther	10006894	SmallDomesticAppliancesOther	72020700	Brick→Class
WaterDispensersTabletop	10003713	SmallWaterDispensers	72020500	Brick→Class
SmartHomeHomeAutomationEquipmentControlPanel	10007021	SmartHomeHomeAutomationEquipment	72020800	Brick→Class
SmartHomeHomeAutomationEquipmentLawnGardenLeisureAppliances	10007024	SmartHomeHomeAutomationEquipment	72020800	Brick→Class
SmartHomeHomeAutomationEquipmentPowerMonitoringDevice	10007957	SmartHomeHomeAutomationEquipment	72020800	Brick→Class
SmartHomeHomeAutomationEquipmentSecurityAppliances	10007022	SmartHomeHomeAutomationEquipment	72020800	Brick→Class
SmartHomeHomeAutomationEquipmentTemperatureRegulationAppliances	10007023	SmartHomeHomeAutomationEquipment	72020800	Brick→Class
AlstroemeriaBouquets	10006768	Bouquets	93100100	Brick→Class
CarnationBouquets	10006764	Bouquets	93100100	Brick→Class
ChrysanthemumBouquets	10006767	Bouquets	93100100	Brick→Class
LilyBouquets	10006766	Bouquets	93100100	Brick→Class
MiniCarnationBouquets	10006765	Bouquets	93100100	Brick→Class
MixedBouquets	10006770	Bouquets	93100100	Brick→Class
OtherBouquets	10006771	Bouquets	93100100	Brick→Class
RoseBouquets	10006763	Bouquets	93100100	Brick→Class
TropicalFlowersBouquets	10006769	Bouquets	93100100	Brick→Class
Allium	10006864	BulbsCormsRhizomesTubers	93050100	Brick→Class
BulbsCormsRhizomesTubersOther	10003290	BulbsCormsRhizomesTubers	93050100	Brick→Class
Crocus	10006860	BulbsCormsRhizomesTubers	93050100	Brick→Class
Dahlia	10006856	BulbsCormsRhizomesTubers	93050100	Brick→Class
Gladiolus	10006857	BulbsCormsRhizomesTubers	93050100	Brick→Class
Hippeastrum	10006854	BulbsCormsRhizomesTubers	93050100	Brick→Class
HyacinthusOrientalis	10006858	BulbsCormsRhizomesTubers	93050100	Brick→Class
Iris	10006859	BulbsCormsRhizomesTubers	93050100	Brick→Class
Lilium	10006861	BulbsCormsRhizomesTubers	93050100	Brick→Class
Muscari	10006855	BulbsCormsRhizomesTubers	93050100	Brick→Class
Narcissus	10006862	BulbsCormsRhizomesTubers	93050100	Brick→Class
Tulipa	10006863	BulbsCormsRhizomesTubers	93050100	Brick→Class
Zantedeschia	10006865	BulbsCormsRhizomesTubers	93050100	Brick→Class
AgapanthusCutFlowers	10006462	AgapanthusCutFlowers	93010100	Brick→Class
AlchemillaMollisCutFlowers	10006463	AlchemillaCutFlowers	93010200	Brick→Class
AlstroemeriaCutFlowers	10006464	AlstroemeriaCutFlowers	93010300	Brick→Class
AnemoneCoronariaCutFlowers	10006465	AnemoneCutFlowers	93010400	Brick→Class
AnthuriumCutFlowers	10006466	AnthuriumCutFlowers	93010500	Brick→Class
AntirrhinumMajusCutFlowers	10006467	AntirrhinumCutFlowers	93010600	Brick→Class
AsterCutFlowers	10006468	AsterCutFlowers	93010700	Brick→Class
BouvardiaCutFlowers	10006469	BouvardiaCutFlowers	93010800	Brick→Class
CelosiaArgenteaCutFlowers	10006470	CelosiaCutFlowers	93010900	Brick→Class
ChamelauciumOtherCutFlowers	10006471	ChamelauciumCutFlowers	93011000	Brick→Class
ChamelauciumUncinatumCutFlowers	10006472	ChamelauciumCutFlowers	93011000	Brick→Class
ChrysanthemumCutFlowers	10006473	ChrysanthemumCutFlowers	93011100	Brick→Class
CutFlowersOther	10006502	CutFlowersOther	93013500	Brick→Class
CymbidiumCutFlowers	10006474	CymbidiumCutFlowers	93011200	Brick→Class
DahliaCutFlowers	10006476	DahliaCutFlowers	93011400	Brick→Class
DelphiniumCutFlowers	10006477	DelphiniumCutFlowers	93011500	Brick→Class
DianthusBarbatusCutFlowers	10006478	DianthusCutFlowers	93011600	Brick→Class
DianthusOtherCutFlowers	10006479	DianthusCutFlowers	93011600	Brick→Class
EryngiumCutFlowers	10006480	EryngiumCutFlowers	93011700	Brick→Class
EustomaRussellianumCutFlowers	10006481	EustomaCutFlowers	93011800	Brick→Class
FreesiaCutFlowers	10006482	FreesiaCutFlowers	93011900	Brick→Class
GerberaCutFlowers	10006483	GerberaCutFlowers	93012000	Brick→Class
GladiolusCutFlowers	10006484	GladiolusCutFlowers	93012100	Brick→Class
GypsophilaPaniculataCutFlowers	10006485	GypsophilaCutFlowers	93012200	Brick→Class
HelianthusAnnuusCutFlowers	10006486	HelianthusCutFlowers	93012300	Brick→Class
HippeastrumCutFlowers	10006487	HippeastrumCutFlowers	93012400	Brick→Class
HyacinthusOrientalisCutFlowers	10006488	HyacinthusCutFlowers	93012500	Brick→Class
HydrangeaMacrophyllaCutFlowers	10006489	HydrangeaCutFlowers	93012600	Brick→Class
HypericumAndrosaemumCutFlowers	10006490	HypericumCutFlowers	93012700	Brick→Class
HypericumOtherCutFlowers	10006491	HypericumCutFlowers	93012700	Brick→Class
HypericumXInodorumCutFlowers	10006492	HypericumCutFlowers	93012700	Brick→Class
IlexVerticillataCutFlowers	10006493	IlexCutFlowers	93012800	Brick→Class
IrisCutFlowers	10006494	IrisCutFlowers	93012900	Brick→Class
LiliumLongiflorumCutFlowers	10006495	LiliumCutFlowers	93013000	Brick→Class
LiliumOtherCutFlowers	10006496	LiliumCutFlowers	93013000	Brick→Class
LimoniumOtherCutFlowers	10006497	LimoniumCutFlowers	93013100	Brick→Class
LimoniumSinuatumCutFlowers	10006498	LimoniumCutFlowers	93013100	Brick→Class
MatthiolaIncanaCutFlowers	10006499	MatthiolaCutFlowers	93013200	Brick→Class
NarcissusCutFlowers	10006500	NarcissusCutFlowers	93013300	Brick→Class
OrnithogalumSaundersiaeCutFlowers	10006501	OrnithogalumCutFlowers	93013400	Brick→Class
PaeoniaCutFlowers	10006503	PaeoniaCutFlowers	93013600	Brick→Class
PhalaenopsisCutFlowers	10006504	PhalaenopsisCutFlowers	93013700	Brick→Class
PhloxCutFlowers	10006505	PhloxCutFlowers	93013800	Brick→Class
PittosporumCutFlowers	10006506	PittosporumCutFlowers	93013900	Brick→Class
RanunculusAsiaticusCutFlowers	10006507	RanunculusCutFlowers	93014000	Brick→Class
RanunculusOtherCutFlowers	10006508	RanunculusCutFlowers	93014000	Brick→Class
RosaCutFlowers	10006509	RosaCutFlowers	93014100	Brick→Class
SolidagoCutFlowers	10006510	SolidagoCutFlowers	93014200	Brick→Class
StrelitziaReginaeCutFlowers	10006511	StrelitziaCutFlowers	93014300	Brick→Class
SyringaVulgarisCutFlowers	10006512	SyringaCutFlowers	93014400	Brick→Class
TanacetumPartheniumCutFlowers	10006513	TanacetumCutFlowers	93014500	Brick→Class
TracheliumCaeruleumCutFlowers	10006514	TracheliumCutFlowers	93014600	Brick→Class
TulipaCutFlowers	10006515	TulipaCutFlowers	93014700	Brick→Class
VandaCutFlowers	10006516	VandaCutFlowers	93014800	Brick→Class
VeronicaCutFlowers	10006517	VeronicaCutFlowers	93014900	Brick→Class
ViburnumOpulusCutFlowers	10006518	ViburnumCutFlowers	93015000	Brick→Class
ZantedeschiaAethiopicaCutFlowers	10006519	ZantedeschiaCutFlowers	93015100	Brick→Class
ZantedeschiaOtherCutFlowers	10006520	ZantedeschiaCutFlowers	93015100	Brick→Class
AgapanthusCutGreens	10006521	AgapanthusCutGreens	93020100	Brick→Class
AnthuriumCutGreens	10006522	AnthuriumCutGreens	93020200	Brick→Class
AsparagusSetaceusCutGreens	10006523	AsparagusCutGreens	93020300	Brick→Class
AsparagusUmbellatusCutGreens	10006524	AsparagusCutGreens	93020300	Brick→Class
AspidistraElatiorCutGreens	10006525	AspidistraCutGreens	93020400	Brick→Class
AstilbeOtherCutGreens	10006526	AstilbeCutGreens	93020500	Brick→Class
BrassicaOleraceaCutGreens	10006527	BrassicaCutGreens	93020600	Brick→Class
CarthamusTinctoriusCutGreens	10006528	CarthamusCutGreens	93020700	Brick→Class
CorylusAvellanaCutGreens	10006529	CorylusCutGreens	93020800	Brick→Class
CrocosmiaCutGreens	10006530	CrocosmiaCutGreens	93020900	Brick→Class
CucumisCutGreens	10006531	CucumisCutGreens	93021000	Brick→Class
CucurbitaMaximaCutGreens	10006532	CucurbitaCutGreens	93021100	Brick→Class
CucurbitaOtherCutGreens	10006533	CucurbitaCutGreens	93021100	Brick→Class
CucurbitaPepoCutGreens	10006534	CucurbitaCutGreens	93021100	Brick→Class
CutGreensOther	10006547	CutGreensOther	93022400	Brick→Class
CutGreenVarietyPacks	10006535	CutGreensVarietyPacks	93021200	Brick→Class
DracaenaSanderianaCutGreens	10006536	DracaenaCutGreens	93021300	Brick→Class
EucalyptusCinereaCutGreens	10006537	EucalyptusCutGreens	93021400	Brick→Class
EupatoriumRugosumCutGreens	10006538	EupatoriumCutGreens	93021500	Brick→Class
FatsiaJaponicaCutGreens	10006539	FatsiaCutGreens	93021600	Brick→Class
GomphocarpusFruticosusCutGreens	10006540	GomphocarpusCutGreens	93021700	Brick→Class
HydrangeaMacrophyllaCutGreens	10006541	HydrangeaCutGreens	93021800	Brick→Class
IlexVerticillataCutGreens	10006542	IlexCutGreens	93021900	Brick→Class
LeucadendronCutGreens	10006543	LeucadendronCutGreens	93022000	Brick→Class
LiliumCutGreens	10006544	LiliumCutGreens	93022100	Brick→Class
MatthiolaIncanaCutGreens	10006545	MatthiolaCutGreens	93022200	Brick→Class
MonsteraCutGreens	10006546	MonsteraCutGreens	93022300	Brick→Class
PanicumCutGreens	10006548	PanicumCutGreens	93022500	Brick→Class
PhysalisAlkekengiCutGreens	10006549	PhysalisCutGreens	93022600	Brick→Class
PittosporumCutGreens	10006550	PittosporumCutGreens	93022700	Brick→Class
QuercusRubraCutGreens	10006551	QuercusCutGreens	93022800	Brick→Class
RosaRoseHipCutGreens	10006552	RosaCutGreens	93022900	Brick→Class
RuscusHypophyllumCutGreens	10006553	RuscusCutGreens	93023000	Brick→Class
SalixCutGreens	10006554	SalixCutGreens	93023100	Brick→Class
SetariaItalicaCutGreens	10006555	SetariaCutGreens	93023200	Brick→Class
StrelitziaReginaeCutGreens	10006556	StrelitziaCutGreens	93023300	Brick→Class
SymphoricarposCutGreens	10006557	SymphoricarposCutGreens	93023400	Brick→Class
SyringaVulgarisCutGreens	10006558	SyringaCutGreens	93023500	Brick→Class
ThlaspiCutGreens	10006559	ThlaspiCutGreens	93023600	Brick→Class
ViburnumOpulusCutGreens	10006560	ViburnumCutGreens	93023700	Brick→Class
ZantedeschiaAethiopicaCutGreens	10006561	ZantedeschiaCutGreens	93023800	Brick→Class
AechmeaLivePlants	10006562	AechmeaLivePlants	93030100	Brick→Class
AeoniumArboreumLivePlants	10006563	AeoniumLivePlants	93030200	Brick→Class
AgapanthusLivePlants	10006564	AgapanthusLivePlants	93030300	Brick→Class
AlocasiaLivePlants	10006565	AlocasiaLivePlants	93030400	Brick→Class
AloeLivePlants	10006566	AloeLivePlants	93030500	Brick→Class
AlstroemeriaLivePlants	10006567	AlstroemeriaLivePlants	93030600	Brick→Class
AnemoneHupehensisLivePlants	10006568	AnemoneLivePlants	93030700	Brick→Class
AngeloniaLivePlants	10006569	AngeloniaLivePlants	93030800	Brick→Class
AnisodonteaCapensisLivePlants	10006570	AnisodonteaLivePlants	93030900	Brick→Class
AnthuriumLivePlants	10006571	AnthuriumLivePlants	93031000	Brick→Class
AntirrhinumMajusLivePlants	10006572	AntirrhinumLivePlants	93031100	Brick→Class
ArgyranthemumFrutescensLivePlants	10006573	ArgyranthemumLivePlants	93031200	Brick→Class
ArmeriaMaritimaLivePlants	10006574	ArmeriaLivePlants	93031300	Brick→Class
AsterLivePlants	10006575	AsterLivePlants	93031400	Brick→Class
AstilbeLivePlants	10006576	AstilbeLivePlants	93031500	Brick→Class
AubrietaGracilisLivePlants	10006577	AubrietaLivePlants	93031600	Brick→Class
BegoniaLivePlants	10006578	BegoniaLivePlants	93031700	Brick→Class
BellisPerennisLivePlants	10006579	BellisLivePlants	93031800	Brick→Class
BidensLivePlants	10006580	BidensLivePlants	93031900	Brick→Class
BougainvilleaLivePlants	10006581	BougainvilleaLivePlants	93032000	Brick→Class
BrachyscomeMultifidaLivePlants	10006582	BrachyscomeLivePlants	93032100	Brick→Class
BrassicaLivePlants	10006583	BrassicaLivePlants	93032200	Brick→Class
BromeliaLivePlants	10006584	BromeliaLivePlants	93032300	Brick→Class
BrugmansiaLivePlants	10006585	BrugmansiaLivePlants	93032400	Brick→Class
CalatheaLivePlants	10006586	CalatheaLivePlants	93032500	Brick→Class
CalibrachoaLivePlants	10006587	CalibrachoaLivePlants	93032600	Brick→Class
CalocephalusBrowniiLivePlants	10006588	CalocephalusLivePlants	93032700	Brick→Class
CampanulaPortenschlagianaLivePlants	10006589	CampanulaLivePlants	93032800	Brick→Class
CannaLivePlants	10006590	CannaLivePlants	93032900	Brick→Class
CastanospermumAustraleLivePlants	10007810	CastanospermumLivePlants	93037600	Brick→Class
CelosiaLivePlants	10006591	CelosiaLivePlants	93033000	Brick→Class
ChamaedoreaElegansLivePlants	10006592	ChamaedoreaLivePlants	93033100	Brick→Class
ChlorophytumComosumLivePlants	10006593	ChlorophytumLivePlants	93033200	Brick→Class
ChrysanthemumLivePlants	10006594	ChrysanthemumLivePlants	93033300	Brick→Class
CliviaMiniataLivePlants	10006595	CliviaLivePlants	93033400	Brick→Class
CocosNuciferaLivePlants	10006596	CocosLivePlants	93033500	Brick→Class
CodiaeumVariegatumLivePlants	10006597	CodiaeumLivePlants	93033600	Brick→Class
CoffeaLivePlants	10007811	CoffeaLivePlants	93037700	Brick→Class
CordylineAustralisLivePlants	10006598	CordylineLivePlants	93033700	Brick→Class
CoreopsisGrandifloraLivePlants	10006599	CoreopsisLivePlants	93033800	Brick→Class
CortaderiaSelloanaLivePlants	10006600	CortaderiaLivePlants	93033900	Brick→Class
CosmosBipinnatusLivePlants	10006601	CosmosLivePlants	93034000	Brick→Class
CupheaHyssopifoliaLivePlants	10006602	CupheaLivePlants	93034100	Brick→Class
CupressusMacrocarpaLivePlants	10006603	CupressusLivePlants	93034200	Brick→Class
CurcumaAlismatifoliaLivePlants	10006604	CurcumaLivePlants	93034300	Brick→Class
CycasRevolutaLivePlants	10006605	CycasLivePlants	93034400	Brick→Class
CyclamenPersicumLivePlants	10006606	CyclamenLivePlants	93034500	Brick→Class
CymbidiumLivePlants	10006607	CymbidiumLivePlants	93034600	Brick→Class
CyperusAlternifoliusLivePlants	10006608	CyperusLivePlants	93034700	Brick→Class
DahliaLivePlants	10006609	DahliaLivePlants	93034800	Brick→Class
DelphiniumLivePlants	10006610	DelphiniumLivePlants	93034900	Brick→Class
DendrobiumNobileLivePlants	10006611	DendrobiumLivePlants	93035000	Brick→Class
DianthusLivePlants	10006612	DianthusLivePlants	93035100	Brick→Class
DicentraSpectabilisLivePlants	10006613	DicentraLivePlants	93035200	Brick→Class
DieffenbachiaLivePlants	10006614	DieffenbachiaLivePlants	93035300	Brick→Class
DionaeaMuscipulaLivePlants	10007812	DionaeaLivePlants	93037800	Brick→Class
DorotheanthusBellidiformisLivePlants	10006615	DorotheanthusLivePlants	93035400	Brick→Class
DracaenaMarginataLivePlants	10006616	DracaenaLivePlants	93035500	Brick→Class
DypsisLutescensLivePlants	10006617	DypsisLivePlants	93035600	Brick→Class
EcheveriaLivePlants	10006618	EcheveriaLivePlants	93035700	Brick→Class
EchinaceaPurpureaLivePlants	10006619	EchinaceaLivePlants	93035800	Brick→Class
EpipremnumPinnatumLivePlants	10006620	EpipremnumLivePlants	93035900	Brick→Class
EuphorbiaPulcherrimaLivePlants	10006621	EuphorbiaLivePlants	93036000	Brick→Class
EuryopsLivePlants	10006622	EuryopsLivePlants	93036100	Brick→Class
FargesiaMurieliaeLivePlants	10006623	FargesiaLivePlants	93036200	Brick→Class
FeliciaAmelloidesLivePlants	10006624	FeliciaLivePlants	93036300	Brick→Class
FestucaGlaucaLivePlants	10006625	FestucaLivePlants	93036400	Brick→Class
FicusBenjaminaLivePlants	10006635	FicusLivePlants	93037400	Brick→Class
FittoniaLivePlants	10006626	FittoniaLivePlants	93036500	Brick→Class
FuchsiaLivePlants	10006627	FuchsiaLivePlants	93036600	Brick→Class
GardeniaJasminoidesLivePlants	10006628	GardeniaLivePlants	93036700	Brick→Class
GauraLindheimeriLivePlants	10006629	GauraLivePlants	93036800	Brick→Class
GazaniaLivePlants	10006630	GazaniaLivePlants	93036900	Brick→Class
GentianaLivePlants	10006631	GentianaLivePlants	93037000	Brick→Class
GerberaLivePlants	10006632	GerberaLivePlants	93037100	Brick→Class
GuzmaniaLivePlants	10006633	GuzmaniaLivePlants	93037200	Brick→Class
GypsophilaMuralisLivePlants	10006634	GypsophilaLivePlants	93037300	Brick→Class
HederaHelixLivePlants	10006636	HederaLivePlants	93040100	Brick→Class
HelianthusAnnuusLivePlants	10006637	HelianthusLivePlants	93040200	Brick→Class
HelichrysumPetiolareLivePlants	10006638	HelichrysumLivePlants	93040300	Brick→Class
HeliotropiumLivePlants	10006639	HeliotropiumLivePlants	93040400	Brick→Class
HelleborusNigerLivePlants	10006640	HelleborusLivePlants	93040500	Brick→Class
HeucheraLivePlants	10006641	HeucheraLivePlants	93040600	Brick→Class
HibiscusRosaSinensisLivePlants	10006642	HibiscusLivePlants	93040700	Brick→Class
HippeastrumLivePlants	10006643	HippeastrumLivePlants	93040800	Brick→Class
HordeumLivePlants	10006644	HordeumLivePlants	93040900	Brick→Class
HostaLivePlants	10006645	HostaLivePlants	93041000	Brick→Class
HoweaForsterianaLivePlants	10006646	HoweaLivePlants	93041100	Brick→Class
HyacinthusOrientalisLivePlants	10006647	HyacinthusLivePlants	93041200	Brick→Class
HydrangeaMacrophyllaLivePlants	10006648	HydrangeaLivePlants	93041300	Brick→Class
ImpatiensLivePlants	10006649	ImpatiensLivePlants	93041400	Brick→Class
JasminumPolyanthumLivePlants	10006650	JasminumLivePlants	93041500	Brick→Class
KalanchoeBlossfeldianaLivePlants	10006651	KalanchoeLivePlants	93041600	Brick→Class
LantanaCamaraLivePlants	10006652	LantanaLivePlants	93041700	Brick→Class
LeucanthemumLivePlants	10006653	LeucanthemumLivePlants	93041800	Brick→Class
LewisiaCotyledonLivePlants	10006654	LewisiaLivePlants	93041900	Brick→Class
LiliumLivePlants	10006655	LiliumLivePlants	93042000	Brick→Class
LithodoraDiffusaLivePlants	10006656	LithodoraLivePlants	93042100	Brick→Class
LivePlantVarietyPacks	10006657	LivePlantVarietyPacks	93042200	Brick→Class
FernsLivePlantsOther	10006676	LivePlantsOther	93044000	Brick→Class
GrassesLivePlantsOther	10006677	LivePlantsOther	93044000	Brick→Class
HerbsLivePlantsOther	10006678	LivePlantsOther	93044000	Brick→Class
LivePlantsOther	10006679	LivePlantsOther	93044000	Brick→Class
SucculentsCactiLivePlantsOther	10006675	LivePlantsOther	93044000	Brick→Class
WaterPlantsLivePlantsOther	10006680	LivePlantsOther	93044000	Brick→Class
LivistonaRotundifoliaLivePlants	10006658	LivistonaLivePlants	93042300	Brick→Class
LobeliaErinusLivePlants	10006659	LobeliaLivePlants	93042400	Brick→Class
LotusCorniculatusLivePlants	10006660	LotusLivePlants	93042500	Brick→Class
LudwigiaLivePlants	10007921	LudwigiaLivePlants	93048700	Brick→Class
LupinusLivePlants	10006661	LupinusLivePlants	93042600	Brick→Class
MandevillaLivePlants	10006662	MandevillaLivePlants	93042700	Brick→Class
MedinillaMagnificaLivePlants	10006663	MedinillaLivePlants	93042800	Brick→Class
MiltoniaLivePlants	10006664	MiltoniaLivePlants	93042900	Brick→Class
MusaLivePlants	10007922	MusaLivePlants	93048800	Brick→Class
MuscariLivePlants	10006665	MuscariLivePlants	93043000	Brick→Class
MyosotisSylvaticaLivePlants	10006666	MyosotisLivePlants	93043100	Brick→Class
NarcissusLivePlants	10006667	NarcissusLivePlants	93043200	Brick→Class
NephrolepisExaltataLivePlants	10006668	NephrolepisLivePlants	93043300	Brick→Class
NolinaRecurvataLivePlants	10006669	NolinaLivePlants	93043400	Brick→Class
NymphaeaLivePlants	10006670	NymphaeaLivePlants	93043500	Brick→Class
OncidiumLivePlants	10006671	OncidiumLivePlants	93043600	Brick→Class
OrchisLivePlants	10006672	OrchisLivePlants	93043700	Brick→Class
OrnithogalumThyrsoidesLivePlants	10006673	OrnithogalumLivePlants	93043800	Brick→Class
OsteospermumLivePlants	10006674	OsteospermumLivePlants	93043900	Brick→Class
PachiraAquaticaLivePlants	10006681	PachiraLivePlants	93044100	Brick→Class
PaeoniaLivePlants	10006682	PaeoniaLivePlants	93044200	Brick→Class
PapaverNudicauleLivePlants	10006683	PapaverLivePlants	93044300	Brick→Class
PaphiopedilumLivePlants	10006684	PaphiopedilumLivePlants	93044400	Brick→Class
PelargoniumLivePlants	10006685	PelargoniumLivePlants	93044500	Brick→Class
PennisetumLivePlants	10006686	PennisetumLivePlants	93044600	Brick→Class
PeperomiaLivePlants	10007923	PeperomiaLivePlants	93048900	Brick→Class
PetuniaLivePlants	10006687	PetuniaLivePlants	93044700	Brick→Class
PhalaenopsisLivePlants	10006688	PhalaenopsisLivePlants	93044800	Brick→Class
PhilodendronLivePlants	10007925	PhilodendronLivePlants	93049100	Brick→Class
PhloxLivePlants	10006689	PhloxLivePlants	93044900	Brick→Class
PhoenixRoebeleniiLivePlants	10006690	PhoenixLivePlants	93045000	Brick→Class
PileaLivePlants	10007924	PileaLivePlants	93049000	Brick→Class
PlatycodonGrandiflorusLivePlants	10006691	PlatycodonLivePlants	93045100	Brick→Class
PlectranthusLivePlants	10006692	PlectranthusLivePlants	93045200	Brick→Class
PolysciasLivePlants	10007926	PolysciasLivePlants	93049200	Brick→Class
PortulacaLivePlants	10006693	PortulacaLivePlants	93045300	Brick→Class
PrimulaLivePlants	10006694	PrimulaLivePlants	93045400	Brick→Class
RanunculusLivePlants	10006695	RanunculusLivePlants	93045500	Brick→Class
RhapisLivePlants	10007927	RhapisLivePlants	93049300	Brick→Class
RhipsalidopsisLivePlants	10006696	RhipsalidopsisLivePlants	93045600	Brick→Class
RhododendronLivePlants	10006697	RhododendronLivePlants	93045700	Brick→Class
RosaLivePlants	10006726	RosaLivePlants	93045800	Brick→Class
SaintpauliaLivePlants	10006698	SaintpauliaLivePlants	93045900	Brick→Class
SalviaNemorosaLivePlants	10006699	SalviaLivePlants	93046000	Brick→Class
SansevieriaCylindricaLivePlants	10006700	SansevieriaLivePlants	93046100	Brick→Class
SanvitaliaProcumbensLivePlants	10006701	SanvitaliaLivePlants	93046200	Brick→Class
SaxifragaLivePlants	10006703	SaxifragaLivePlants	93046400	Brick→Class
ScheffleraArboricolaLivePlants	10006704	ScheffleraLivePlants	93046500	Brick→Class
SchlumbergeraLivePlants	10006705	SchlumbergeraLivePlants	93046600	Brick→Class
SedumLivePlants	10006706	SedumLivePlants	93046700	Brick→Class
SempervivumLivePlants	10006707	SempervivumLivePlants	93046800	Brick→Class
SenecioMaritimaLivePlants	10006708	SenecioLivePlants	93046900	Brick→Class
SinningiaLivePlants	10006709	SinningiaLivePlants	93047000	Brick→Class
SolanumRantonnetiiLivePlants	10006710	SolanumLivePlants	93047100	Brick→Class
SpathiphyllumLivePlants	10006711	SpathiphyllumLivePlants	93047200	Brick→Class
StephanotisFloribundaLivePlants	10006712	StephanotisLivePlants	93047300	Brick→Class
SuteraCordataLivePlants	10006713	SuteraLivePlants	93047400	Brick→Class
TagetesLivePlants	10006714	TagetesLivePlants	93047500	Brick→Class
TillandsiaCyaneaLivePlants	10006715	TillandsiaLivePlants	93047600	Brick→Class
TulipaLivePlants	10006716	TulipaLivePlants	93047700	Brick→Class
VandaLivePlants	10006717	VandaLivePlants	93047800	Brick→Class
VerbenaLivePlants	10006718	VerbenaLivePlants	93047900	Brick→Class
ViolaLivePlants	10006719	ViolaLivePlants	93048000	Brick→Class
VrieseaLivePlants	10006720	VrieseaLivePlants	93048100	Brick→Class
XburragearaLivePlants	10006721	XburragearaLivePlants	93048200	Brick→Class
XcitrofortunellaMicrocarpaLivePlants	10006722	XcitrofortunellaLivePlants	93048300	Brick→Class
YuccaLivePlants	10006723	YuccaLivePlants	93048400	Brick→Class
ZamioculcasZamiifoliaLivePlants	10006724	ZamioculcasLivePlants	93048500	Brick→Class
ZantedeschiaLivePlants	10006725	ZantedeschiaLivePlants	93048600	Brick→Class
PlantsVarietyPacks	10003305	PlantsVarietyPacks	93060100	Brick→Class
SeedlingsReadyToGrow	10006774	SeedlingsReadyToGrow	93110100	Brick→Class
GrassSeeds	10007943	Seeds	93070100	Brick→Class
GreenManureSeeds	10007946	Seeds	93070100	Brick→Class
SeedsOther	10003291	Seeds	93070100	Brick→Class
SporesOther	10007944	Spores	93070200	Brick→Class
AbiesBalsameaBalsamFirLivePlants	10007984	AbiesFir	93080200	Brick→Class
AbiesConcolorWhileFirLivePlants	10007988	AbiesFir	93080200	Brick→Class
AbiesFraseriFraserFirLivePlants	10007982	AbiesFir	93080200	Brick→Class
AbiesGrandisGrandFirOrGiantFirLivePlants	10007985	AbiesFir	93080200	Brick→Class
AbiesGuatemalensisGuatemalanFirLivePlants	10007986	AbiesFir	93080200	Brick→Class
AbiesKoreanaKoreanFirLivePlants	10007981	AbiesFir	93080200	Brick→Class
AbiesLasiocarpaAlpineFirLivePlants	10007983	AbiesFir	93080200	Brick→Class
AbiesMagnificaSilvertipFirOrRedFirLivePlants	10007987	AbiesFir	93080200	Brick→Class
AbiesNordmannianaNordmannFirLivePlants	10007979	AbiesFir	93080200	Brick→Class
AbiesProceraNobleFirLivePlants	10007980	AbiesFir	93080200	Brick→Class
AraucariaHeterophyllaNordfolkIslandPineLivePlants	10007990	Araucaria	93080300	Brick→Class
PiceaAbiesCommonSpruceOrNorwaySpruceLivePlants	10007993	Picea	93080400	Brick→Class
PiceaOmorikaSerbianSpruceLivePlants	10007991	Picea	93080400	Brick→Class
PiceaPungensColoradoSpruceLivePlants	10007992	Picea	93080400	Brick→Class
PinusCembraSwissPineLivePlants	10007999	Pinus	93080500	Brick→Class
PinusEdulisTwoNeedlePinyonPineLivePlants	10007996	Pinus	93080500	Brick→Class
PinusJeffreyiJeffreyiPineLivePlants	10007994	Pinus	93080500	Brick→Class
PinusMonophyllaSingleLeafPinyonPineLivePlants	10007995	Pinus	93080500	Brick→Class
PinusPineaStonePineLivePlants	10007998	Pinus	93080500	Brick→Class
PinusSylvestrisScotsPineLivePlants	10007997	Pinus	93080500	Brick→Class
ShrubsTreesOther	10003714	ShrubsTreesOther	93080100	Brick→Class
VegetablesFungi	10003852	VegetablesFungiPlants	93090100	Brick→Class
BabyBathSafetyProducts	10000498	BabySanitaryFurnishings	75050100	Brick→Class
BabyBathsBathChairsBathCradles	10000827	BabySanitaryFurnishings	75050100	Brick→Class
BabyChangingMats	10000822	BabySanitaryFurnishings	75050100	Brick→Class
BabyChangingTable	10000501	BabySanitaryFurnishings	75050100	Brick→Class
BabyPottiesTrainingSeats	10000821	BabySanitaryFurnishings	75050100	Brick→Class
BabySanitaryFurnishingsOther	10006797	BabySanitaryFurnishings	75050100	Brick→Class
