url	ns	type	id	name	description	code	graphdl	predicate	object	preposition	complement	confidence	parentProcess
https://processes.org.ai/Manage_employee_suggestions_and_perform_employee_research	processes.org.ai	Process	Manage_employee_suggestions_and_perform_employee_research	Manage employee suggestions and perform employee research	Expanded from: Manage/Collect employee suggestions and perform employee research		Manage.employee.suggestions.and.perform.employee.research	Manage	employee suggestions and perform employee research			1	https://apqc.org.ai/Process/Manage_Collect_employee_suggestions_and_perform_employee_research
https://processes.org.ai/Collect_employee_suggestions_and_perform_employee_research	processes.org.ai	Process	Collect_employee_suggestions_and_perform_employee_research	Collect employee suggestions and perform employee research	Expanded from: Manage/Collect employee suggestions and perform employee research		Collect.employee.suggestions.and.perform.employee.research	Collect	employee suggestions and perform employee research			1	https://apqc.org.ai/Process/Manage_Collect_employee_suggestions_and_perform_employee_research
https://processes.org.ai/Develop_IT_customer_relationships	processes.org.ai	Process	Develop_IT_customer_relationships	Develop IT customer relationships	Expanded from: Develop and manage IT customer relationships		Develop.IT.customer.relationships	Develop	IT customer relationships			1	https://apqc.org.ai/Process/Develop_and_manage_IT_customer_relationships
https://processes.org.ai/manage_IT_customer_relationships	processes.org.ai	Process	manage_IT_customer_relationships	manage IT customer relationships	Expanded from: Develop and manage IT customer relationships		manage.IT.customer.relationships	manage	IT customer relationships			1	https://apqc.org.ai/Process/Develop_and_manage_IT_customer_relationships
https://processes.org.ai/Plan_IT_services	processes.org.ai	Process	Plan_IT_services	Plan IT services	Expanded from: Plan and communicate IT services		Plan.IT.services	Plan	IT services			1	https://apqc.org.ai/Process/Plan_and_communicate_IT_services
https://processes.org.ai/communicate_IT_services	processes.org.ai	Process	communicate_IT_services	communicate IT services	Expanded from: Plan and communicate IT services		communicate.IT.services	communicate	IT services			1	https://apqc.org.ai/Process/Plan_and_communicate_IT_services
https://processes.org.ai/Identify_IT_opportunities	processes.org.ai	Process	Identify_IT_opportunities	Identify IT opportunities	Expanded from: Identify and prioritize IT opportunities		Identify.IT.opportunities	Identify	IT opportunities			1	https://apqc.org.ai/Process/Identify_and_prioritize_IT_opportunities
https://processes.org.ai/prioritize_IT_opportunities	processes.org.ai	Process	prioritize_IT_opportunities	prioritize IT opportunities	Expanded from: Identify and prioritize IT opportunities		prioritize.IT.opportunities	prioritize	IT opportunities			1	https://apqc.org.ai/Process/Identify_and_prioritize_IT_opportunities
https://processes.org.ai/Develop_IT_service_levels	processes.org.ai	Process	Develop_IT_service_levels	Develop IT service levels	Expanded from: Develop and manage IT service levels		Develop.IT.service.levels	Develop	IT service levels			1	https://apqc.org.ai/Process/Develop_and_manage_IT_service_levels
https://processes.org.ai/manage_IT_service_levels	processes.org.ai	Process	manage_IT_service_levels	manage IT service levels	Expanded from: Develop and manage IT service levels		manage.IT.service.levels	manage	IT service levels			1	https://apqc.org.ai/Process/Develop_and_manage_IT_service_levels
https://processes.org.ai/Negotiate_service_level_agreements	processes.org.ai	Process	Negotiate_service_level_agreements	Negotiate service level agreements	Expanded from: Negotiate and establish service level agreements		Negotiate.service.level.agreements	Negotiate	service level agreements			1	https://apqc.org.ai/Process/Negotiate_and_establish_service_level_agreements
https://processes.org.ai/establish_service_level_agreements	processes.org.ai	Process	establish_service_level_agreements	establish service level agreements	Expanded from: Negotiate and establish service level agreements		establish.service.level.agreements	establish	service level agreements			1	https://apqc.org.ai/Process/Negotiate_and_establish_service_level_agreements
https://processes.org.ai/Develop_improvement_processes	processes.org.ai	Process	Develop_improvement_processes	Develop improvement processes	Expanded from: Develop and maintain improvement processes		Develop.improvement.processes	Develop	improvement processes			1	https://apqc.org.ai/Process/Develop_and_maintain_improvement_processes
https://processes.org.ai/maintain_improvement_processes	processes.org.ai	Process	maintain_improvement_processes	maintain improvement processes	Expanded from: Develop and maintain improvement processes		maintain.improvement.processes	maintain	improvement processes			1	https://apqc.org.ai/Process/Develop_and_maintain_improvement_processes
https://processes.org.ai/Synthesize_IT_performance_information	processes.org.ai	Process	Synthesize_IT_performance_information	Synthesize IT performance information	Expanded from: Synthesize and distribute IT performance information		Synthesize.IT.performance.information	Synthesize	IT performance information			1	https://apqc.org.ai/Process/Synthesize_and_distribute_IT_performance_information
https://processes.org.ai/distribute_IT_performance_information	processes.org.ai	Process	distribute_IT_performance_information	distribute IT performance information	Expanded from: Synthesize and distribute IT performance information		distribute.IT.performance.information	distribute	IT performance information			1	https://apqc.org.ai/Process/Synthesize_and_distribute_IT_performance_information
https://processes.org.ai/Develop_IT_business_strategy	processes.org.ai	Process	Develop_IT_business_strategy	Develop IT business strategy	Expanded from: Develop and manage IT business strategy		Develop.IT.business.strategy	Develop	IT business strategy			1	https://apqc.org.ai/Process/Develop_and_manage_IT_business_strategy
https://processes.org.ai/manage_IT_business_strategy	processes.org.ai	Process	manage_IT_business_strategy	manage IT business strategy	Expanded from: Develop and manage IT business strategy		manage.IT.business.strategy	manage	IT business strategy			1	https://apqc.org.ai/Process/Develop_and_manage_IT_business_strategy
https://processes.org.ai/Define_business_technology	processes.org.ai	Process	Define_business_technology	Define business technology	Expanded from: Define business technology and governance strategy		Define.business.technology	Define	business technology			1	https://apqc.org.ai/Process/Define_business_technology_and_governance_strategy
https://processes.org.ai/Define_governance_strategy	processes.org.ai	Process	Define_governance_strategy	Define governance strategy	Expanded from: Define business technology and governance strategy		Define.governance.strategy	Define	governance strategy			1	https://apqc.org.ai/Process/Define_business_technology_and_governance_strategy
https://processes.org.ai/Build_IT_strategic_intelligence	processes.org.ai	Process	Build_IT_strategic_intelligence	Build IT strategic intelligence	Expanded from: Build and maintain IT strategic intelligence		Build.IT.strategic.intelligence	Build	IT strategic intelligence			1	https://apqc.org.ai/Process/Build_and_maintain_IT_strategic_intelligence
https://processes.org.ai/maintain_IT_strategic_intelligence	processes.org.ai	Process	maintain_IT_strategic_intelligence	maintain IT strategic intelligence	Expanded from: Build and maintain IT strategic intelligence		maintain.IT.strategic.intelligence	maintain	IT strategic intelligence			1	https://apqc.org.ai/Process/Build_and_maintain_IT_strategic_intelligence
https://processes.org.ai/Monitor_current_and_emerging_technologies	processes.org.ai	Process	Monitor_current_and_emerging_technologies	Monitor current and emerging technologies	Expanded from: Monitor and map current and emerging technologies		Monitor.current.and.emerging.technologies	Monitor	current and emerging technologies			1	https://apqc.org.ai/Process/Monitor_and_map_current_and_emerging_technologies
https://processes.org.ai/map_current_and_emerging_technologies	processes.org.ai	Process	map_current_and_emerging_technologies	map current and emerging technologies	Expanded from: Monitor and map current and emerging technologies		map.current.and.emerging.technologies	map	current and emerging technologies			1	https://apqc.org.ai/Process/Monitor_and_map_current_and_emerging_technologies
https://processes.org.ai/Define_digital_transformation_strategy	processes.org.ai	Process	Define_digital_transformation_strategy	Define digital transformation strategy	Expanded from: Define and communicate digital transformation strategy		Define.digital.transformation.strategy	Define	digital transformation strategy			1	https://apqc.org.ai/Process/Define_and_communicate_digital_transformation_strategy
https://processes.org.ai/communicate_digital_transformation_strategy	processes.org.ai	Process	communicate_digital_transformation_strategy	communicate digital transformation strategy	Expanded from: Define and communicate digital transformation strategy		communicate.digital.transformation.strategy	communicate	digital transformation strategy			1	https://apqc.org.ai/Process/Define_and_communicate_digital_transformation_strategy
https://processes.org.ai/Establish_IT_value_criteria	processes.org.ai	Process	Establish_IT_value_criteria	Establish IT value criteria	Expanded from: Establish and validate IT value criteria		Establish.IT.value.criteria	Establish	IT value criteria			1	https://apqc.org.ai/Process/Establish_and_validate_IT_value_criteria
https://processes.org.ai/validate_IT_value_criteria	processes.org.ai	Process	validate_IT_value_criteria	validate IT value criteria	Expanded from: Establish and validate IT value criteria		validate.IT.value.criteria	validate	IT value criteria			1	https://apqc.org.ai/Process/Establish_and_validate_IT_value_criteria
https://processes.org.ai/Define_enterprise_architecture	processes.org.ai	Process	Define_enterprise_architecture	Define enterprise architecture	Expanded from: Define and maintain enterprise architecture		Define.enterprise.architecture	Define	enterprise architecture			1	https://apqc.org.ai/Process/Define_and_maintain_enterprise_architecture
https://processes.org.ai/maintain_enterprise_architecture	processes.org.ai	Process	maintain_enterprise_architecture	maintain enterprise architecture	Expanded from: Define and maintain enterprise architecture		maintain.enterprise.architecture	maintain	enterprise architecture			1	https://apqc.org.ai/Process/Define_and_maintain_enterprise_architecture
https://processes.org.ai/Create_enterprise_architecture_principles	processes.org.ai	Process	Create_enterprise_architecture_principles	Create enterprise architecture principles	Expanded from: Create and publish enterprise architecture principles		Create.enterprise.architecture.principles	Create	enterprise architecture principles			1	https://apqc.org.ai/Process/Create_and_publish_enterprise_architecture_principles
https://processes.org.ai/publish_enterprise_architecture_principles	processes.org.ai	Process	publish_enterprise_architecture_principles	publish enterprise architecture principles	Expanded from: Create and publish enterprise architecture principles		publish.enterprise.architecture.principles	publish	enterprise architecture principles			1	https://apqc.org.ai/Process/Create_and_publish_enterprise_architecture_principles
https://processes.org.ai/Establish_enterprise_architecture_governance	processes.org.ai	Process	Establish_enterprise_architecture_governance	Establish enterprise architecture governance	Expanded from: Establish and operate enterprise architecture governance		Establish.enterprise.architecture.governance	Establish	enterprise architecture governance			1	https://apqc.org.ai/Process/Establish_and_operate_enterprise_architecture_governance
https://processes.org.ai/operate_enterprise_architecture_governance	processes.org.ai	Process	operate_enterprise_architecture_governance	operate enterprise architecture governance	Expanded from: Establish and operate enterprise architecture governance		operate.enterprise.architecture.governance	operate	enterprise architecture governance			1	https://apqc.org.ai/Process/Establish_and_operate_enterprise_architecture_governance
https://processes.org.ai/Establish_IT_service_management_strategy	processes.org.ai	Process	Establish_IT_service_management_strategy	Establish IT service management strategy	Expanded from: Establish  IT service management strategy and goals		Establish.IT.service.management.strategy	Establish	IT service management strategy			1	https://apqc.org.ai/Process/Establish__IT_service_management_strategy_and_goals
https://processes.org.ai/Establish_goals	processes.org.ai	Process	Establish_goals	Establish goals	Expanded from: Establish  IT service management strategy and goals		Establish.goals	Establish	goals			1	https://apqc.org.ai/Process/Establish__IT_service_management_strategy_and_goals
https://processes.org.ai/Identify_IT_service_operating	processes.org.ai	Process	Identify_IT_service_operating	Identify IT service operating	Expanded from: Identify  IT service operating and process requirements		Identify.IT.service.operating	Identify	IT service operating			1	https://apqc.org.ai/Process/Identify__IT_service_operating_and_process_requirements
https://processes.org.ai/Identify_process_requirements	processes.org.ai	Process	Identify_process_requirements	Identify process requirements	Expanded from: Identify  IT service operating and process requirements		Identify.process.requirements	Identify	process requirements			1	https://apqc.org.ai/Process/Identify__IT_service_operating_and_process_requirements
https://processes.org.ai/Define_IT_service_management	processes.org.ai	Process	Define_IT_service_management	Define IT service management	Expanded from: Define and implement IT service management		Define.IT.service.management	Define	IT service management			1	https://apqc.org.ai/Process/Define_and_implement_IT_service_management
https://processes.org.ai/implement_IT_service_management	processes.org.ai	Process	implement_IT_service_management	implement IT service management	Expanded from: Define and implement IT service management		implement.IT.service.management	implement	IT service management			1	https://apqc.org.ai/Process/Define_and_implement_IT_service_management
https://processes.org.ai/Define_support_service_management_process_tools_and_methods	processes.org.ai	Process	Define_support_service_management_process_tools_and_methods	Define support service management process tools and methods	Expanded from: Define and deploy support service management process tools and methods		Define.support.service.management.process.tools.and.methods	Define	support service management process tools and methods			1	https://apqc.org.ai/Process/Define_and_deploy_support_service_management_process_tools_and_methods
https://processes.org.ai/deploy_support_service_management_process_tools_and_methods	processes.org.ai	Process	deploy_support_service_management_process_tools_and_methods	deploy support service management process tools and methods	Expanded from: Define and deploy support service management process tools and methods		deploy.support.service.management.process.tools.and.methods	deploy	support service management process tools and methods			1	https://apqc.org.ai/Process/Define_and_deploy_support_service_management_process_tools_and_methods
https://processes.org.ai/Monitor_IT_performance	processes.org.ai	Process	Monitor_IT_performance	Monitor IT performance	Expanded from: Monitor and report IT performance		Monitor.IT.performance	Monitor	IT performance			1	https://apqc.org.ai/Process/Monitor_and_report_IT_performance
https://processes.org.ai/report_IT_performance	processes.org.ai	Process	report_IT_performance	report IT performance	Expanded from: Monitor and report IT performance		report.IT.performance	report	IT performance			1	https://apqc.org.ai/Process/Monitor_and_report_IT_performance
https://processes.org.ai/Define_IT_control_points	processes.org.ai	Process	Define_IT_control_points	Define IT control points	Expanded from: Define IT control points and assurance procedures governance model		Define.IT.control.points	Define	IT control points			1	https://apqc.org.ai/Process/Define_IT_control_points_and_assurance_procedures_governance_model
https://processes.org.ai/Define_assurance_procedures_governance_model	processes.org.ai	Process	Define_assurance_procedures_governance_model	Define assurance procedures governance model	Expanded from: Define IT control points and assurance procedures governance model		Define.assurance.procedures.governance.model	Define	assurance procedures governance model			1	https://apqc.org.ai/Process/Define_IT_control_points_and_assurance_procedures_governance_model
https://processes.org.ai/Monitor_overall_IT_performance	processes.org.ai	Process	Monitor_overall_IT_performance	Monitor overall IT performance	Expanded from: Monitor and analyze overall IT performance		Monitor.overall.IT.performance	Monitor	overall IT performance			1	https://apqc.org.ai/Process/Monitor_and_analyze_overall_IT_performance
https://processes.org.ai/analyze_overall_IT_performance	processes.org.ai	Process	analyze_overall_IT_performance	analyze overall IT performance	Expanded from: Monitor and analyze overall IT performance		analyze.overall.IT.performance	analyze	overall IT performance			1	https://apqc.org.ai/Process/Monitor_and_analyze_overall_IT_performance
https://processes.org.ai/Monitor_IT_financial_performance	processes.org.ai	Process	Monitor_IT_financial_performance	Monitor IT financial performance	Expanded from: Monitor and analyze IT financial performance		Monitor.IT.FinancialPerformance	Monitor	IT FinancialPerformance			1	https://apqc.org.ai/Process/Monitor_and_analyze_IT_financial_performance
https://processes.org.ai/analyze_IT_financial_performance	processes.org.ai	Process	analyze_IT_financial_performance	analyze IT financial performance	Expanded from: Monitor and analyze IT financial performance		analyze.IT.FinancialPerformance	analyze	IT FinancialPerformance			1	https://apqc.org.ai/Process/Monitor_and_analyze_IT_financial_performance
https://processes.org.ai/Monitor_IT_value_and_benefits	processes.org.ai	Process	Monitor_IT_value_and_benefits	Monitor IT value and benefits	Expanded from: Monitor and analyze IT value and benefits		Monitor.IT.value.and.benefits	Monitor	IT value and benefits			1	https://apqc.org.ai/Process/Monitor_and_analyze_IT_value_and_benefits
https://processes.org.ai/analyze_IT_value_and_benefits	processes.org.ai	Process	analyze_IT_value_and_benefits	analyze IT value and benefits	Expanded from: Monitor and analyze IT value and benefits		analyze.IT.value.and.benefits	analyze	IT value and benefits			1	https://apqc.org.ai/Process/Monitor_and_analyze_IT_value_and_benefits
https://processes.org.ai/Manage_IT_projects	processes.org.ai	Process	Manage_IT_projects	Manage IT projects	Expanded from: Manage IT projects and services interdependencies		Manage.IT.projects	Manage	IT projects			1	https://apqc.org.ai/Process/Manage_IT_projects_and_services_interdependencies
https://processes.org.ai/Manage_services_interdependencies	processes.org.ai	Process	Manage_services_interdependencies	Manage services interdependencies	Expanded from: Manage IT projects and services interdependencies		Manage.services.interdependencies	Manage	services interdependencies			1	https://apqc.org.ai/Process/Manage_IT_projects_and_services_interdependencies
https://processes.org.ai/Report_IT_service	processes.org.ai	Process	Report_IT_service	Report IT service	Expanded from: Report  IT service and project performance		Report.IT.service	Report	IT service			1	https://apqc.org.ai/Process/Report__IT_service_and_project_performance
https://processes.org.ai/Report_project_performance	processes.org.ai	Process	Report_project_performance	Report project performance	Expanded from: Report  IT service and project performance		Report.project.performance	Report	project performance			1	https://apqc.org.ai/Process/Report__IT_service_and_project_performance
https://processes.org.ai/Select_IT_performance_analytics_tools	processes.org.ai	Process	Select_IT_performance_analytics_tools	Select IT performance analytics tools	Expanded from: Select, deploy, and operate IT performance analytics tools		Select.IT.performance.analytics.tools	Select	IT performance analytics tools			1	https://apqc.org.ai/Process/Select,_deploy,_and_operate_IT_performance_analytics_tools
https://processes.org.ai/deploy_IT_performance_analytics_tools	processes.org.ai	Process	deploy_IT_performance_analytics_tools	deploy IT performance analytics tools	Expanded from: Select, deploy, and operate IT performance analytics tools		deploy.IT.performance.analytics.tools	deploy	IT performance analytics tools			1	https://apqc.org.ai/Process/Select,_deploy,_and_operate_IT_performance_analytics_tools
https://processes.org.ai/operate_IT_performance_analytics_tools	processes.org.ai	Process	operate_IT_performance_analytics_tools	operate IT performance analytics tools	Expanded from: Select, deploy, and operate IT performance analytics tools		operate.IT.performance.analytics.tools	operate	IT performance analytics tools			1	https://apqc.org.ai/Process/Select,_deploy,_and_operate_IT_performance_analytics_tools
https://processes.org.ai/Determine_IT_portfolio_adjustments	processes.org.ai	Process	Determine_IT_portfolio_adjustments	Determine IT portfolio adjustments	Expanded from: Determine and implement IT portfolio adjustments		Determine.IT.portfolio.adjustments	Determine	IT portfolio adjustments			1	https://apqc.org.ai/Process/Determine_and_implement_IT_portfolio_adjustments
https://processes.org.ai/implement_IT_portfolio_adjustments	processes.org.ai	Process	implement_IT_portfolio_adjustments	implement IT portfolio adjustments	Expanded from: Determine and implement IT portfolio adjustments		implement.IT.portfolio.adjustments	implement	IT portfolio adjustments			1	https://apqc.org.ai/Process/Determine_and_implement_IT_portfolio_adjustments
https://processes.org.ai/Define_technology_innovation	processes.org.ai	Process	Define_technology_innovation	Define technology innovation	Expanded from: Define and manage technology innovation		Define.technology.innovation	Define	technology innovation			1	https://apqc.org.ai/Process/Define_and_manage_technology_innovation
https://processes.org.ai/manage_technology_innovation	processes.org.ai	Process	manage_technology_innovation	manage technology innovation	Expanded from: Define and manage technology innovation		manage.technology.innovation	manage	technology innovation			1	https://apqc.org.ai/Process/Define_and_manage_technology_innovation
https://processes.org.ai/Identify_technology_concepts	processes.org.ai	Process	Identify_technology_concepts	Identify technology concepts	Expanded from: Identify technology concepts and capabilities		Identify.technology.concepts	Identify	technology concepts			1	https://apqc.org.ai/Process/Identify_technology_concepts_and_capabilities
https://processes.org.ai/Identify_capabilities	processes.org.ai	Process	Identify_capabilities	Identify capabilities	Expanded from: Identify technology concepts and capabilities		Identify.capabilities	Identify	capabilities			1	https://apqc.org.ai/Process/Identify_technology_concepts_and_capabilities
https://processes.org.ai/Identify_viable_concepts	processes.org.ai	Process	Identify_viable_concepts	Identify viable concepts	Expanded from: Identify and promote viable concepts		Identify.viable.concepts	Identify	viable concepts			1	https://apqc.org.ai/Process/Identify_and_promote_viable_concepts
https://processes.org.ai/promote_viable_concepts	processes.org.ai	Process	promote_viable_concepts	promote viable concepts	Expanded from: Identify and promote viable concepts		promote.viable.concepts	promote	viable concepts			1	https://apqc.org.ai/Process/Identify_and_promote_viable_concepts
https://processes.org.ai/Develop_IT_investment_projects	processes.org.ai	Process	Develop_IT_investment_projects	Develop IT investment projects	Expanded from: Develop and plan  IT investment projects		Develop.IT.investment.projects	Develop	IT investment projects			1	https://apqc.org.ai/Process/Develop_and_plan__IT_investment_projects
https://processes.org.ai/plan_IT_investment_projects	processes.org.ai	Process	plan_IT_investment_projects	plan IT investment projects	Expanded from: Develop and plan  IT investment projects		plan.IT.investment.projects	plan	IT investment projects			1	https://apqc.org.ai/Process/Develop_and_plan__IT_investment_projects
https://processes.org.ai/Develop_IT_resilience_and_risk	processes.org.ai	Process	Develop_IT_resilience_and_risk	Develop IT resilience and risk	Expanded from: Develop and manage IT resilience and risk		Develop.IT.resilience.and.risk	Develop	IT resilience and risk			1	https://apqc.org.ai/Process/Develop_and_manage_IT_resilience_and_risk
https://processes.org.ai/manage_IT_resilience_and_risk	processes.org.ai	Process	manage_IT_resilience_and_risk	manage IT resilience and risk	Expanded from: Develop and manage IT resilience and risk		manage.IT.resilience.and.risk	manage	IT resilience and risk			1	https://apqc.org.ai/Process/Develop_and_manage_IT_resilience_and_risk
https://processes.org.ai/Determine_IT_regulatory_and_audit_requirements	processes.org.ai	Process	Determine_IT_regulatory_and_audit_requirements	Determine IT regulatory and audit requirements	Expanded from: Determine and evaluate IT regulatory and audit requirements		Determine.IT.regulatory.and.audit.requirements	Determine	IT regulatory and audit requirements			1	https://apqc.org.ai/Process/Determine_and_evaluate_IT_regulatory_and_audit_requirements
https://processes.org.ai/evaluate_IT_regulatory_and_audit_requirements	processes.org.ai	Process	evaluate_IT_regulatory_and_audit_requirements	evaluate IT regulatory and audit requirements	Expanded from: Determine and evaluate IT regulatory and audit requirements		evaluate.IT.regulatory.and.audit.requirements	evaluate	IT regulatory and audit requirements			1	https://apqc.org.ai/Process/Determine_and_evaluate_IT_regulatory_and_audit_requirements
https://processes.org.ai/Establish_risk_management_roles	processes.org.ai	Process	Establish_risk_management_roles	Establish risk management roles	Expanded from: Establish and maintain risk management roles		Establish.RiskManagement.roles	Establish	RiskManagement roles			1	https://apqc.org.ai/Process/Establish_and_maintain_risk_management_roles
https://processes.org.ai/maintain_risk_management_roles	processes.org.ai	Process	maintain_risk_management_roles	maintain risk management roles	Expanded from: Establish and maintain risk management roles		maintain.RiskManagement.roles	maintain	RiskManagement roles			1	https://apqc.org.ai/Process/Establish_and_maintain_risk_management_roles
https://processes.org.ai/Identify_IT_risk	processes.org.ai	Process	Identify_IT_risk	Identify IT risk	Expanded from: Identify and evaluate IT risk		Identify.IT.risk	Identify	IT risk			1	https://apqc.org.ai/Process/Identify_and_evaluate_IT_risk
https://processes.org.ai/evaluate_IT_risk	processes.org.ai	Process	evaluate_IT_risk	evaluate IT risk	Expanded from: Identify and evaluate IT risk		evaluate.IT.risk	evaluate	IT risk			1	https://apqc.org.ai/Process/Identify_and_evaluate_IT_risk
https://processes.org.ai/Create_IT_risk_mitigation_strategies	processes.org.ai	Process	Create_IT_risk_mitigation_strategies	Create IT risk mitigation strategies	Expanded from: Create IT risk mitigation strategies and approaches		Create.IT.risk.mitigation.strategies	Create	IT risk mitigation strategies			1	https://apqc.org.ai/Process/Create_IT_risk_mitigation_strategies_and_approaches
https://processes.org.ai/Create_approaches	processes.org.ai	Process	Create_approaches	Create approaches	Expanded from: Create IT risk mitigation strategies and approaches		Create.approaches	Create	approaches			1	https://apqc.org.ai/Process/Create_IT_risk_mitigation_strategies_and_approaches
https://processes.org.ai/Evaluate_enterprise_regulatory	processes.org.ai	Process	Evaluate_enterprise_regulatory	Evaluate enterprise regulatory	Expanded from: Evaluate enterprise regulatory and compliance obligations		Evaluate.enterprise.regulatory	Evaluate	enterprise regulatory			1	https://apqc.org.ai/Process/Evaluate_enterprise_regulatory_and_compliance_obligations
https://processes.org.ai/Evaluate_compliance_obligations	processes.org.ai	Process	Evaluate_compliance_obligations	Evaluate compliance obligations	Expanded from: Evaluate enterprise regulatory and compliance obligations		Evaluate.compliance.obligations	Evaluate	compliance obligations			1	https://apqc.org.ai/Process/Evaluate_enterprise_regulatory_and_compliance_obligations
https://processes.org.ai/Create_IT_compliance_requirements	processes.org.ai	Process	Create_IT_compliance_requirements	Create IT compliance requirements	Expanded from: Create and maintain IT compliance requirements		Create.IT.compliance.requirements	Create	IT compliance requirements			1	https://apqc.org.ai/Process/Create_and_maintain_IT_compliance_requirements
https://processes.org.ai/maintain_IT_compliance_requirements	processes.org.ai	Process	maintain_IT_compliance_requirements	maintain IT compliance requirements	Expanded from: Create and maintain IT compliance requirements		maintain.IT.compliance.requirements	maintain	IT compliance requirements			1	https://apqc.org.ai/Process/Create_and_maintain_IT_compliance_requirements
https://processes.org.ai/Create_IT_security_policies,_standards,_and_procedures	processes.org.ai	Process	Create_IT_security_policies,_standards,_and_procedures	Create IT security policies, standards, and procedures	Expanded from: Create and maintain IT security policies, standards, and procedures		Create.IT.security.policies	Create	IT security policies			1	https://apqc.org.ai/Process/Create_and_maintain_IT_security_policies,_standards,_and_procedures
https://processes.org.ai/maintain_IT_security_policies,_standards,_and_procedures	processes.org.ai	Process	maintain_IT_security_policies,_standards,_and_procedures	maintain IT security policies, standards, and procedures	Expanded from: Create and maintain IT security policies, standards, and procedures		maintain.IT.security.policies	maintain	IT security policies			1	https://apqc.org.ai/Process/Create_and_maintain_IT_security_policies,_standards,_and_procedures
https://processes.org.ai/Develop_risk_management_training	processes.org.ai	Process	Develop_risk_management_training	Develop risk management training	Expanded from: Develop and deploy risk management training		Develop.RiskManagement.training	Develop	RiskManagement training			1	https://apqc.org.ai/Process/Develop_and_deploy_risk_management_training
https://processes.org.ai/deploy_risk_management_training	processes.org.ai	Process	deploy_risk_management_training	deploy risk management training	Expanded from: Develop and deploy risk management training		deploy.RiskManagement.training	deploy	RiskManagement training			1	https://apqc.org.ai/Process/Develop_and_deploy_risk_management_training
https://processes.org.ai/Establish_risk_reporting_capabilities	processes.org.ai	Process	Establish_risk_reporting_capabilities	Establish risk reporting capabilities	Expanded from: Establish risk reporting capabilities and responsibilities		Establish.risk.reporting.capabilities	Establish	risk reporting capabilities			1	https://apqc.org.ai/Process/Establish_risk_reporting_capabilities_and_responsibilities
https://processes.org.ai/Establish_responsibilities	processes.org.ai	Process	Establish_responsibilities	Establish responsibilities	Expanded from: Establish risk reporting capabilities and responsibilities		Establish.responsibilities	Establish	responsibilities			1	https://apqc.org.ai/Process/Establish_risk_reporting_capabilities_and_responsibilities
https://processes.org.ai/Conduct_IT_risk	processes.org.ai	Process	Conduct_IT_risk	Conduct IT risk	Expanded from: Conduct IT risk and threat assessments		Conduct.IT.risk	Conduct	IT risk			1	https://apqc.org.ai/Process/Conduct_IT_risk_and_threat_assessments
https://processes.org.ai/Conduct_threat_assessments	processes.org.ai	Process	Conduct_threat_assessments	Conduct threat assessments	Expanded from: Conduct IT risk and threat assessments		Conduct.threat.assessments	Conduct	threat assessments			1	https://apqc.org.ai/Process/Conduct_IT_risk_and_threat_assessments
https://processes.org.ai/Monitor_IT_activity_risk	processes.org.ai	Process	Monitor_IT_activity_risk	Monitor IT activity risk	Expanded from: Monitor and manage IT activity risk		Monitor.IT.activity.risk	Monitor	IT activity risk			1	https://apqc.org.ai/Process/Monitor_and_manage_IT_activity_risk
https://processes.org.ai/manage_IT_activity_risk	processes.org.ai	Process	manage_IT_activity_risk	manage IT activity risk	Expanded from: Monitor and manage IT activity risk		manage.IT.activity.risk	manage	IT activity risk			1	https://apqc.org.ai/Process/Monitor_and_manage_IT_activity_risk
https://processes.org.ai/Identify_IT_risk_mitigation_measures	processes.org.ai	Process	Identify_IT_risk_mitigation_measures	Identify IT risk mitigation measures	Expanded from: Identify, supervise and monitor IT risk mitigation measures		Identify.IT.risk.mitigation.measures	Identify	IT risk mitigation measures			1	https://apqc.org.ai/Process/Identify,_supervise_and_monitor_IT_risk_mitigation_measures
https://processes.org.ai/supervise_IT_risk_mitigation_measures	processes.org.ai	Process	supervise_IT_risk_mitigation_measures	supervise IT risk mitigation measures	Expanded from: Identify, supervise and monitor IT risk mitigation measures		supervise.IT.risk.mitigation.measures	supervise	IT risk mitigation measures			1	https://apqc.org.ai/Process/Identify,_supervise_and_monitor_IT_risk_mitigation_measures
https://processes.org.ai/monitor_IT_risk_mitigation_measures	processes.org.ai	Process	monitor_IT_risk_mitigation_measures	monitor IT risk mitigation measures	Expanded from: Identify, supervise and monitor IT risk mitigation measures		monitor.IT.risk.mitigation.measures	monitor	IT risk mitigation measures			1	https://apqc.org.ai/Process/Identify,_supervise_and_monitor_IT_risk_mitigation_measures
https://processes.org.ai/Plan_IT_continuity	processes.org.ai	Process	Plan_IT_continuity	Plan IT continuity	Expanded from: Plan and manage IT continuity		Plan.IT.continuity	Plan	IT continuity			1	https://apqc.org.ai/Process/Plan_and_manage_IT_continuity
https://processes.org.ai/manage_IT_continuity	processes.org.ai	Process	manage_IT_continuity	manage IT continuity	Expanded from: Plan and manage IT continuity		manage.IT.continuity	manage	IT continuity			1	https://apqc.org.ai/Process/Plan_and_manage_IT_continuity
https://processes.org.ai/Develop_IT_security,_privacy,_and_data_protection	processes.org.ai	Process	Develop_IT_security,_privacy,_and_data_protection	Develop IT security, privacy, and data protection	Expanded from: Develop and manage IT security, privacy, and data protection		Develop.IT.security	Develop	IT security			1	https://apqc.org.ai/Process/Develop_and_manage_IT_security,_privacy,_and_data_protection
