url	ns	type	id	name	description	code	sourceUrl	graphdl	predicate	object	preposition	complement	confidence
https://occupations.org.ai/Food_Batchmakers	occupations.org.ai	Occupation	Food_Batchmakers	Food Batchmakers		51-3092.00	https://www.onetonline.org/link/summary/51-3092.00						1
https://occupations.org.ai/Food_Cooking_Machine_Operators_and_Tenders	occupations.org.ai	Occupation	Food_Cooking_Machine_Operators_and_Tenders	Food Cooking Machine Operators and Tenders		51-3093.00	https://www.onetonline.org/link/summary/51-3093.00						1
https://occupations.org.ai/Food_Processing_Workers,_All_Other	occupations.org.ai	Occupation	Food_Processing_Workers,_All_Other	Food Processing Workers, All Other		51-3099.00	https://www.onetonline.org/link/summary/51-3099.00	Processing.Workers	Processing	Workers			1
https://occupations.org.ai/Extruding_and_Drawing_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	occupations.org.ai	Occupation	Extruding_and_Drawing_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic		51-4021.00	https://www.onetonline.org/link/summary/51-4021.00	Drawing.Machine.Setters	Drawing	Machine Setters			1
https://occupations.org.ai/Forging_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	occupations.org.ai	Occupation	Forging_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	Forging Machine Setters, Operators, and Tenders, Metal and Plastic		51-4022.00	https://www.onetonline.org/link/summary/51-4022.00						1
https://occupations.org.ai/Rolling_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	occupations.org.ai	Occupation	Rolling_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic		51-4023.00	https://www.onetonline.org/link/summary/51-4023.00						1
https://occupations.org.ai/Cutting,_Punching,_and_Press_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	occupations.org.ai	Occupation	Cutting,_Punching,_and_Press_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic		51-4031.00	https://www.onetonline.org/link/summary/51-4031.00	Cutting	Cutting				1
https://occupations.org.ai/Drilling_and_Boring_Machine_Tool_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	occupations.org.ai	Occupation	Drilling_and_Boring_Machine_Tool_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic		51-4032.00	https://www.onetonline.org/link/summary/51-4032.00						1
https://occupations.org.ai/Grinding,_Lapping,_Polishing,_and_Buffing_Machine_Tool_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	occupations.org.ai	Occupation	Grinding,_Lapping,_Polishing,_and_Buffing_Machine_Tool_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic		51-4033.00	https://www.onetonline.org/link/summary/51-4033.00						1
https://occupations.org.ai/Lathe_and_Turning_Machine_Tool_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	occupations.org.ai	Occupation	Lathe_and_Turning_Machine_Tool_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic		51-4034.00	https://www.onetonline.org/link/summary/51-4034.00						1
https://occupations.org.ai/Milling_and_Planing_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	occupations.org.ai	Occupation	Milling_and_Planing_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic		51-4035.00	https://www.onetonline.org/link/summary/51-4035.00						1
https://occupations.org.ai/Machinists	occupations.org.ai	Occupation	Machinists	Machinists		51-4041.00	https://www.onetonline.org/link/summary/51-4041.00						1
https://occupations.org.ai/Metal-Refining_Furnace_Operators_and_Tenders	occupations.org.ai	Occupation	Metal-Refining_Furnace_Operators_and_Tenders	Metal-Refining Furnace Operators and Tenders		51-4051.00	https://www.onetonline.org/link/summary/51-4051.00	Refining.Furnace.Operators.and.Tenders [Refining.Furnace.Operators,Refining.Tenders]	Refining	Furnace Operators and Tenders			1
https://occupations.org.ai/Pourers_and_Casters,_Metal	occupations.org.ai	Occupation	Pourers_and_Casters,_Metal	Pourers and Casters, Metal		51-4052.00	https://www.onetonline.org/link/summary/51-4052.00						1
https://occupations.org.ai/Model_Makers,_Metal_and_Plastic	occupations.org.ai	Occupation	Model_Makers,_Metal_and_Plastic	Model Makers, Metal and Plastic		51-4061.00	https://www.onetonline.org/link/summary/51-4061.00	Model.Makers	Model	Makers			1
https://occupations.org.ai/Patternmakers,_Metal_and_Plastic	occupations.org.ai	Occupation	Patternmakers,_Metal_and_Plastic	Patternmakers, Metal and Plastic		51-4062.00	https://www.onetonline.org/link/summary/51-4062.00						1
https://occupations.org.ai/Foundry_Mold_and_Coremakers	occupations.org.ai	Occupation	Foundry_Mold_and_Coremakers	Foundry Mold and Coremakers		51-4071.00	https://www.onetonline.org/link/summary/51-4071.00						1
https://occupations.org.ai/Molding,_Coremaking,_and_Casting_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	occupations.org.ai	Occupation	Molding,_Coremaking,_and_Casting_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic		51-4072.00	https://www.onetonline.org/link/summary/51-4072.00						1
https://occupations.org.ai/Multiple_Machine_Tool_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	occupations.org.ai	Occupation	Multiple_Machine_Tool_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic		51-4081.00	https://www.onetonline.org/link/summary/51-4081.00						1
https://occupations.org.ai/Tool_and_Die_Makers	occupations.org.ai	Occupation	Tool_and_Die_Makers	Tool and Die Makers		51-4111.00	https://www.onetonline.org/link/summary/51-4111.00						1
https://occupations.org.ai/Welders,_Cutters,_Solderers,_and_Brazers	occupations.org.ai	Occupation	Welders,_Cutters,_Solderers,_and_Brazers	Welders, Cutters, Solderers, and Brazers		51-4121.00	https://www.onetonline.org/link/summary/51-4121.00						1
https://occupations.org.ai/Welding,_Soldering,_and_Brazing_Machine_Setters,_Operators,_and_Tenders	occupations.org.ai	Occupation	Welding,_Soldering,_and_Brazing_Machine_Setters,_Operators,_and_Tenders	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders		51-4122.00	https://www.onetonline.org/link/summary/51-4122.00						1
https://occupations.org.ai/Heat_Treating_Equipment_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	occupations.org.ai	Occupation	Heat_Treating_Equipment_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic		51-4191.00	https://www.onetonline.org/link/summary/51-4191.00						1
https://occupations.org.ai/Layout_Workers,_Metal_and_Plastic	occupations.org.ai	Occupation	Layout_Workers,_Metal_and_Plastic	Layout Workers, Metal and Plastic		51-4192.00	https://www.onetonline.org/link/summary/51-4192.00						1
https://occupations.org.ai/Plating_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	occupations.org.ai	Occupation	Plating_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic	Plating Machine Setters, Operators, and Tenders, Metal and Plastic		51-4193.00	https://www.onetonline.org/link/summary/51-4193.00						1
https://occupations.org.ai/Tool_Grinders,_Filers,_and_Sharpeners	occupations.org.ai	Occupation	Tool_Grinders,_Filers,_and_Sharpeners	Tool Grinders, Filers, and Sharpeners		51-4194.00	https://www.onetonline.org/link/summary/51-4194.00						1
https://occupations.org.ai/Metal_Workers_and_Plastic_Workers,_All_Other	occupations.org.ai	Occupation	Metal_Workers_and_Plastic_Workers,_All_Other	Metal Workers and Plastic Workers, All Other		51-4199.00	https://www.onetonline.org/link/summary/51-4199.00						1
https://occupations.org.ai/Prepress_Technicians_and_Workers	occupations.org.ai	Occupation	Prepress_Technicians_and_Workers	Prepress Technicians and Workers		51-5111.00	https://www.onetonline.org/link/summary/51-5111.00						1
https://occupations.org.ai/Printing_Press_Operators	occupations.org.ai	Occupation	Printing_Press_Operators	Printing Press Operators		51-5112.00	https://www.onetonline.org/link/summary/51-5112.00						1
https://occupations.org.ai/Print_Binding_and_Finishing_Workers	occupations.org.ai	Occupation	Print_Binding_and_Finishing_Workers	Print Binding and Finishing Workers		51-5113.00	https://www.onetonline.org/link/summary/51-5113.00						1
https://occupations.org.ai/Laundry_and_Dry-Cleaning_Workers	occupations.org.ai	Occupation	Laundry_and_Dry-Cleaning_Workers	Laundry and Dry-Cleaning Workers		51-6011.00	https://www.onetonline.org/link/summary/51-6011.00	Cleaning.Workers	Cleaning	Workers			1
https://occupations.org.ai/Pressers,_Textile,_Garment,_and_Related_Materials	occupations.org.ai	Occupation	Pressers,_Textile,_Garment,_and_Related_Materials	Pressers, Textile, Garment, and Related Materials		51-6021.00	https://www.onetonline.org/link/summary/51-6021.00	Related.Materials	Related	Materials			1
https://occupations.org.ai/Sewing_Machine_Operators	occupations.org.ai	Occupation	Sewing_Machine_Operators	Sewing Machine Operators		51-6031.00	https://www.onetonline.org/link/summary/51-6031.00						1
https://occupations.org.ai/Shoe_and_Leather_Workers_and_Repairers	occupations.org.ai	Occupation	Shoe_and_Leather_Workers_and_Repairers	Shoe and Leather Workers and Repairers		51-6041.00	https://www.onetonline.org/link/summary/51-6041.00						1
https://occupations.org.ai/Shoe_Machine_Operators_and_Tenders	occupations.org.ai	Occupation	Shoe_Machine_Operators_and_Tenders	Shoe Machine Operators and Tenders		51-6042.00	https://www.onetonline.org/link/summary/51-6042.00						1
https://occupations.org.ai/Sewers,_Hand	occupations.org.ai	Occupation	Sewers,_Hand	Sewers, Hand		51-6051.00	https://www.onetonline.org/link/summary/51-6051.00	Hand	Hand				1
https://occupations.org.ai/Tailors,_Dressmakers,_and_Custom_Sewers	occupations.org.ai	Occupation	Tailors,_Dressmakers,_and_Custom_Sewers	Tailors, Dressmakers, and Custom Sewers		51-6052.00	https://www.onetonline.org/link/summary/51-6052.00						1
https://occupations.org.ai/Textile_Bleaching_and_Dyeing_Machine_Operators_and_Tenders	occupations.org.ai	Occupation	Textile_Bleaching_and_Dyeing_Machine_Operators_and_Tenders	Textile Bleaching and Dyeing Machine Operators and Tenders		51-6061.00	https://www.onetonline.org/link/summary/51-6061.00						1
https://occupations.org.ai/Textile_Cutting_Machine_Setters,_Operators,_and_Tenders	occupations.org.ai	Occupation	Textile_Cutting_Machine_Setters,_Operators,_and_Tenders	Textile Cutting Machine Setters, Operators, and Tenders		51-6062.00	https://www.onetonline.org/link/summary/51-6062.00	Cutting.Machine.Setters	Cutting	Machine Setters			1
https://occupations.org.ai/Textile_Knitting_and_Weaving_Machine_Setters,_Operators,_and_Tenders	occupations.org.ai	Occupation	Textile_Knitting_and_Weaving_Machine_Setters,_Operators,_and_Tenders	Textile Knitting and Weaving Machine Setters, Operators, and Tenders		51-6063.00	https://www.onetonline.org/link/summary/51-6063.00						1
https://occupations.org.ai/Textile_Winding,_Twisting,_and_Drawing_Out_Machine_Setters,_Operators,_and_Tenders	occupations.org.ai	Occupation	Textile_Winding,_Twisting,_and_Drawing_Out_Machine_Setters,_Operators,_and_Tenders	Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders		51-6064.00	https://www.onetonline.org/link/summary/51-6064.00	Drawing.out.Machine.Setters	Drawing		out	Machine Setters	1
https://occupations.org.ai/Extruding_and_Forming_Machine_Setters,_Operators,_and_Tenders,_Synthetic_and_Glass_Fibers	occupations.org.ai	Occupation	Extruding_and_Forming_Machine_Setters,_Operators,_and_Tenders,_Synthetic_and_Glass_Fibers	Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers		51-6091.00	https://www.onetonline.org/link/summary/51-6091.00	Forming.Machine.Setters	Forming	Machine Setters			1
https://occupations.org.ai/Fabric_and_Apparel_Patternmakers	occupations.org.ai	Occupation	Fabric_and_Apparel_Patternmakers	Fabric and Apparel Patternmakers		51-6092.00	https://www.onetonline.org/link/summary/51-6092.00						1
https://occupations.org.ai/Upholsterers	occupations.org.ai	Occupation	Upholsterers	Upholsterers		51-6093.00	https://www.onetonline.org/link/summary/51-6093.00						1
https://occupations.org.ai/Textile,_Apparel,_and_Furnishings_Workers,_All_Other	occupations.org.ai	Occupation	Textile,_Apparel,_and_Furnishings_Workers,_All_Other	Textile, Apparel, and Furnishings Workers, All Other		51-6099.00	https://www.onetonline.org/link/summary/51-6099.00						1
https://occupations.org.ai/Cabinetmakers_and_Bench_Carpenters	occupations.org.ai	Occupation	Cabinetmakers_and_Bench_Carpenters	Cabinetmakers and Bench Carpenters		51-7011.00	https://www.onetonline.org/link/summary/51-7011.00						1
https://occupations.org.ai/Furniture_Finishers	occupations.org.ai	Occupation	Furniture_Finishers	Furniture Finishers		51-7021.00	https://www.onetonline.org/link/summary/51-7021.00						1
https://occupations.org.ai/Model_Makers,_Wood	occupations.org.ai	Occupation	Model_Makers,_Wood	Model Makers, Wood		51-7031.00	https://www.onetonline.org/link/summary/51-7031.00	Model.Makers	Model	Makers			1
https://occupations.org.ai/Patternmakers,_Wood	occupations.org.ai	Occupation	Patternmakers,_Wood	Patternmakers, Wood		51-7032.00	https://www.onetonline.org/link/summary/51-7032.00						1
https://occupations.org.ai/Sawing_Machine_Setters,_Operators,_and_Tenders,_Wood	occupations.org.ai	Occupation	Sawing_Machine_Setters,_Operators,_and_Tenders,_Wood	Sawing Machine Setters, Operators, and Tenders, Wood		51-7041.00	https://www.onetonline.org/link/summary/51-7041.00						1
https://occupations.org.ai/Woodworking_Machine_Setters,_Operators,_and_Tenders,_Except_Sawing	occupations.org.ai	Occupation	Woodworking_Machine_Setters,_Operators,_and_Tenders,_Except_Sawing	Woodworking Machine Setters, Operators, and Tenders, Except Sawing		51-7042.00	https://www.onetonline.org/link/summary/51-7042.00						1
https://occupations.org.ai/Woodworkers,_All_Other	occupations.org.ai	Occupation	Woodworkers,_All_Other	Woodworkers, All Other		51-7099.00	https://www.onetonline.org/link/summary/51-7099.00						1
https://occupations.org.ai/Nuclear_Power_Reactor_Operators	occupations.org.ai	Occupation	Nuclear_Power_Reactor_Operators	Nuclear Power Reactor Operators		51-8011.00	https://www.onetonline.org/link/summary/51-8011.00						1
https://occupations.org.ai/Power_Distributors_and_Dispatchers	occupations.org.ai	Occupation	Power_Distributors_and_Dispatchers	Power Distributors and Dispatchers		51-8012.00	https://www.onetonline.org/link/summary/51-8012.00						1
https://occupations.org.ai/Power_Plant_Operators	occupations.org.ai	Occupation	Power_Plant_Operators	Power Plant Operators		51-8013.00	https://www.onetonline.org/link/summary/51-8013.00						1
https://occupations.org.ai/Biomass_Plant_Technicians	occupations.org.ai	Occupation	Biomass_Plant_Technicians	Biomass Plant Technicians		51-8013.03	https://www.onetonline.org/link/summary/51-8013.03						1
https://occupations.org.ai/Hydroelectric_Plant_Technicians	occupations.org.ai	Occupation	Hydroelectric_Plant_Technicians	Hydroelectric Plant Technicians		51-8013.04	https://www.onetonline.org/link/summary/51-8013.04						1
https://occupations.org.ai/Stationary_Engineers_and_Boiler_Operators	occupations.org.ai	Occupation	Stationary_Engineers_and_Boiler_Operators	Stationary Engineers and Boiler Operators		51-8021.00	https://www.onetonline.org/link/summary/51-8021.00						1
https://occupations.org.ai/Water_and_Wastewater_Treatment_Plant_and_System_Operators	occupations.org.ai	Occupation	Water_and_Wastewater_Treatment_Plant_and_System_Operators	Water and Wastewater Treatment Plant and System Operators		51-8031.00	https://www.onetonline.org/link/summary/51-8031.00						1
https://occupations.org.ai/Chemical_Plant_and_System_Operators	occupations.org.ai	Occupation	Chemical_Plant_and_System_Operators	Chemical Plant and System Operators		51-8091.00	https://www.onetonline.org/link/summary/51-8091.00						1
https://occupations.org.ai/Gas_Plant_Operators	occupations.org.ai	Occupation	Gas_Plant_Operators	Gas Plant Operators		51-8092.00	https://www.onetonline.org/link/summary/51-8092.00						1
https://occupations.org.ai/Petroleum_Pump_System_Operators,_Refinery_Operators,_and_Gaugers	occupations.org.ai	Occupation	Petroleum_Pump_System_Operators,_Refinery_Operators,_and_Gaugers	Petroleum Pump System Operators, Refinery Operators, and Gaugers		51-8093.00	https://www.onetonline.org/link/summary/51-8093.00						1
https://occupations.org.ai/Plant_and_System_Operators,_All_Other	occupations.org.ai	Occupation	Plant_and_System_Operators,_All_Other	Plant and System Operators, All Other		51-8099.00	https://www.onetonline.org/link/summary/51-8099.00						1
https://occupations.org.ai/Biofuels_Processing_Technicians	occupations.org.ai	Occupation	Biofuels_Processing_Technicians	Biofuels Processing Technicians		51-8099.01	https://www.onetonline.org/link/summary/51-8099.01	Processing.Technicians	Processing	Technicians			1
https://occupations.org.ai/Chemical_Equipment_Operators_and_Tenders	occupations.org.ai	Occupation	Chemical_Equipment_Operators_and_Tenders	Chemical Equipment Operators and Tenders		51-9011.00	https://www.onetonline.org/link/summary/51-9011.00						1
https://occupations.org.ai/Separating,_Filtering,_Clarifying,_Precipitating,_and_Still_Machine_Setters,_Operators,_and_Tenders	occupations.org.ai	Occupation	Separating,_Filtering,_Clarifying,_Precipitating,_and_Still_Machine_Setters,_Operators,_and_Tenders	Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders		51-9012.00	https://www.onetonline.org/link/summary/51-9012.00	Filtering	Filtering				1
https://occupations.org.ai/Crushing,_Grinding,_and_Polishing_Machine_Setters,_Operators,_and_Tenders	occupations.org.ai	Occupation	Crushing,_Grinding,_and_Polishing_Machine_Setters,_Operators,_and_Tenders	Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders		51-9021.00	https://www.onetonline.org/link/summary/51-9021.00						1
https://occupations.org.ai/Grinding_and_Polishing_Workers,_Hand	occupations.org.ai	Occupation	Grinding_and_Polishing_Workers,_Hand	Grinding and Polishing Workers, Hand		51-9022.00	https://www.onetonline.org/link/summary/51-9022.00	Hand	Hand				1
https://occupations.org.ai/Mixing_and_Blending_Machine_Setters,_Operators,_and_Tenders	occupations.org.ai	Occupation	Mixing_and_Blending_Machine_Setters,_Operators,_and_Tenders	Mixing and Blending Machine Setters, Operators, and Tenders		51-9023.00	https://www.onetonline.org/link/summary/51-9023.00	Mixing.and.Blending.Machine.Setters [Mixing.and.Blending.Machine.Setters]	Mixing	and Blending Machine Setters			1
https://occupations.org.ai/Cutters_and_Trimmers,_Hand	occupations.org.ai	Occupation	Cutters_and_Trimmers,_Hand	Cutters and Trimmers, Hand		51-9031.00	https://www.onetonline.org/link/summary/51-9031.00	Hand	Hand				1
https://occupations.org.ai/Cutting_and_Slicing_Machine_Setters,_Operators,_and_Tenders	occupations.org.ai	Occupation	Cutting_and_Slicing_Machine_Setters,_Operators,_and_Tenders	Cutting and Slicing Machine Setters, Operators, and Tenders		51-9032.00	https://www.onetonline.org/link/summary/51-9032.00	Cutting.and.Slicing.Machine.Setters [Cutting.and.Slicing.Machine.Setters]	Cutting	and Slicing Machine Setters			1
https://occupations.org.ai/Extruding,_Forming,_Pressing,_and_Compacting_Machine_Setters,_Operators,_and_Tenders	occupations.org.ai	Occupation	Extruding,_Forming,_Pressing,_and_Compacting_Machine_Setters,_Operators,_and_Tenders	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders		51-9041.00	https://www.onetonline.org/link/summary/51-9041.00	Forming	Forming				1
https://occupations.org.ai/Furnace,_Kiln,_Oven,_Drier,_and_Kettle_Operators_and_Tenders	occupations.org.ai	Occupation	Furnace,_Kiln,_Oven,_Drier,_and_Kettle_Operators_and_Tenders	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders		51-9051.00	https://www.onetonline.org/link/summary/51-9051.00						1
https://occupations.org.ai/Inspectors,_Testers,_Sorters,_Samplers,_and_Weighers	occupations.org.ai	Occupation	Inspectors,_Testers,_Sorters,_Samplers,_and_Weighers	Inspectors, Testers, Sorters, Samplers, and Weighers		51-9061.00	https://www.onetonline.org/link/summary/51-9061.00						1
https://occupations.org.ai/Jewelers_and_Precious_Stone_and_Metal_Workers	occupations.org.ai	Occupation	Jewelers_and_Precious_Stone_and_Metal_Workers	Jewelers and Precious Stone and Metal Workers		51-9071.00	https://www.onetonline.org/link/summary/51-9071.00						1
https://occupations.org.ai/Gem_and_Diamond_Workers	occupations.org.ai	Occupation	Gem_and_Diamond_Workers	Gem and Diamond Workers		51-9071.06	https://www.onetonline.org/link/summary/51-9071.06						1
https://occupations.org.ai/Dental_Laboratory_Technicians	occupations.org.ai	Occupation	Dental_Laboratory_Technicians	Dental Laboratory Technicians		51-9081.00	https://www.onetonline.org/link/summary/51-9081.00						1
https://occupations.org.ai/Medical_Appliance_Technicians	occupations.org.ai	Occupation	Medical_Appliance_Technicians	Medical Appliance Technicians		51-9082.00	https://www.onetonline.org/link/summary/51-9082.00						1
https://occupations.org.ai/Ophthalmic_Laboratory_Technicians	occupations.org.ai	Occupation	Ophthalmic_Laboratory_Technicians	Ophthalmic Laboratory Technicians		51-9083.00	https://www.onetonline.org/link/summary/51-9083.00						1
https://occupations.org.ai/Packaging_and_Filling_Machine_Operators_and_Tenders	occupations.org.ai	Occupation	Packaging_and_Filling_Machine_Operators_and_Tenders	Packaging and Filling Machine Operators and Tenders		51-9111.00	https://www.onetonline.org/link/summary/51-9111.00	Filling.Machine.Operators.and.Tenders [Filling.Machine.Operators,Filling.Tenders]	Filling	Machine Operators and Tenders			1
https://occupations.org.ai/Painting,_Coating,_and_Decorating_Workers	occupations.org.ai	Occupation	Painting,_Coating,_and_Decorating_Workers	Painting, Coating, and Decorating Workers		51-9123.00	https://www.onetonline.org/link/summary/51-9123.00						1
https://occupations.org.ai/Coating,_Painting,_and_Spraying_Machine_Setters,_Operators,_and_Tenders	occupations.org.ai	Occupation	Coating,_Painting,_and_Spraying_Machine_Setters,_Operators,_and_Tenders	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders		51-9124.00	https://www.onetonline.org/link/summary/51-9124.00						1
https://occupations.org.ai/Semiconductor_Processing_Technicians	occupations.org.ai	Occupation	Semiconductor_Processing_Technicians	Semiconductor Processing Technicians		51-9141.00	https://www.onetonline.org/link/summary/51-9141.00	Processing.Technicians	Processing	Technicians			1
https://occupations.org.ai/Photographic_Process_Workers_and_Processing_Machine_Operators	occupations.org.ai	Occupation	Photographic_Process_Workers_and_Processing_Machine_Operators	Photographic Process Workers and Processing Machine Operators		51-9151.00	https://www.onetonline.org/link/summary/51-9151.00	Process.Workers.and.Processing.Machine.Operators [Process.Workers,Process.Processing.Machine.Operators]	Process	Workers and Processing Machine Operators			1
https://occupations.org.ai/Computer_Numerically_Controlled_Tool_Operators	occupations.org.ai	Occupation	Computer_Numerically_Controlled_Tool_Operators	Computer Numerically Controlled Tool Operators		51-9161.00	https://www.onetonline.org/link/summary/51-9161.00	Controlled.Tool.Operators	Controlled	Tool Operators			1
https://occupations.org.ai/Computer_Numerically_Controlled_Tool_Programmers	occupations.org.ai	Occupation	Computer_Numerically_Controlled_Tool_Programmers	Computer Numerically Controlled Tool Programmers		51-9162.00	https://www.onetonline.org/link/summary/51-9162.00	Controlled.Tool.Programmers	Controlled	Tool Programmers			1
https://occupations.org.ai/Adhesive_Bonding_Machine_Operators_and_Tenders	occupations.org.ai	Occupation	Adhesive_Bonding_Machine_Operators_and_Tenders	Adhesive Bonding Machine Operators and Tenders		51-9191.00	https://www.onetonline.org/link/summary/51-9191.00						1
https://occupations.org.ai/Cleaning,_Washing,_and_Metal_Pickling_Equipment_Operators_and_Tenders	occupations.org.ai	Occupation	Cleaning,_Washing,_and_Metal_Pickling_Equipment_Operators_and_Tenders	Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders		51-9192.00	https://www.onetonline.org/link/summary/51-9192.00	Cleaning	Cleaning				1
https://occupations.org.ai/Cooling_and_Freezing_Equipment_Operators_and_Tenders	occupations.org.ai	Occupation	Cooling_and_Freezing_Equipment_Operators_and_Tenders	Cooling and Freezing Equipment Operators and Tenders		51-9193.00	https://www.onetonline.org/link/summary/51-9193.00						1
https://occupations.org.ai/Etchers_and_Engravers	occupations.org.ai	Occupation	Etchers_and_Engravers	Etchers and Engravers		51-9194.00	https://www.onetonline.org/link/summary/51-9194.00						1
https://occupations.org.ai/Molders,_Shapers,_and_Casters,_Except_Metal_and_Plastic	occupations.org.ai	Occupation	Molders,_Shapers,_and_Casters,_Except_Metal_and_Plastic	Molders, Shapers, and Casters, Except Metal and Plastic		51-9195.00	https://www.onetonline.org/link/summary/51-9195.00						1
https://occupations.org.ai/Stone_Cutters_and_Carvers,_Manufacturing	occupations.org.ai	Occupation	Stone_Cutters_and_Carvers,_Manufacturing	Stone Cutters and Carvers, Manufacturing		51-9195.03	https://www.onetonline.org/link/summary/51-9195.03	Manufacturing	Manufacturing				1
https://occupations.org.ai/Glass_Blowers,_Molders,_Benders,_and_Finishers	occupations.org.ai	Occupation	Glass_Blowers,_Molders,_Benders,_and_Finishers	Glass Blowers, Molders, Benders, and Finishers		51-9195.04	https://www.onetonline.org/link/summary/51-9195.04						1
https://occupations.org.ai/Potters,_Manufacturing	occupations.org.ai	Occupation	Potters,_Manufacturing	Potters, Manufacturing		51-9195.05	https://www.onetonline.org/link/summary/51-9195.05	Manufacturing	Manufacturing				1
https://occupations.org.ai/Paper_Goods_Machine_Setters,_Operators,_and_Tenders	occupations.org.ai	Occupation	Paper_Goods_Machine_Setters,_Operators,_and_Tenders	Paper Goods Machine Setters, Operators, and Tenders		51-9196.00	https://www.onetonline.org/link/summary/51-9196.00						1
https://occupations.org.ai/Tire_Builders	occupations.org.ai	Occupation	Tire_Builders	Tire Builders		51-9197.00	https://www.onetonline.org/link/summary/51-9197.00						1
https://occupations.org.ai/Helpers--Production_Workers	occupations.org.ai	Occupation	Helpers--Production_Workers	Helpers--Production Workers		51-9198.00	https://www.onetonline.org/link/summary/51-9198.00						1
https://occupations.org.ai/Production_Workers,_All_Other	occupations.org.ai	Occupation	Production_Workers,_All_Other	Production Workers, All Other		51-9199.00	https://www.onetonline.org/link/summary/51-9199.00						1
https://occupations.org.ai/Aircraft_Cargo_Handling_Supervisors	occupations.org.ai	Occupation	Aircraft_Cargo_Handling_Supervisors	Aircraft Cargo Handling Supervisors		53-1041.00	https://www.onetonline.org/link/summary/53-1041.00	Handling.Supervisors	Handling	Supervisors			1
https://occupations.org.ai/First-Line_Supervisors_of_Helpers,_Laborers,_and_Material_Movers,_Hand	occupations.org.ai	Occupation	First-Line_Supervisors_of_Helpers,_Laborers,_and_Material_Movers,_Hand	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand		53-1042.00	https://www.onetonline.org/link/summary/53-1042.00	Hand	Hand				1
https://occupations.org.ai/Recycling_Coordinators	occupations.org.ai	Occupation	Recycling_Coordinators	Recycling Coordinators		53-1042.01	https://www.onetonline.org/link/summary/53-1042.01						1
https://occupations.org.ai/First-Line_Supervisors_of_Material-Moving_Machine_and_Vehicle_Operators	occupations.org.ai	Occupation	First-Line_Supervisors_of_Material-Moving_Machine_and_Vehicle_Operators	First-Line Supervisors of Material-Moving Machine and Vehicle Operators		53-1043.00	https://www.onetonline.org/link/summary/53-1043.00	Moving.Machine.and.Vehicle.Operators [Moving.Machine,Moving.Vehicle.Operators]	Moving	Machine and Vehicle Operators			1
https://occupations.org.ai/First-Line_Supervisors_of_Passenger_Attendants	occupations.org.ai	Occupation	First-Line_Supervisors_of_Passenger_Attendants	First-Line Supervisors of Passenger Attendants		53-1044.00	https://www.onetonline.org/link/summary/53-1044.00						1
